,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.108,0.137187,0.149,0.101,0.131473
Normalized EBITDA,92231000.0,65567000.0,89779000.0,66284000.0,83147000.0
Net Income From Continuing Operation Net Minority Interest,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Reconciled Depreciation,28089000.0,29476000.0,28816000.0,28354000.0,27678000.0
Reconciled Cost Of Revenue,155167000.0,121675000.0,89668000.0,90944000.0,132470000.0
EBITDA,92231000.0,65567000.0,89779000.0,66284000.0,83147000.0
EBIT,64142000.0,36091000.0,60963000.0,37930000.0,55469000.0
Net Interest Income,-9805000.0,-9084000.0,-8677000.0,-8457000.0,-7581000.0
Interest Expense,9805000.0,9084000.0,8677000.0,8457000.0,7581000.0
Normalized Income,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Net Income From Continuing And Discontinued Operation,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Total Expenses,189551000.0,157063000.0,124604000.0,125229000.0,166105000.0
Total Operating Income As Reported,53152000.0,32490000.0,51075000.0,34223000.0,52865000.0
Diluted Average Shares,36620000.0,36578000.0,36576000.0,36569000.0,36539000.0
Basic Average Shares,36590000.0,36542000.0,36542000.0,36540000.0,36511000.0
Diluted EPS,1.32,0.64,1.22,0.72,1.14
Basic EPS,1.32,0.64,1.22,0.73,1.14
Diluted NI Availto Com Stockholders,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Net Income Common Stockholders,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Net Income,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Net Income Including Noncontrolling Interests,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Net Income Continuous Operations,48481000.0,23302000.0,44497000.0,26498000.0,41592000.0
Tax Provision,5856000.0,3705000.0,7789000.0,2975000.0,6296000.0
Pretax Income,54337000.0,27007000.0,52286000.0,29473000.0,47888000.0
Other Income Expense,10990000.0,3601000.0,9888000.0,3707000.0,2604000.0
Other Non Operating Income Expenses,10990000.0,3601000.0,9888000.0,3707000.0,2604000.0
Net Non Operating Interest Income Expense,-9805000.0,-9084000.0,-8677000.0,-8457000.0,-7581000.0
Interest Expense Non Operating,9805000.0,9084000.0,8677000.0,8457000.0,7581000.0
Operating Income,53152000.0,32490000.0,51075000.0,34223000.0,52865000.0
Operating Expense,34384000.0,35388000.0,34936000.0,34285000.0,33635000.0
Other Operating Expenses,,,,,160148000.0
Other Taxes,6295000.0,5912000.0,6120000.0,5931000.0,5957000.0
Depreciation Amortization Depletion Income Statement,28089000.0,29476000.0,28816000.0,28354000.0,27678000.0
Depreciation And Amortization In Income Statement,28089000.0,29476000.0,28816000.0,28354000.0,27678000.0
Gross Profit,87536000.0,67878000.0,86011000.0,68508000.0,86500000.0
Cost Of Revenue,155167000.0,121675000.0,89668000.0,90944000.0,132470000.0
Total Revenue,242703000.0,189553000.0,175679000.0,159452000.0,218970000.0
Operating Revenue,242703000.0,189553000.0,175679000.0,159452000.0,218970000.0
