,2026-03-31,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,-140760.0
Tax Rate For Calcs,0.4,0.17,0.17
Normalized EBITDA,-96000.0,500000.0,658000.0
Total Unusual Items,0.0,0.0,-828000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-828000.0
Net Income From Continuing Operation Net Minority Interest,-525000.0,21000.0,-587000.0
Reconciled Depreciation,275000.0,191000.0,191000.0
Reconciled Cost Of Revenue,9000.0,19000.0,35000.0
EBITDA,-96000.0,500000.0,-170000.0
EBIT,-371000.0,309000.0,-361000.0
Net Interest Income,-104000.0,-117000.0,-84000.0
Interest Expense,104000.0,117000.0,85000.0
Interest Income,0.0,0.0,1000.0
Normalized Income,-525000.0,21000.0,100240.0
Net Income From Continuing And Discontinued Operation,-525000.0,21000.0,-587000.0
Total Expenses,1135000.0,991000.0,1192000.0
Diluted Average Shares,27631578947.0,,27952380952.0
Basic Average Shares,27631578947.0,,27952380952.0
Diluted EPS,-1.9e-05,,-2.1e-05
Basic EPS,-1.9e-05,,-2.1e-05
Diluted NI Availto Com Stockholders,-525000.0,21000.0,-587000.0
Net Income Common Stockholders,-525000.0,21000.0,-587000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0
Net Income,-525000.0,21000.0,-587000.0
Net Income Including Noncontrolling Interests,-525000.0,21000.0,-587000.0
Net Income Continuous Operations,-525000.0,21000.0,-587000.0
Tax Provision,50000.0,171000.0,141000.0
Pretax Income,-475000.0,192000.0,-446000.0
Other Non Operating Income Expenses,4000.0,12000.0,60000.0
Special Income Charges,0.0,0.0,-828000.0
Other Special Charges,,0.0,828000.0
Impairment Of Capital Assets,0.0,,0.0
Net Non Operating Interest Income Expense,-104000.0,-117000.0,-84000.0
Interest Expense Non Operating,104000.0,117000.0,85000.0
Interest Income Non Operating,0.0,0.0,1000.0
Operating Income,-492000.0,4000.0,25000.0
Operating Expense,1126000.0,972000.0,1157000.0
Other Operating Expenses,167000.0,161000.0,212000.0
Depreciation And Amortization In Income Statement,275000.0,191000.0,191000.0
Amortization,4000.0,3000.0,4000.0
Depreciation Income Statement,271000.0,188000.0,187000.0
Selling General And Administration,50000.0,44000.0,50000.0
Selling And Marketing Expense,2000.0,2000.0,5000.0
General And Administrative Expense,48000.0,42000.0,45000.0
Gross Profit,634000.0,976000.0,1182000.0
Cost Of Revenue,9000.0,19000.0,35000.0
Total Revenue,643000.0,995000.0,1217000.0
Operating Revenue,643000.0,995000.0,1217000.0
