,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.3,0.3,0.3,0.0
Normalized EBITDA,-2823421.0,-60940.0,-1397096.0,574199.0,-5092566.0
Net Income From Continuing Operation Net Minority Interest,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Reconciled Depreciation,323747.0,309491.0,297173.0,260361.0,208882.0
Reconciled Cost Of Revenue,5774145.0,8157430.0,6664413.0,4085247.0,4033402.0
EBITDA,-2823421.0,-60940.0,-1397096.0,574199.0,-5092566.0
EBIT,-3147168.0,-370431.0,-1694269.0,313838.0,-5301448.0
Net Interest Income,207538.0,29270.0,-35634.0,24.0,240500.0
Interest Expense,284051.0,335296.0,176636.0,216800.0,379905.0
Interest Income,491589.0,364566.0,141002.0,216824.0,620405.0
Normalized Income,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Net Income From Continuing And Discontinued Operation,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Total Expenses,14740123.0,15269480.0,14664620.0,9903291.0,11042463.0
Total Operating Income As Reported,-3638757.0,-734997.0,-1835271.0,97014.0,-5921853.0
Diluted Average Shares,205309556.0,194165141.0,202856501.0,202835698.0,188599859.0
Basic Average Shares,196007956.0,194165141.0,193589845.0,193571635.0,178836342.0
Diluted EPS,-0.02,-0.012728,-0.02,0.0,-0.03
Basic EPS,-0.02,-0.012728,-0.02,0.0,-0.03
Diluted NI Availto Com Stockholders,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Net Income Common Stockholders,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Net Income,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Net Income Including Noncontrolling Interests,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Net Income Continuous Operations,-3582571.0,-2471379.0,-3717964.0,-256691.0,-5681353.0
Tax Provision,151352.0,1765652.0,1847059.0,353729.0,0.0
Pretax Income,-3431219.0,-705727.0,-1870905.0,97038.0,-5681353.0
Net Non Operating Interest Income Expense,207538.0,29270.0,-35634.0,24.0,240500.0
Interest Expense Non Operating,284051.0,335296.0,176636.0,216800.0,379905.0
Interest Income Non Operating,491589.0,364566.0,141002.0,216824.0,620405.0
Operating Income,-3638757.0,-734997.0,-1835271.0,97014.0,-5921853.0
Operating Expense,8965978.0,7112050.0,8000207.0,5818044.0,7009061.0
Depreciation Amortization Depletion Income Statement,323747.0,309491.0,297173.0,260361.0,208882.0
Depreciation And Amortization In Income Statement,323747.0,309491.0,297173.0,260361.0,208882.0
Depreciation Income Statement,,,,260361.0,208882.0
Research And Development,995440.0,1390826.0,786319.0,498600.0,1010095.0
Selling General And Administration,7646791.0,5411733.0,6916715.0,5059083.0,5790084.0
General And Administrative Expense,7646791.0,5411733.0,6916715.0,5059083.0,5790084.0
Other Gand A,4502476.0,3388300.0,4821552.0,3428788.0,3410872.0
Salaries And Wages,3144315.0,2023433.0,2095163.0,1630295.0,2379212.0
Gross Profit,5327221.0,6377053.0,6164936.0,5915058.0,1087208.0
Cost Of Revenue,5774145.0,8157430.0,6664413.0,4085247.0,4033402.0
Total Revenue,11101366.0,14534483.0,12829349.0,10000305.0,5120610.0
Operating Revenue,11101366.0,14534483.0,12829349.0,10000305.0,5120610.0
