,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.25,0.000852,0.25,0.25
Normalized EBITDA,-190011000.0,-227408000.0,551093000.0,723919000.0,1210000.0
Total Unusual Items,,1036297000.0,-66000.0,-248000.0,65000.0
Total Unusual Items Excluding Goodwill,,1036297000.0,-66000.0,-248000.0,65000.0
Net Income From Continuing Operation Net Minority Interest,-192361000.0,-228777000.0,550252000.0,727590000.0,-9000.0
Reconciled Cost Of Revenue,40408000.0,80829000.0,65387000.0,52320000.0,24149000.0
EBITDA,-190011000.0,-227408000.0,551093000.0,723919000.0,1210000.0
EBIT,-190011000.0,-227408000.0,551093000.0,723919000.0,1210000.0
Net Interest Income,242000.0,-65000.0,66000.0,711000.0,840000.0
Interest Expense,529000.0,576000.0,574000.0,328000.0,220000.0
Interest Income,771000.0,511000.0,640000.0,1039000.0,1060000.0
Normalized Income,-192361000.0,-228777000.0,550252000.0,727590000.0,-9000.0
Net Income From Continuing And Discontinued Operation,-174638000.0,-228777000.0,550252000.0,727590000.0,-800000.0
Total Expenses,93809000.0,136662000.0,123203000.0,102432000.0,64693000.0
Total Operating Income As Reported,4296000.0,4677000.0,2727000.0,1113000.0,-966000.0
Diluted Average Shares,62962605.0,62834748.0,63965501.0,63366063.0,61216588.0
Basic Average Shares,62962605.0,62834748.0,62640400.0,62439210.0,61216588.0
Diluted EPS,-2.7735,-3.641,8.6025,11.4825,-0.013
Basic EPS,-2.7735,-3.641,8.7845,11.653,-0.013
Diluted NI Availto Com Stockholders,-174638000.0,-228777000.0,550252000.0,727590000.0,-800000.0
Net Income Common Stockholders,-174638000.0,-228777000.0,550252000.0,727590000.0,-800000.0
Net Income,-174638000.0,-228777000.0,550252000.0,727590000.0,-800000.0
Minority Interests,29000.0,121000.0,202000.0,186000.0,146000.0
Net Income Including Noncontrolling Interests,-174667000.0,-228898000.0,550050000.0,727404000.0,-946000.0
Net Income Discontinuous Operations,17723000.0,,,,-791000.0
Net Income Continuous Operations,-192390000.0,-228898000.0,550050000.0,727404000.0,-155000.0
Tax Provision,1850000.0,914000.0,469000.0,-3813000.0,1145000.0
Pretax Income,-190540000.0,-227984000.0,550519000.0,723591000.0,990000.0
Other Income Expense,-195078000.0,-233756000.0,547726000.0,721767000.0,1116000.0
Other Non Operating Income Expenses,-195078000.0,-1269804000.0,547726000.0,721767000.0,1116000.0
Special Income Charges,,-747000.0,-66000.0,-248000.0,65000.0
Write Off,,747000.0,66000.0,248000.0,-65000.0
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,242000.0,-65000.0,66000.0,711000.0,840000.0
Interest Expense Non Operating,529000.0,576000.0,574000.0,328000.0,220000.0
Interest Income Non Operating,771000.0,511000.0,640000.0,1039000.0,1060000.0
Operating Income,4296000.0,5837000.0,2727000.0,1113000.0,-966000.0
Operating Expense,53401000.0,55833000.0,57816000.0,50112000.0,40544000.0
Provision For Doubtful Accounts,-81000.0,-511000.0,66000.0,248000.0,-30000.0
Research And Development,20160000.0,21873000.0,21002000.0,18422000.0,16043000.0
Selling General And Administration,33322000.0,35631000.0,36748000.0,31442000.0,24531000.0
Selling And Marketing Expense,22437000.0,23245000.0,25847000.0,21646000.0,14499000.0
General And Administrative Expense,10885000.0,12386000.0,10901000.0,9796000.0,10032000.0
Other Gand A,10885000.0,12386000.0,10901000.0,9796000.0,10032000.0
Gross Profit,57697000.0,61670000.0,60543000.0,51225000.0,39578000.0
Cost Of Revenue,40408000.0,80829000.0,65387000.0,52320000.0,24149000.0
Total Revenue,98105000.0,142499000.0,125930000.0,103545000.0,63727000.0
Excise Taxes,489000.0,777000.0,464000.0,431000.0,242000.0
Operating Revenue,98594000.0,143276000.0,126394000.0,103976000.0,63969000.0
