,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-381200.0,-74760.0,-505050.0,143010.0,-349230.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,140000.0,-2969000.0,-9074000.0,7214000.0,5288000.0,
Total Unusual Items,-953000.0,-356000.0,-2405000.0,681000.0,-1663000.0,
Total Unusual Items Excluding Goodwill,-953000.0,-356000.0,-2405000.0,681000.0,-1663000.0,
Net Income From Continuing Operation Net Minority Interest,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Reconciled Depreciation,2078000.0,2163000.0,1676000.0,1598000.0,1575000.0,
Reconciled Cost Of Revenue,79551000.0,78169000.0,67394000.0,88564000.0,81616000.0,
EBITDA,-813000.0,-3325000.0,-11479000.0,7895000.0,3625000.0,
EBIT,-2891000.0,-5488000.0,-13155000.0,6297000.0,2050000.0,
Net Interest Income,-8265000.0,-7463000.0,-7780000.0,-3937000.0,-2568000.0,
Interest Expense,8446000.0,7709000.0,8052000.0,4226000.0,2890000.0,
Interest Income,181000.0,246000.0,272000.0,289000.0,322000.0,
Normalized Income,-11233200.0,-13488760.0,-19778050.0,585010.0,16770.0,
Net Income From Continuing And Discontinued Operation,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Total Expenses,107393000.0,107732000.0,105255000.0,123309000.0,112196000.0,
Total Operating Income As Reported,-9087000.0,-11566000.0,-11313000.0,4234000.0,1047000.0,
Diluted Average Shares,124304000.0,120973000.0,118946000.0,108891000.0,102825000.0,
Basic Average Shares,124304000.0,120973000.0,118946000.0,106702000.0,102825000.0,
Diluted EPS,-0.09,-0.11,-0.18,0.01,-0.01,
Basic EPS,-0.09,-0.11,-0.18,0.01,-0.01,
Diluted NI Availto Com Stockholders,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Net Income Common Stockholders,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Net Income,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Net Income Including Noncontrolling Interests,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Net Income Continuous Operations,-11805000.0,-13770000.0,-21678000.0,1123000.0,-1297000.0,
Tax Provision,468000.0,573000.0,471000.0,948000.0,457000.0,
Pretax Income,-11337000.0,-13197000.0,-21207000.0,2071000.0,-840000.0,
Other Income Expense,-524000.0,-243000.0,-2114000.0,1774000.0,681000.0,
Other Non Operating Income Expenses,21000.0,-358000.0,-148000.0,208000.0,47000.0,
Special Income Charges,-6539000.0,-6472000.0,,,0.0,-626000.0
Other Special Charges,,397000.0,,,,626000.0
Write Off,1163000.0,1212000.0,,,0.0,0.0
Restructuring And Mergern Acquisition,5376000.0,4863000.0,,,0.0,0.0
Earnings From Equity Interest,408000.0,471000.0,439000.0,885000.0,2297000.0,
Gain On Sale Of Security,5586000.0,6116000.0,-2405000.0,-794000.0,-1663000.0,
Net Non Operating Interest Income Expense,-8265000.0,-7463000.0,-7780000.0,-3937000.0,-2568000.0,
Interest Expense Non Operating,8446000.0,7709000.0,8052000.0,4226000.0,2890000.0,
Interest Income Non Operating,181000.0,246000.0,272000.0,289000.0,322000.0,
Operating Income,-2548000.0,-5491000.0,-11313000.0,4234000.0,1047000.0,
Operating Expense,27842000.0,29563000.0,37861000.0,34745000.0,30580000.0,
Research And Development,8178000.0,10650000.0,11369000.0,11470000.0,10712000.0,
Selling General And Administration,19664000.0,18913000.0,26492000.0,23275000.0,19868000.0,
Selling And Marketing Expense,8439000.0,8848000.0,11973000.0,11409000.0,9110000.0,
General And Administrative Expense,11225000.0,10065000.0,14519000.0,11866000.0,10758000.0,
Other Gand A,11225000.0,10065000.0,14519000.0,11866000.0,10758000.0,
Gross Profit,25294000.0,24072000.0,26548000.0,38979000.0,31627000.0,
Cost Of Revenue,79551000.0,78169000.0,67394000.0,88564000.0,81616000.0,
Total Revenue,104845000.0,102241000.0,93942000.0,127543000.0,113243000.0,
Operating Revenue,104845000.0,102241000.0,93942000.0,127543000.0,113243000.0,
