,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,8796000.0,2225305.913946,1974960.0,11958480.0,2269200.0,,
Tax Rate For Calcs,0.25,0.219697,0.26,0.24,0.24,,
Normalized EBITDA,302297000.0,203105000.0,289468000.0,292538000.0,218913000.0,,
Total Unusual Items,35184000.0,10129000.0,7596000.0,49827000.0,9455000.0,,
Total Unusual Items Excluding Goodwill,35184000.0,10129000.0,7596000.0,49827000.0,9455000.0,,
Net Income From Continuing Operation Net Minority Interest,239018000.0,153712000.0,208123000.0,245924000.0,157432000.0,,
Reconciled Depreciation,16652000.0,16926000.0,16607000.0,17905000.0,17123000.0,,
Reconciled Cost Of Revenue,834561000.0,714556000.0,738148000.0,785194000.0,728185000.0,,
EBITDA,337481000.0,213234000.0,297064000.0,342365000.0,228368000.0,,
EBIT,320829000.0,196308000.0,280457000.0,324460000.0,211245000.0,,
Net Interest Income,11870000.0,12063000.0,10816000.0,8205000.0,9876000.0,,
Interest Expense,0.0,60000.0,6000.0,17000.0,25000.0,,
Interest Income,11870000.0,12123000.0,10822000.0,8222000.0,9901000.0,,
Normalized Income,212630000.0,145808305.913946,202501960.0,208055480.0,150246200.0,,
Net Income From Continuing And Discontinued Operation,239018000.0,153712000.0,208123000.0,245924000.0,157432000.0,,
Total Expenses,917998000.0,790046000.0,816412000.0,870620000.0,808368000.0,,
Total Operating Income As Reported,312228000.0,171997000.0,276115000.0,304168000.0,206262000.0,,
Diluted Average Shares,110909000.0,111023000.0,110930000.0,110942000.0,113072000.0,,
Basic Average Shares,109094000.0,109302000.0,109114000.0,108746000.0,110739000.0,,
Diluted EPS,2.16,1.38,1.88,2.22,1.39,,
Basic EPS,2.19,1.41,1.91,2.26,1.42,,
Diluted NI Availto Com Stockholders,239018000.0,153712000.0,208123000.0,245924000.0,157432000.0,,
Net Income Common Stockholders,239018000.0,153712000.0,208123000.0,245924000.0,157432000.0,,
Net Income,239018000.0,153712000.0,208123000.0,245924000.0,157432000.0,,
Minority Interests,-2371000.0,-1860000.0,-2125000.0,-2559000.0,-1855000.0,,
Net Income Including Noncontrolling Interests,241389000.0,155572000.0,210248000.0,248483000.0,159287000.0,,
Net Income Continuous Operations,241389000.0,155572000.0,210248000.0,248483000.0,159287000.0,,
Earnings From Equity Interest Net Of Tax,115000.0,2439000.0,3701000.0,2897000.0,-458000.0,,
Tax Provision,79555000.0,43115000.0,73904000.0,78857000.0,51475000.0,,
Pretax Income,320829000.0,196248000.0,280451000.0,324443000.0,211220000.0,,
Other Income Expense,33952000.0,11846000.0,8223000.0,48685000.0,9547000.0,,
Other Non Operating Income Expenses,-1232000.0,1717000.0,627000.0,-1142000.0,92000.0,,
Special Income Charges,37221000.0,-2493000.0,9873000.0,36615000.0,14465000.0,,
Gain On Sale Of Ppe,-1533000.0,-776000.0,11852000.0,337000.0,14465000.0,,
Gain On Sale Of Business,41407000.0,,,,0.0,0.0,0.0
Other Special Charges,,0.0,-39000.0,-36278000.0,,,
Write Off,2653000.0,,2018000.0,,0.0,,0.0
Gain On Sale Of Security,-2037000.0,12622000.0,-2277000.0,13212000.0,-5010000.0,,
Net Non Operating Interest Income Expense,11870000.0,12063000.0,10816000.0,8205000.0,9876000.0,,
Interest Expense Non Operating,0.0,60000.0,6000.0,17000.0,25000.0,,
Interest Income Non Operating,11870000.0,12123000.0,10822000.0,8222000.0,9901000.0,,
Operating Income,275007000.0,172339000.0,261412000.0,267553000.0,191797000.0,,
Operating Expense,83437000.0,75490000.0,78264000.0,85426000.0,80183000.0,,
Depreciation Amortization Depletion Income Statement,16652000.0,16926000.0,16607000.0,17905000.0,17123000.0,,
Depreciation And Amortization In Income Statement,16652000.0,16926000.0,16607000.0,17905000.0,17123000.0,,
Selling General And Administration,66785000.0,56413000.0,61657000.0,67521000.0,63060000.0,,
General And Administrative Expense,,56413000.0,61657000.0,,,64703000.0,59619000.0
Other Gand A,,56413000.0,61657000.0,,,64703000.0,59619000.0
Gross Profit,358444000.0,247829000.0,339676000.0,352979000.0,271980000.0,,
Cost Of Revenue,834561000.0,714556000.0,738148000.0,785194000.0,728185000.0,,
Total Revenue,1193005000.0,962385000.0,1077824000.0,1138173000.0,1000165000.0,,
Operating Revenue,1193005000.0,962385000.0,1077824000.0,1138173000.0,1000165000.0,,
