,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.369126,0.277,0.283,0.367,0.283125
Normalized EBITDA,7937000.0,7171000.0,11104000.0,9595268.0,14918000.0
Net Income From Continuing Operation Net Minority Interest,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Reconciled Depreciation,2433000.0,2367000.0,2302000.0,268.0,4541000.0
Reconciled Cost Of Revenue,136341000.0,134925000.0,134955000.0,139674000.0,91414000.0
EBITDA,7937000.0,7171000.0,11104000.0,9595268.0,14918000.0
EBIT,5504000.0,4804000.0,8802000.0,9595000.0,10377000.0
Net Interest Income,-205000.0,-50000.0,-85000.0,-122000.0,-60000.0
Interest Expense,205000.0,50000.0,85000.0,122000.0,60000.0
Normalized Income,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Net Income From Continuing And Discontinued Operation,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Total Expenses,142626000.0,143189000.0,138887000.0,153957000.0,97518000.0
Total Operating Income As Reported,5504000.0,4804000.0,8802000.0,9595000.0,10377000.0
Diluted Average Shares,1504769000.0,1504769000.0,1504769000.0,1504769000.0,1504769000.0
Basic Average Shares,1504769000.0,1504769000.0,1504769000.0,1504769000.0,1504769000.0
Diluted EPS,0.0022,0.0023,0.0042,0.004,0.0049
Basic EPS,0.0022,0.0023,0.0042,0.004,0.0049
Diluted NI Availto Com Stockholders,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Net Income Common Stockholders,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Net Income Including Noncontrolling Interests,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Net Income Continuous Operations,3343000.0,3435000.0,6250000.0,5997000.0,7396000.0
Tax Provision,1956000.0,1319000.0,2467000.0,3476000.0,2921000.0
Pretax Income,5299000.0,4754000.0,8717000.0,9473000.0,10317000.0
Net Non Operating Interest Income Expense,-205000.0,-50000.0,-85000.0,-122000.0,-60000.0
Interest Expense Non Operating,205000.0,50000.0,85000.0,122000.0,60000.0
Operating Income,5504000.0,4804000.0,8802000.0,9595000.0,10377000.0
Operating Expense,6285000.0,8264000.0,3932000.0,14283000.0,6104000.0
Other Operating Expenses,73000.0,5285000.0,1417000.0,10231000.0,1437000.0
Selling General And Administration,6212000.0,3865000.0,3491000.0,4586000.0,6919000.0
Selling And Marketing Expense,1230000.0,,,,1935000.0
General And Administrative Expense,4982000.0,3865000.0,3491000.0,4586000.0,4984000.0
Gross Profit,11789000.0,13068000.0,12734000.0,23878000.0,16481000.0
Cost Of Revenue,136341000.0,134925000.0,134955000.0,139674000.0,91414000.0
Total Revenue,148130000.0,147993000.0,147689000.0,163552000.0,107895000.0
Operating Revenue,148130000.0,147993000.0,147689000.0,163552000.0,107895000.0
