,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.005124,0.21,0.21,0.21
Normalized EBITDA,-88803000.0,14152000.0,-73431000.0,-70160000.0,-56037000.0
Net Income From Continuing Operation Net Minority Interest,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Reconciled Depreciation,576000.0,412000.0,356000.0,291000.0,274000.0
EBITDA,-88803000.0,14152000.0,-73431000.0,-70160000.0,-56037000.0
EBIT,-89379000.0,13740000.0,-73787000.0,-70451000.0,-56311000.0
Net Interest Income,13601000.0,9185000.0,8183000.0,8929000.0,9576000.0
Normalized Income,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Net Income From Continuing And Discontinued Operation,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Total Expenses,89379000.0,-13740000.0,73787000.0,70451000.0,56311000.0
Total Operating Income As Reported,-89379000.0,23989000.0,-73787000.0,-70451000.0,-56311000.0
Diluted Average Shares,72442000.0,70837667.0,58489667.0,57566667.0,57350333.0
Basic Average Shares,72442000.0,70837667.0,58489667.0,57566667.0,57350333.0
Diluted EPS,-1.05,0.46591,-1.11,-1.071123,-0.81
Basic EPS,-1.05,0.46591,-1.11,-1.071123,-0.81
Diluted NI Availto Com Stockholders,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Net Income Common Stockholders,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Net Income,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Net Income Including Noncontrolling Interests,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Net Income Continuous Operations,-75968000.0,33004000.0,-65712000.0,-61661000.0,-46833000.0
Tax Provision,190000.0,170000.0,108000.0,139000.0,98000.0
Pretax Income,-75778000.0,33174000.0,-65604000.0,-61522000.0,-46735000.0
Net Non Operating Interest Income Expense,13601000.0,9185000.0,8183000.0,8929000.0,9576000.0
Total Other Finance Cost,-13601000.0,-9185000.0,-8183000.0,-8929000.0,-9576000.0
Operating Income,-89379000.0,13740000.0,-73787000.0,-70451000.0,-56311000.0
Operating Expense,89379000.0,-13740000.0,73787000.0,70451000.0,56311000.0
Research And Development,66507000.0,68689000.0,58989000.0,54710000.0,42867000.0
Selling General And Administration,22872000.0,17571000.0,14798000.0,15741000.0,13444000.0
General And Administrative Expense,22872000.0,17571000.0,14798000.0,15741000.0,13444000.0
Other Gand A,22872000.0,17571000.0,14798000.0,15741000.0,13444000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
