,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,1.859443,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.001859,0.0,0.0,0.0,,
Normalized EBITDA,-43677000.0,-44349000.0,-37777000.0,-35316000.0,-33550000.0,,
Total Unusual Items,,1000.0,-7476000.0,,,,0.0
Total Unusual Items Excluding Goodwill,,1000.0,-7476000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Reconciled Depreciation,232000.0,227000.0,220000.0,213000.0,342000.0,,
EBITDA,-43677000.0,-44348000.0,-45253000.0,-35316000.0,-33550000.0,,
EBIT,-43909000.0,-44575000.0,-45473000.0,-35529000.0,-33892000.0,,
Net Interest Income,-2401000.0,-2304000.0,-2061000.0,-2202000.0,-2452000.0,,
Interest Expense,2755000.0,2751000.0,2748000.0,2744000.0,2746000.0,,
Interest Income,354000.0,447000.0,687000.0,542000.0,294000.0,,
Normalized Income,-46664000.0,-47238998.140557,-40745000.0,-38273000.0,-36638000.0,,
Net Income From Continuing And Discontinued Operation,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Total Expenses,61821000.0,59839000.0,54932000.0,50254000.0,46699000.0,,
Total Operating Income As Reported,-44866000.0,-46039000.0,-49114000.0,-38765000.0,-36810000.0,,
Diluted Average Shares,234137364.0,226604138.0,227981475.0,227275466.0,226818051.0,,
Basic Average Shares,234137364.0,226604138.0,227981475.0,227275466.0,226818051.0,,
Diluted EPS,-0.2,-0.21,-0.21,-0.17,-0.16,,
Basic EPS,-0.2,-0.21,-0.21,-0.17,-0.16,,
Diluted NI Availto Com Stockholders,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Net Income Common Stockholders,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Net Income,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Net Income Including Noncontrolling Interests,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Net Income Continuous Operations,-46664000.0,-47238000.0,-48221000.0,-38273000.0,-36638000.0,,
Tax Provision,,-88000.0,0.0,0.0,,-2410000.0,-1132000.0
Pretax Income,-46664000.0,-47326000.0,-48221000.0,-38273000.0,-36638000.0,,
Other Income Expense,603000.0,1018000.0,-4522000.0,2694000.0,2624000.0,,
Other Non Operating Income Expenses,603000.0,1017000.0,2954000.0,2694000.0,2624000.0,,
Special Income Charges,,1000.0,-7476000.0,,,,0.0
Other Special Charges,,-1000.0,7476000.0,,,,
Net Non Operating Interest Income Expense,-2401000.0,-2304000.0,-2061000.0,-2202000.0,-2452000.0,,
Interest Expense Non Operating,2755000.0,2751000.0,2748000.0,2744000.0,2746000.0,,
Interest Income Non Operating,354000.0,447000.0,687000.0,542000.0,294000.0,,
Operating Income,-44866000.0,-46040000.0,-41638000.0,-38765000.0,-36810000.0,,
Operating Expense,61821000.0,59839000.0,54932000.0,50254000.0,46699000.0,,
Research And Development,43075000.0,48935000.0,45542000.0,41575000.0,38041000.0,,
Selling General And Administration,18746000.0,10904000.0,9390000.0,8679000.0,8658000.0,,
General And Administrative Expense,18746000.0,10904000.0,9390000.0,8679000.0,8658000.0,,
Other Gand A,18746000.0,10904000.0,9390000.0,8679000.0,8658000.0,,
Total Revenue,16955000.0,13799000.0,13294000.0,11489000.0,9889000.0,,
Operating Revenue,16955000.0,13799000.0,13294000.0,11489000.0,9889000.0,,
