,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.182785,0.17851,0.169221,0.119,
Normalized EBITDA,-21605000.0,76500000.0,108825000.0,112657000.0,32910000.0,
Net Income From Continuing Operation Net Minority Interest,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Reconciled Depreciation,19429000.0,3846000.0,8080000.0,7818000.0,7421000.0,
Reconciled Cost Of Revenue,53824000.0,42363000.0,43511000.0,41642000.0,41776000.0,
EBITDA,-21605000.0,76500000.0,108825000.0,112657000.0,32910000.0,
EBIT,-41034000.0,72654000.0,100745000.0,104839000.0,25489000.0,
Net Interest Income,-12353000.0,-147000.0,11943000.0,11090000.0,10141000.0,
Interest Expense,20892000.0,12277000.0,0.0,0.0,0.0,
Interest Income,8539000.0,12130000.0,11943000.0,11090000.0,10141000.0,
Normalized Income,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Net Income From Continuing And Discontinued Operation,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Total Expenses,441191000.0,326443000.0,305103000.0,297679000.0,292718000.0,
Total Operating Income As Reported,-48280000.0,58104000.0,89082000.0,92978000.0,13792000.0,
Diluted Average Shares,166196000.0,169539000.0,168510000.0,168357000.0,168737000.0,
Basic Average Shares,166196000.0,165334000.0,165086000.0,164959000.0,163407000.0,
Diluted EPS,-0.4,0.29,0.49,0.52,0.13,
Basic EPS,-0.4,0.3,0.5,0.53,0.14,
Diluted NI Availto Com Stockholders,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Net Income Common Stockholders,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Net Income,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Net Income Including Noncontrolling Interests,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,766000.0
Net Income Continuous Operations,-66480000.0,49341000.0,82761000.0,87098000.0,22464000.0,
Tax Provision,4554000.0,11036000.0,17984000.0,17741000.0,3025000.0,
Pretax Income,-61926000.0,60377000.0,100745000.0,104839000.0,25489000.0,
Other Income Expense,-1293000.0,2420000.0,-280000.0,771000.0,1556000.0,
Other Non Operating Income Expenses,-1293000.0,2420000.0,-280000.0,771000.0,1556000.0,
Net Non Operating Interest Income Expense,-12353000.0,-147000.0,11943000.0,11090000.0,10141000.0,
Interest Expense Non Operating,20892000.0,12277000.0,0.0,0.0,0.0,
Interest Income Non Operating,8539000.0,12130000.0,11943000.0,11090000.0,10141000.0,
Operating Income,-48280000.0,58104000.0,89082000.0,92978000.0,13792000.0,
Operating Expense,379613000.0,280234000.0,253512000.0,248219000.0,243521000.0,
Depreciation Amortization Depletion Income Statement,11675000.0,0.0,0.0,0.0,0.0,
Depreciation And Amortization In Income Statement,11675000.0,0.0,0.0,0.0,0.0,
Amortization,11675000.0,0.0,0.0,0.0,0.0,
Amortization Of Intangibles Income Statement,11675000.0,0.0,0.0,0.0,0.0,
Research And Development,103345000.0,93038000.0,81739000.0,77370000.0,71817000.0,
Selling General And Administration,264593000.0,187196000.0,171773000.0,170849000.0,171704000.0,
Selling And Marketing Expense,155563000.0,120271000.0,115630000.0,121175000.0,122934000.0,
General And Administrative Expense,109030000.0,66925000.0,56143000.0,49674000.0,48770000.0,
Other Gand A,109030000.0,66925000.0,56143000.0,49674000.0,48770000.0,
Gross Profit,331333000.0,338338000.0,342594000.0,341197000.0,257313000.0,
Cost Of Revenue,61578000.0,46209000.0,51591000.0,49460000.0,49197000.0,
Total Revenue,392911000.0,384547000.0,394185000.0,390657000.0,306510000.0,
Operating Revenue,392911000.0,384547000.0,394185000.0,390657000.0,306510000.0,
