,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,-5392.59,-430.08,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-194528.0,-286830.0,-213181.0,-173428.0,-207897.0
Total Unusual Items,,,-25679.0,-2048.0,2423525.0
Total Unusual Items Excluding Goodwill,,,-25679.0,-2048.0,2423525.0
Net Income From Continuing Operation Net Minority Interest,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
EBITDA,-194528.0,-286830.0,-238860.0,-175476.0,-207897.0
EBIT,-194528.0,-286830.0,-238860.0,-175476.0,-207897.0
Net Interest Income,2149391.0,2346556.0,2533454.0,2544537.0,2423749.0
Interest Income,2149391.0,2346556.0,2533454.0,2544537.0,2423749.0
Normalized Income,1954863.0,2059726.0,2289201.41,2368630.92,2215852.0
Net Income From Continuing And Discontinued Operation,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Total Expenses,194528.0,286830.0,238860.0,175476.0,207897.0
Total Operating Income As Reported,-194528.0,-286830.0,-238860.0,-175476.0,-207897.0
Diluted Average Shares,28750000.0,,28750000.0,28750000.0,28750000.0
Basic Average Shares,28750000.0,,28750000.0,28750000.0,28750000.0
Diluted EPS,0.07,,0.08,0.08,0.08
Basic EPS,0.07,,0.08,0.08,0.08
Diluted NI Availto Com Stockholders,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Net Income Common Stockholders,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Net Income,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Net Income Including Noncontrolling Interests,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Net Income Continuous Operations,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Pretax Income,1954863.0,2059726.0,2268915.0,2367013.0,2215852.0
Other Income Expense,,,-25679.0,-2048.0,2423525.0
Gain On Sale Of Security,,,-25679.0,-2048.0,2423525.0
Net Non Operating Interest Income Expense,2149391.0,2346556.0,2533454.0,2544537.0,2423749.0
Interest Income Non Operating,2149391.0,2346556.0,2533454.0,2544537.0,2423749.0
Operating Income,-194528.0,-286830.0,-238860.0,-175476.0,-207897.0
Operating Expense,194528.0,286830.0,238860.0,175476.0,207897.0
Selling General And Administration,194528.0,286830.0,238860.0,175476.0,207897.0
General And Administrative Expense,194528.0,286830.0,238860.0,175476.0,207897.0
Other Gand A,194528.0,286830.0,238860.0,175476.0,207897.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
