,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0,0.0,0.0
Normalized EBITDA,-22420000.0,-24552000.0,-18366000.0,-11564000.0,-16111000.0
Net Income From Continuing Operation Net Minority Interest,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Reconciled Depreciation,19000.0,19000.0,17000.0,15000.0,13000.0
EBITDA,-22420000.0,-24552000.0,-18366000.0,-11564000.0,-16111000.0
EBIT,-22439000.0,-24571000.0,-18383000.0,-11579000.0,-16124000.0
Normalized Income,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Net Income From Continuing And Discontinued Operation,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Total Expenses,22439000.0,24571000.0,18383000.0,11579000.0,16124000.0
Total Operating Income As Reported,-22439000.0,-24571000.0,-18383000.0,-11579000.0,-16124000.0
Diluted Average Shares,17837406.0,,17793907.0,11744143.0,11398971.0
Basic Average Shares,17837406.0,,17793907.0,11744143.0,11398971.0
Diluted EPS,-1.24,,-0.99,-0.96,-1.37
Basic EPS,-1.24,,-0.99,-0.96,-1.37
Diluted NI Availto Com Stockholders,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Net Income Common Stockholders,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Net Income,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Net Income Including Noncontrolling Interests,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Net Income Continuous Operations,-22136000.0,-24788000.0,-17682000.0,-11249000.0,-15656000.0
Tax Provision,373000.0,,,,0.0
Pretax Income,-21763000.0,-23751000.0,-17682000.0,-11249000.0,-15656000.0
Other Income Expense,676000.0,-1895000.0,701000.0,330000.0,468000.0
Other Non Operating Income Expenses,676000.0,-1895000.0,701000.0,330000.0,468000.0
Operating Income,-22439000.0,-24571000.0,-18383000.0,-11579000.0,-16124000.0
Operating Expense,22439000.0,24571000.0,18383000.0,11579000.0,16124000.0
Research And Development,20470000.0,21736000.0,15200000.0,8619000.0,12692000.0
Selling General And Administration,1969000.0,2835000.0,3183000.0,2960000.0,3432000.0
General And Administrative Expense,1969000.0,2835000.0,3183000.0,2960000.0,3432000.0
Other Gand A,1969000.0,2835000.0,3183000.0,2960000.0,3432000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
