,2026-03-31,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,153453.2,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0,0.0,0.0
Normalized EBITDA,-2292603.0,-2258880.0,-1273766.0,-3160874.0,-17093169.0
Total Unusual Items,383633.0,109475.0,-104340.0,614892.0,231818.0
Total Unusual Items Excluding Goodwill,383633.0,109475.0,-104340.0,614892.0,231818.0
Net Income From Continuing Operation Net Minority Interest,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Reconciled Depreciation,1047411.0,1068517.0,1060448.0,939206.0,956445.0
Reconciled Cost Of Revenue,,,0.0,0.0,0.0
EBITDA,-1908970.0,-2149405.0,-1378106.0,-2545982.0,-16861351.0
EBIT,-2956381.0,-3217922.0,-2438554.0,-3485188.0,-17817796.0
Net Interest Income,-57607.0,-220388.0,-43421.0,-125042.0,-140433.0
Interest Expense,57607.0,220388.0,43421.0,125042.0,140437.0
Interest Income,,,,2.0,4.0
Normalized Income,-3291156.8,-3547785.0,-2377635.0,-4225122.0,-18190051.0
Net Income From Continuing And Discontinued Operation,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Total Expenses,3438259.0,3530136.0,2376733.0,4164092.0,18072751.0
Total Operating Income As Reported,-3333948.0,-3330136.0,-2316613.0,-4154092.0,-18072751.0
Diluted NI Availto Com Stockholders,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Net Income Common Stockholders,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Net Income,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Net Income Including Noncontrolling Interests,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Net Income Continuous Operations,-3060977.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Tax Provision,46989.0,0.0,0.0,0.0,0.0
Pretax Income,-3013988.0,-3438310.0,-2481975.0,-3610230.0,-17958233.0
Other Income Expense,377567.0,112214.0,-121941.0,668904.0,254951.0
Other Non Operating Income Expenses,-6066.0,2739.0,-17601.0,54012.0,23133.0
Special Income Charges,89340.0,579686.0,-347666.0,0.0,0.0
Other Special Charges,-89340.0,-579686.0,347666.0,,0.0
Gain On Sale Of Security,294293.0,-470211.0,243326.0,614892.0,231818.0
Net Non Operating Interest Income Expense,-57607.0,-220388.0,-43421.0,-125042.0,-140433.0
Interest Expense Non Operating,57607.0,220388.0,43421.0,125042.0,140437.0
Interest Income Non Operating,,,,2.0,4.0
Operating Income,-3333948.0,-3330136.0,-2316613.0,-4154092.0,-18072751.0
Operating Expense,3438259.0,3530136.0,2376733.0,4164092.0,18072751.0
Depreciation Amortization Depletion Income Statement,1047411.0,1022791.0,928495.0,939206.0,956445.0
Depreciation And Amortization In Income Statement,1047411.0,1022791.0,928495.0,939206.0,956445.0
Research And Development,26944.0,148507.0,-3629.0,10697.0,368352.0
Selling General And Administration,2363904.0,2358838.0,1451867.0,3214189.0,3272954.0
Selling And Marketing Expense,,,0.0,,
General And Administrative Expense,2363904.0,2358838.0,1451867.0,3214189.0,3272954.0
Other Gand A,2363904.0,2358838.0,1451867.0,3214189.0,3272954.0
Gross Profit,,,60120.0,10000.0,0.0
Cost Of Revenue,,,0.0,0.0,0.0
Total Revenue,104311.0,200000.0,60120.0,10000.0,0.0
Operating Revenue,104311.0,200000.0,60120.0,10000.0,0.0
