,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-541933.448509,16750.0,0.0
Tax Rate For Calcs,0.245775,0.25,0.0
Normalized EBITDA,16507000.0,-9457000.0,-18463000.0
Total Unusual Items,-2205000.0,67000.0,1307000.0
Total Unusual Items Excluding Goodwill,-2205000.0,67000.0,1307000.0
Net Income From Continuing Operation Net Minority Interest,10876000.0,-8587000.0,-2861000.0
Reconciled Cost Of Revenue,287761000.0,210483000.0,186760000.0
EBITDA,14302000.0,-9390000.0,-17156000.0
EBIT,14302000.0,-9390000.0,-17156000.0
Net Interest Income,770000.0,675000.0,779000.0
Interest Income,770000.0,675000.0,
Normalized Income,12539066.551491,-8637250.0,-4168000.0
Net Income From Continuing And Discontinued Operation,10876000.0,-8587000.0,-2861000.0
Total Expenses,382444000.0,293179000.0,303109000.0
Total Operating Income As Reported,14302000.0,-9390000.0,-17156000.0
Diluted Average Shares,10088576.0,10088576.0,10088576.0
Basic Average Shares,10088576.0,10088576.0,10088576.0
Diluted EPS,1.0,-1.0,0.0
Basic EPS,1.0,-1.0,0.0
Diluted NI Availto Com Stockholders,10876000.0,-8587000.0,-2861000.0
Net Income Common Stockholders,10876000.0,-8587000.0,-2861000.0
Net Income,10876000.0,-8587000.0,-2861000.0
Minority Interests,1046000.0,937000.0,759000.0
Net Income Including Noncontrolling Interests,9830000.0,-9524000.0,-3620000.0
Net Income Continuous Operations,9830000.0,-9524000.0,-3620000.0
Earnings From Equity Interest Net Of Tax,-211000.0,-1460000.0,1318000.0
Tax Provision,3272000.0,152000.0,
Pretax Income,13313000.0,-7912000.0,-4803000.0
Other Income Expense,-1759000.0,803000.0,11574000.0
Other Non Operating Income Expenses,446000.0,736000.0,10267000.0
Gain On Sale Of Security,-2205000.0,67000.0,1573000.0
Net Non Operating Interest Income Expense,770000.0,675000.0,779000.0
Interest Income Non Operating,770000.0,675000.0,
Operating Income,14302000.0,-9390000.0,-17156000.0
Operating Expense,94683000.0,82696000.0,116349000.0
Research And Development,15970000.0,13471000.0,15887000.0
Selling General And Administration,78713000.0,69225000.0,100462000.0
Selling And Marketing Expense,52455000.0,47320000.0,58120000.0
General And Administrative Expense,26258000.0,21905000.0,42342000.0
Other Gand A,26258000.0,21905000.0,42342000.0
Gross Profit,108985000.0,73306000.0,99193000.0
Cost Of Revenue,287761000.0,210483000.0,186760000.0
Total Revenue,396746000.0,283789000.0,285953000.0
Operating Revenue,384544000.0,271850000.0,258982000.0
