,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-88000.0,0.0,0.0,-84840.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0,0.21,0.0
Normalized EBITDA,169943000.0,-6756000.0,-7330000.0,2966000.0,-11500000.0
Total Unusual Items,-220000.0,3029000.0,-378000.0,-404000.0,-12668000.0
Total Unusual Items Excluding Goodwill,-220000.0,3029000.0,-378000.0,-404000.0,-12668000.0
Net Income From Continuing Operation Net Minority Interest,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Reconciled Depreciation,11000.0,11000.0,11000.0,11000.0,330000.0
EBITDA,169723000.0,-3727000.0,-7708000.0,2562000.0,-24168000.0
EBIT,169712000.0,-3738000.0,-7719000.0,2551000.0,-24498000.0
Net Interest Income,798000.0,859000.0,929000.0,1014000.0,1169000.0
Interest Expense,17000.0,18000.0,23000.0,28000.0,28000.0
Interest Income,815000.0,877000.0,952000.0,1042000.0,1197000.0
Normalized Income,169827000.0,-6785000.0,-7364000.0,2842160.0,-11858000.0
Net Income From Continuing And Discontinued Operation,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Total Expenses,10009000.0,8695000.0,8822000.0,8826000.0,14791000.0
Total Operating Income As Reported,168908000.0,-5290000.0,-8659000.0,1488000.0,-25699000.0
Diluted Average Shares,195214067.0,,191778950.0,192399733.0,190707085.0
Basic Average Shares,193768641.0,,191778950.0,191551282.0,190707085.0
Diluted EPS,0.87,,-0.04,0.01,-0.13
Basic EPS,0.88,,-0.04,0.01,-0.13
Diluted NI Availto Com Stockholders,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Net Income Common Stockholders,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Net Income,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Net Income Including Noncontrolling Interests,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Net Income Continuous Operations,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Pretax Income,169695000.0,-3756000.0,-7742000.0,2523000.0,-24526000.0
Other Income Expense,-220000.0,3029000.0,-378000.0,-404000.0,-12668000.0
Special Income Charges,-209000.0,3028000.0,-366000.0,-425000.0,-12672000.0
Restructuring And Mergern Acquisition,209000.0,-2354000.0,366000.0,425000.0,12672000.0
Gain On Sale Of Security,-11000.0,1000.0,-12000.0,21000.0,4000.0
Net Non Operating Interest Income Expense,798000.0,859000.0,929000.0,1014000.0,1169000.0
Interest Expense Non Operating,17000.0,18000.0,23000.0,28000.0,28000.0
Interest Income Non Operating,815000.0,877000.0,952000.0,1042000.0,1197000.0
Operating Income,169117000.0,-7644000.0,-8293000.0,1913000.0,-13027000.0
Operating Expense,10009000.0,8695000.0,8822000.0,8826000.0,14791000.0
Research And Development,4120000.0,5006000.0,5778000.0,5498000.0,8959000.0
Selling General And Administration,5889000.0,3689000.0,3044000.0,3328000.0,5832000.0
General And Administrative Expense,5889000.0,3689000.0,3044000.0,3328000.0,5832000.0
Other Gand A,5889000.0,3689000.0,3044000.0,3328000.0,5832000.0
Total Revenue,179126000.0,1051000.0,529000.0,10739000.0,1764000.0
Operating Revenue,179126000.0,1051000.0,529000.0,10739000.0,1764000.0
