,2026-03-31,2025-03-31
Tax Effect Of Unusual Items,10800.0,36330.0
Tax Rate For Calcs,0.4,0.21
Normalized EBITDA,-2603000.0,-6073000.0
Total Unusual Items,27000.0,173000.0
Total Unusual Items Excluding Goodwill,27000.0,173000.0
Net Income From Continuing Operation Net Minority Interest,353000.0,-18877000.0
Reconciled Depreciation,2482000.0,8920000.0
Reconciled Cost Of Revenue,46446000.0,38356000.0
EBITDA,-2576000.0,-5900000.0
EBIT,-5058000.0,-14820000.0
Net Interest Income,920000.0,-1374000.0
Interest Expense,0.0,1603000.0
Interest Income,920000.0,229000.0
Normalized Income,336800.0,-19013670.0
Net Income From Continuing And Discontinued Operation,353000.0,-18877000.0
Total Expenses,50671000.0,46613000.0
Total Operating Income As Reported,-5557000.0,-14503000.0
Diluted Average Shares,13574000.0,13305000.0
Basic Average Shares,13559000.0,13305000.0
Diluted EPS,0.03,-1.42
Basic EPS,0.03,-1.42
Diluted NI Availto Com Stockholders,353000.0,-18877000.0
Net Income Common Stockholders,353000.0,-18877000.0
Otherunder Preferred Stock Dividend,0.0,0.0
Net Income,353000.0,-18877000.0
Minority Interests,69000.0,-5000.0
Net Income Including Noncontrolling Interests,284000.0,-18872000.0
Net Income Continuous Operations,284000.0,-18872000.0
Tax Provision,-5342000.0,2449000.0
Pretax Income,-5058000.0,-16423000.0
Other Non Operating Income Expenses,-421000.0,-546000.0
Special Income Charges,27000.0,173000.0
Other Special Charges,-27000.0,-173000.0
Net Non Operating Interest Income Expense,920000.0,-1374000.0
Interest Expense Non Operating,0.0,1603000.0
Interest Income Non Operating,920000.0,229000.0
Operating Income,-3450000.0,-14676000.0
Operating Expense,4225000.0,8257000.0
Selling General And Administration,4225000.0,8257000.0
General And Administrative Expense,4225000.0,8257000.0
Gross Profit,775000.0,-6419000.0
Cost Of Revenue,46446000.0,38356000.0
Total Revenue,47221000.0,31937000.0
Operating Revenue,47221000.0,31937000.0
