,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.307452,0.21,0.21,0.21
Normalized EBITDA,378000.0,22758000.0,4410000.0,-394000.0,-10883000.0
Net Income From Continuing Operation Net Minority Interest,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Reconciled Depreciation,2391000.0,3353000.0,2743000.0,3153000.0,2849000.0
Reconciled Cost Of Revenue,103637000.0,154524000.0,120996000.0,106618000.0,88348000.0
EBITDA,378000.0,22758000.0,4410000.0,-394000.0,-10883000.0
EBIT,-2013000.0,19405000.0,1667000.0,-3547000.0,-13732000.0
Net Interest Income,-153000.0,-189000.0,-197000.0,-200000.0,-187000.0
Interest Expense,153000.0,189000.0,197000.0,200000.0,187000.0
Normalized Income,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Net Income From Continuing And Discontinued Operation,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Total Expenses,177243000.0,228531000.0,196266000.0,181321000.0,162749000.0
Total Operating Income As Reported,-5776000.0,15419000.0,-2374000.0,-9045000.0,-17711000.0
Diluted Average Shares,38201000.0,38961000.0,39175000.0,39004000.0,38930000.0
Basic Average Shares,38201000.0,38826000.0,39013000.0,39004000.0,38930000.0
Diluted EPS,-0.08,0.34,0.01,-0.28,-0.11
Basic EPS,-0.08,0.34,0.01,-0.28,-0.11
Diluted NI Availto Com Stockholders,-3100000.0,13304000.0,240000.0,-11035000.0,-4421000.0
Net Income Common Stockholders,-3100000.0,13304000.0,240000.0,-11035000.0,-4421000.0
Otherunder Preferred Stock Dividend,0.0,,,,-1000.0
Net Income,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Net Income Including Noncontrolling Interests,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Net Income Continuous Operations,-3100000.0,13308000.0,240000.0,-11035000.0,-4422000.0
Tax Provision,934000.0,5908000.0,1230000.0,7288000.0,-9497000.0
Pretax Income,-2166000.0,19216000.0,1470000.0,-3747000.0,-13919000.0
Other Income Expense,3763000.0,3986000.0,4041000.0,5498000.0,3979000.0
Other Non Operating Income Expenses,3763000.0,3986000.0,4041000.0,5498000.0,3979000.0
Net Non Operating Interest Income Expense,-153000.0,-189000.0,-197000.0,-200000.0,-187000.0
Interest Expense Non Operating,153000.0,189000.0,197000.0,200000.0,187000.0
Operating Income,-5776000.0,15419000.0,-2374000.0,-9045000.0,-17711000.0
Operating Expense,73606000.0,74007000.0,75270000.0,74703000.0,74401000.0
Depreciation Amortization Depletion Income Statement,2391000.0,3353000.0,2743000.0,3153000.0,2849000.0
Depreciation And Amortization In Income Statement,2391000.0,3353000.0,2743000.0,3153000.0,2849000.0
Selling General And Administration,71215000.0,70654000.0,72527000.0,71550000.0,71552000.0
Gross Profit,67830000.0,89426000.0,72896000.0,65658000.0,56690000.0
Cost Of Revenue,103637000.0,154524000.0,120996000.0,106618000.0,88348000.0
Total Revenue,171467000.0,243950000.0,193892000.0,172276000.0,145038000.0
Operating Revenue,164958000.0,238546000.0,188458000.0,167676000.0,141752000.0
