,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,96959.14857,160230.0,232440.0,155453.861098,-118292.943001
Tax Rate For Calcs,0.259944,0.21,0.26,0.259956,0.259984
Normalized EBITDA,3270000.0,-412000.0,2819000.0,6466000.0,5701000.0
Total Unusual Items,373000.0,763000.0,894000.0,598000.0,-455000.0
Total Unusual Items Excluding Goodwill,373000.0,763000.0,894000.0,598000.0,-455000.0
Net Income From Continuing Operation Net Minority Interest,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Reconciled Depreciation,542000.0,574000.0,576000.0,584000.0,622000.0
Reconciled Cost Of Revenue,16822000.0,14282000.0,19843000.0,26851000.0,22748000.0
EBITDA,3643000.0,351000.0,3713000.0,7064000.0,5246000.0
EBIT,3101000.0,-223000.0,3137000.0,6480000.0,4624000.0
Net Interest Income,1177000.0,1084000.0,1142000.0,1158000.0,989000.0
Interest Income,1177000.0,1084000.0,1142000.0,1158000.0,989000.0
Normalized Income,3165959.14857,1318230.0,3166440.0,5652453.861098,4153707.056999
Net Income From Continuing And Discontinued Operation,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Total Expenses,20476000.0,19054000.0,23849000.0,31724000.0,26792000.0
Total Operating Income As Reported,3101000.0,-223000.0,3137000.0,6480000.0,4624000.0
Diluted Average Shares,14658000.0,,14723077.0,14511905.0,14680769.0
Basic Average Shares,14658000.0,,14723077.0,14511905.0,14680769.0
Diluted EPS,0.23,,0.26,0.42,0.26
Basic EPS,0.23,,0.26,0.42,0.26
Diluted NI Availto Com Stockholders,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Net Income Common Stockholders,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Net Income,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Net Income Including Noncontrolling Interests,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Net Income Continuous Operations,3442000.0,1921000.0,3828000.0,6095000.0,3817000.0
Tax Provision,1209000.0,-289000.0,1345000.0,2141000.0,1341000.0
Pretax Income,4651000.0,1632000.0,5173000.0,8236000.0,5158000.0
Other Income Expense,373000.0,771000.0,894000.0,598000.0,-455000.0
Gain On Sale Of Security,373000.0,763000.0,894000.0,598000.0,-455000.0
Net Non Operating Interest Income Expense,1177000.0,1084000.0,1142000.0,1158000.0,989000.0
Interest Income Non Operating,1177000.0,1084000.0,1142000.0,1158000.0,989000.0
Operating Income,3101000.0,-223000.0,3137000.0,6480000.0,4624000.0
Operating Expense,3654000.0,4772000.0,4006000.0,4873000.0,4044000.0
Research And Development,758000.0,659000.0,741000.0,681000.0,677000.0
Selling General And Administration,2896000.0,4113000.0,3265000.0,4192000.0,3367000.0
Gross Profit,6755000.0,4549000.0,7143000.0,11353000.0,8668000.0
Cost Of Revenue,16822000.0,14282000.0,19843000.0,26851000.0,22748000.0
Total Revenue,23577000.0,18831000.0,26986000.0,38204000.0,31416000.0
Operating Revenue,23519000.0,18523000.0,26764000.0,37699000.0,31315000.0
