,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-1221600.0,-3701670.0,-42822780.0,-493351.81311,-29716680.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.136022,0.21,,
Normalized EBITDA,-23841000.0,25186000.0,30805000.0,21732000.0,-5799000.0,,
Total Unusual Items,-3054000.0,-17627000.0,-203918000.0,-3627000.0,-141508000.0,,
Total Unusual Items Excluding Goodwill,-3054000.0,-17627000.0,-203918000.0,-3627000.0,-141508000.0,,
Net Income From Continuing Operation Net Minority Interest,-76844000.0,-42212000.0,-367598000.0,-22301000.0,-190138000.0,,
Reconciled Depreciation,29370000.0,29345000.0,28311000.0,27430000.0,27295000.0,,
Reconciled Cost Of Revenue,629411000.0,684164000.0,668568000.0,680331000.0,663923000.0,,
EBITDA,-26895000.0,7559000.0,-173113000.0,18105000.0,-147307000.0,,
EBIT,-56265000.0,-21786000.0,-201424000.0,-9325000.0,-174602000.0,,
Net Interest Income,-17203000.0,-18348000.0,-17429000.0,-16487000.0,-14918000.0,,
Interest Expense,17203000.0,18348000.0,17429000.0,16487000.0,14918000.0,,
Normalized Income,-75011600.0,-28286670.0,-206502780.0,-19167351.81311,-78346680.0,,
Net Income From Continuing And Discontinued Operation,-76844000.0,-41948000.0,-367598000.0,-21525000.0,-190138000.0,,
Total Expenses,775857000.0,805095000.0,807166000.0,829569000.0,809554000.0,,
Total Operating Income As Reported,-55222000.0,-14645000.0,-202524000.0,-13924000.0,-184951000.0,,
Diluted Average Shares,85926802.0,85489683.0,85413805.0,85338335.0,85217425.0,,
Basic Average Shares,85926802.0,85489683.0,85413805.0,85338335.0,85217425.0,,
Diluted EPS,-0.9,-0.47,-4.303754,-0.251938,-2.12,,
Basic EPS,-0.893784,-0.465553,-4.303754,-0.251938,-2.109897,,
Diluted NI Availto Com Stockholders,-76844000.0,-41948000.0,-367598000.0,-21525000.0,-190138000.0,,
Net Income Common Stockholders,-76844000.0,-41948000.0,-367598000.0,-21525000.0,-190138000.0,,
Net Income,-76844000.0,-41948000.0,-367598000.0,-21525000.0,-190138000.0,,
Net Income Including Noncontrolling Interests,-76844000.0,-41948000.0,-367598000.0,-21525000.0,-190138000.0,,
Net Income Discontinuous Operations,,264000.0,0.0,776000.0,,0.0,-1440000.0
Net Income Continuous Operations,-76844000.0,-42212000.0,-367598000.0,-22301000.0,-190138000.0,,
Tax Provision,3376000.0,2078000.0,148745000.0,-3511000.0,618000.0,,
Pretax Income,-73468000.0,-40134000.0,-218853000.0,-25812000.0,-189520000.0,,
Other Income Expense,-2533000.0,-18655000.0,-203740000.0,-3485000.0,-141054000.0,,
Other Non Operating Income Expenses,521000.0,-1028000.0,178000.0,142000.0,454000.0,,
Special Income Charges,-1979000.0,-17928000.0,-205222000.0,-4837000.0,-149645000.0,,
Gain On Sale Of Business,,0.0,0.0,0.0,,6569000.0,27000.0
Other Special Charges,,5642000.0,-511000.0,-4005000.0,-2622000.0,0.0,
Write Off,,0.0,0.0,0.0,,,
Impairment Of Capital Assets,0.0,0.0,196896000.0,0.0,137721000.0,,
Restructuring And Mergern Acquisition,1979000.0,12286000.0,8837000.0,8842000.0,14546000.0,,
Gain On Sale Of Security,-1075000.0,301000.0,1304000.0,1210000.0,8137000.0,,
Net Non Operating Interest Income Expense,-17203000.0,-18348000.0,-17429000.0,-16487000.0,-14918000.0,,
Interest Expense Non Operating,17203000.0,18348000.0,17429000.0,16487000.0,14918000.0,,
Operating Income,-53732000.0,-3131000.0,2316000.0,-5840000.0,-33548000.0,,
Operating Expense,146446000.0,120931000.0,138598000.0,149238000.0,145631000.0,,
Other Operating Expenses,-5000.0,0.0,,-134000.0,-3000.0,-5000.0,
Selling General And Administration,146451000.0,120931000.0,138598000.0,149372000.0,145634000.0,,
General And Administrative Expense,146451000.0,120931000.0,138598000.0,149372000.0,145634000.0,,
Other Gand A,145957000.0,120159000.0,137705000.0,148480000.0,144767000.0,,
Salaries And Wages,494000.0,772000.0,893000.0,892000.0,867000.0,,
Gross Profit,92714000.0,117800000.0,140914000.0,143398000.0,112083000.0,,
Cost Of Revenue,629411000.0,684164000.0,668568000.0,680331000.0,663923000.0,,
Total Revenue,722125000.0,801964000.0,809482000.0,823729000.0,776006000.0,,
Operating Revenue,722125000.0,801964000.0,809482000.0,823729000.0,776006000.0,,
