,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,224408554.572271,0.0,5563409.56341,0.0,0.0,
Tax Rate For Calcs,0.321042,0.263708,0.347713,0.3555,0.387297,
Normalized EBITDA,1963000000.0,1361000000.0,2640000000.0,3141000000.0,1827000000.0,
Total Unusual Items,699000000.0,0.0,16000000.0,,0.0,0.0
Total Unusual Items Excluding Goodwill,699000000.0,0.0,16000000.0,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,881000000.0,406000000.0,674000000.0,772000000.0,352000000.0,
Reconciled Depreciation,514000000.0,485000000.0,625000000.0,668000000.0,466000000.0,
Reconciled Cost Of Revenue,4579000000.0,4616000000.0,4830000000.0,4950000000.0,4222000000.0,
EBITDA,2662000000.0,1361000000.0,2656000000.0,3141000000.0,1827000000.0,
EBIT,2148000000.0,876000000.0,2031000000.0,2473000000.0,1361000000.0,
Net Interest Income,-114000000.0,-110000000.0,-107000000.0,-82000000.0,-70000000.0,
Interest Expense,114000000.0,110000000.0,107000000.0,82000000.0,70000000.0,
Normalized Income,406408554.572271,406000000.0,663563409.56341,772000000.0,352000000.0,
Net Income From Continuing And Discontinued Operation,881000000.0,406000000.0,674000000.0,772000000.0,352000000.0,
Total Expenses,4796000000.0,4822000000.0,5016000000.0,5150000000.0,4425000000.0,
Total Operating Income As Reported,2137000000.0,811000000.0,1972000000.0,2432000000.0,1303000000.0,
Diluted Average Shares,1444000000.0,1443000000.0,1443000000.0,1443000000.0,1444000000.0,
Basic Average Shares,1437000000.0,1433000000.0,1435000000.0,1434700253.0,1437000000.0,
Diluted EPS,0.61,0.28,0.46,0.53,0.24,
Basic EPS,0.613083,0.283322,0.469686,0.538091,0.244955,
Diluted NI Availto Com Stockholders,881000000.0,406000000.0,674000000.0,772000000.0,352000000.0,
Net Income Common Stockholders,881000000.0,406000000.0,674000000.0,772000000.0,352000000.0,
Net Income,881000000.0,406000000.0,674000000.0,772000000.0,352000000.0,
Minority Interests,-506000000.0,-159000000.0,-573000000.0,-775000000.0,-441000000.0,
Net Income Including Noncontrolling Interests,1387000000.0,565000000.0,1247000000.0,1547000000.0,793000000.0,
Net Income Continuous Operations,1387000000.0,565000000.0,1247000000.0,1547000000.0,793000000.0,
Earnings From Equity Interest Net Of Tax,6000000.0,1000000.0,-8000000.0,6000000.0,2000000.0,
Tax Provision,653000000.0,202000000.0,669000000.0,850000000.0,500000000.0,
Pretax Income,2034000000.0,766000000.0,1924000000.0,2391000000.0,1291000000.0,
Other Income Expense,710000000.0,65000000.0,75000000.0,41000000.0,58000000.0,
Other Non Operating Income Expenses,11000000.0,65000000.0,59000000.0,41000000.0,58000000.0,
Special Income Charges,699000000.0,0.0,16000000.0,,0.0,0.0
Gain On Sale Of Ppe,,0.0,16000000.0,,,
Other Special Charges,-699000000.0,,,,,
Net Non Operating Interest Income Expense,-114000000.0,-110000000.0,-107000000.0,-82000000.0,-70000000.0,
Interest Expense Non Operating,114000000.0,110000000.0,107000000.0,82000000.0,70000000.0,
Operating Income,1438000000.0,811000000.0,1956000000.0,2432000000.0,1303000000.0,
Operating Expense,217000000.0,206000000.0,186000000.0,200000000.0,203000000.0,
Other Operating Expenses,55000000.0,73000000.0,55000000.0,73000000.0,49000000.0,
Selling General And Administration,162000000.0,133000000.0,131000000.0,127000000.0,154000000.0,
Gross Profit,1655000000.0,1017000000.0,2142000000.0,2632000000.0,1506000000.0,
Cost Of Revenue,4579000000.0,4616000000.0,4830000000.0,4950000000.0,4222000000.0,
Total Revenue,6234000000.0,5633000000.0,6972000000.0,7582000000.0,5728000000.0,
Operating Revenue,6234000000.0,5633000000.0,6972000000.0,7582000000.0,5728000000.0,
