,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-190800.0,53550.0,31920.0,-673.356749,-12947.257384
Tax Rate For Calcs,0.4,0.21,0.21,0.011039,0.00211
Normalized EBITDA,1439000.0,1599000.0,2421000.0,1944000.0,-279000.0
Total Unusual Items,-477000.0,255000.0,152000.0,-61000.0,-6137000.0
Total Unusual Items Excluding Goodwill,-477000.0,255000.0,152000.0,-61000.0,-6137000.0
Net Income From Continuing Operation Net Minority Interest,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Reconciled Depreciation,1208000.0,1307000.0,1498000.0,1501000.0,1745000.0
Reconciled Cost Of Revenue,51907000.0,49620000.0,51680000.0,48301000.0,57297000.0
EBITDA,962000.0,1854000.0,2573000.0,1883000.0,-6416000.0
EBIT,-246000.0,547000.0,1075000.0,382000.0,-8161000.0
Net Interest Income,-2050000.0,-2178000.0,-2389000.0,-2375000.0,-2267000.0
Interest Expense,2050000.0,2178000.0,2389000.0,2375000.0,2267000.0
Normalized Income,-2031800.0,-1857450.0,-1469080.0,-1910673.356749,-4281947.257384
Net Income From Continuing And Discontinued Operation,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Total Expenses,61504000.0,58614000.0,62418000.0,59097000.0,70454000.0
Total Operating Income As Reported,242000.0,547000.0,1075000.0,382000.0,-8161000.0
Diluted Average Shares,21197000.0,21110000.0,21029000.0,20933000.0,20859000.0
Basic Average Shares,21197000.0,21110000.0,21029000.0,20933000.0,20859000.0
Diluted EPS,-0.11,-0.08,-0.06,-0.09,-0.5
Basic EPS,-0.11,-0.08,-0.06,-0.09,-0.5
Diluted NI Availto Com Stockholders,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Net Income Common Stockholders,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Net Income,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Net Income Including Noncontrolling Interests,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Net Income Continuous Operations,-2318000.0,-1656000.0,-1349000.0,-1971000.0,-10406000.0
Tax Provision,22000.0,25000.0,35000.0,-22000.0,-22000.0
Pretax Income,-2296000.0,-1631000.0,-1314000.0,-1993000.0,-10428000.0
Other Income Expense,-477000.0,255000.0,152000.0,-61000.0,-6137000.0
Special Income Charges,-477000.0,255000.0,152000.0,-61000.0,-6137000.0
Gain On Sale Of Ppe,11000.0,255000.0,152000.0,-61000.0,-4430000.0
Other Special Charges,488000.0,,,,
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,1707000.0
Net Non Operating Interest Income Expense,-2050000.0,-2178000.0,-2389000.0,-2375000.0,-2267000.0
Interest Expense Non Operating,2050000.0,2178000.0,2389000.0,2375000.0,2267000.0
Operating Income,231000.0,292000.0,923000.0,443000.0,-2024000.0
Operating Expense,9434000.0,8817000.0,10544000.0,10594000.0,12955000.0
Depreciation Amortization Depletion Income Statement,1045000.0,1130000.0,1304000.0,1299000.0,1543000.0
Depreciation And Amortization In Income Statement,1045000.0,1130000.0,1304000.0,1299000.0,1543000.0
Selling General And Administration,8389000.0,7687000.0,9240000.0,9295000.0,11412000.0
Gross Profit,9665000.0,9109000.0,11467000.0,11037000.0,10931000.0
Cost Of Revenue,52070000.0,49797000.0,51874000.0,48503000.0,57499000.0
Total Revenue,61735000.0,58906000.0,63341000.0,59540000.0,68430000.0
Operating Revenue,61735000.0,58906000.0,63341000.0,59540000.0,68430000.0
