,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,525210.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21,
Normalized EBITDA,-79489000.0,-53749000.0,-48506000.0,-59352000.0,16107000.0,
Total Unusual Items,2003000.0,2745000.0,3620000.0,3379000.0,2501000.0,
Total Unusual Items Excluding Goodwill,2003000.0,2745000.0,3620000.0,3379000.0,2501000.0,
Net Income From Continuing Operation Net Minority Interest,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Reconciled Depreciation,3857000.0,3869000.0,3886000.0,3905000.0,3955000.0,
Reconciled Cost Of Revenue,11074000.0,5928000.0,5725000.0,5209000.0,3436000.0,
EBITDA,-77486000.0,-51004000.0,-44886000.0,-55973000.0,18608000.0,
EBIT,-81343000.0,-54873000.0,-48772000.0,-59878000.0,14653000.0,
Net Interest Income,-8692000.0,-12258000.0,-13150000.0,-10972000.0,-8545000.0,
Interest Expense,8708000.0,12276000.0,13169000.0,10993000.0,8570000.0,
Interest Income,16000.0,18000.0,19000.0,21000.0,25000.0,
Normalized Income,-92054000.0,-69894000.0,-65561000.0,-74250000.0,4107210.0,
Net Income From Continuing And Discontinued Operation,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Total Expenses,89755000.0,87973000.0,82144000.0,84637000.0,76885000.0,
Total Operating Income As Reported,-83362000.0,-57636000.0,-52411000.0,-63278000.0,12127000.0,
Diluted Average Shares,52428000.0,51752000.0,51689000.0,51483000.0,51434000.0,
Basic Average Shares,52428000.0,51752000.0,51689000.0,51483000.0,51362000.0,
Diluted EPS,-1.72,-1.3,-1.2,-1.38,0.12,
Basic EPS,-1.72,-1.3,-1.2,-1.38,0.12,
Diluted NI Availto Com Stockholders,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Net Income Common Stockholders,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Net Income,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Net Income Including Noncontrolling Interests,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Net Income Continuous Operations,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Pretax Income,-90051000.0,-67149000.0,-61941000.0,-70871000.0,6083000.0,
Other Income Expense,2003000.0,2745000.0,3620000.0,3379000.0,2501000.0,
Special Income Charges,,0.0,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,,0.0,0.0,0.0,0.0,0.0
Gain On Sale Of Security,2003000.0,2745000.0,3620000.0,3379000.0,2501000.0,
Net Non Operating Interest Income Expense,-8692000.0,-12258000.0,-13150000.0,-10972000.0,-8545000.0,
Interest Expense Non Operating,8708000.0,12276000.0,13169000.0,10993000.0,8570000.0,
Interest Income Non Operating,16000.0,18000.0,19000.0,21000.0,25000.0,
Operating Income,-83362000.0,-57636000.0,-52411000.0,-63278000.0,12127000.0,
Operating Expense,78681000.0,82045000.0,76419000.0,79428000.0,73449000.0,
Other Operating Expenses,36000.0,54000.0,65000.0,45000.0,15000.0,
Research And Development,57339000.0,59611000.0,56101000.0,59500000.0,53087000.0,
Selling General And Administration,21306000.0,22380000.0,20253000.0,19883000.0,20347000.0,
General And Administrative Expense,21306000.0,22380000.0,20253000.0,19883000.0,20347000.0,
Other Gand A,21306000.0,22380000.0,20253000.0,19883000.0,20347000.0,
Gross Profit,-4681000.0,24409000.0,24008000.0,16150000.0,85576000.0,
Cost Of Revenue,11074000.0,5928000.0,5725000.0,5209000.0,3436000.0,
Total Revenue,6393000.0,30337000.0,29733000.0,21359000.0,89012000.0,
Operating Revenue,6393000.0,30337000.0,29733000.0,21359000.0,89012000.0,
