,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,2336250.0,1437750.0,
Tax Rate For Calcs,0.25,0.25,
Normalized EBITDA,-10138000.0,-10399000.0,
Total Unusual Items,9345000.0,5751000.0,
Total Unusual Items Excluding Goodwill,9345000.0,5751000.0,
Net Income From Continuing Operation Net Minority Interest,-15265000.0,-18414000.0,
Reconciled Depreciation,10082000.0,10204000.0,
Reconciled Cost Of Revenue,23806000.0,23284000.0,
EBITDA,-793000.0,-4648000.0,
EBIT,-10875000.0,-14852000.0,
Net Interest Income,-4905000.0,-3282000.0,
Interest Expense,4284000.0,3489000.0,
Interest Income,66000.0,207000.0,
Normalized Income,-22273750.0,-22727250.0,
Net Income From Continuing And Discontinued Operation,-15265000.0,-18414000.0,
Total Expenses,57747000.0,58474000.0,
Total Operating Income As Reported,-18789000.0,-19616000.0,
Diluted Average Shares,,13947611.0,12543153.0
Basic Average Shares,,13947611.0,12543153.0
Diluted EPS,,-1.320226,-2.439977
Basic EPS,,-1.320226,-2.439977
Diluted NI Availto Com Stockholders,-15265000.0,-18414000.0,
Net Income Common Stockholders,-15265000.0,-18414000.0,
Net Income,-15265000.0,-18414000.0,
Net Income Including Noncontrolling Interests,-16062000.0,-18414000.0,
Net Income Continuous Operations,-16062000.0,-18414000.0,
Tax Provision,903000.0,73000.0,
Pretax Income,-15159000.0,-18341000.0,
Other Income Expense,9203000.0,5773000.0,
Other Non Operating Income Expenses,-142000.0,22000.0,
Special Income Charges,1078000.0,1194000.0,
Write Off,-1078000.0,-1194000.0,
Gain On Sale Of Security,8267000.0,4557000.0,
Net Non Operating Interest Income Expense,-4905000.0,-3282000.0,
Interest Expense Non Operating,4284000.0,3489000.0,
Interest Income Non Operating,66000.0,207000.0,
Operating Income,-19458000.0,-20832000.0,
Operating Expense,33941000.0,35190000.0,
Other Operating Expenses,2336000.0,10011000.0,
Depreciation Amortization Depletion Income Statement,10082000.0,10204000.0,
Depreciation And Amortization In Income Statement,10082000.0,10204000.0,
Selling General And Administration,21187000.0,14975000.0,
General And Administrative Expense,19787000.0,14975000.0,
Salaries And Wages,13873000.0,14975000.0,
Gross Profit,14483000.0,14358000.0,
Cost Of Revenue,23806000.0,23284000.0,
Total Revenue,38289000.0,37642000.0,
Operating Revenue,38289000.0,37642000.0,
