,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,33014400.0,11357430.0,8919750.0,9129120.0,14020020.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,366984000.0,371720000.0,373973000.0,370764000.0,366920000.0
Total Unusual Items,82536000.0,54083000.0,42475000.0,43472000.0,66762000.0
Total Unusual Items Excluding Goodwill,82536000.0,54083000.0,42475000.0,43472000.0,66762000.0
Net Income From Continuing Operation Net Minority Interest,160508000.0,144554000.0,136738000.0,140887000.0,165745000.0
Reconciled Depreciation,193142000.0,189875000.0,188457000.0,185455000.0,183146000.0
Reconciled Cost Of Revenue,329593000.0,284308000.0,296110000.0,280111000.0,274188000.0
EBITDA,449520000.0,425803000.0,416448000.0,414236000.0,433682000.0
EBIT,256378000.0,235928000.0,227991000.0,228781000.0,250536000.0
Net Interest Income,-95313000.0,-90878000.0,-90781000.0,-87414000.0,-84254000.0
Interest Expense,95313000.0,90878000.0,90781000.0,87414000.0,84254000.0
Normalized Income,110986400.0,101828430.0,103182750.0,106544120.0,113003020.0
Net Income From Continuing And Discontinued Operation,160508000.0,144554000.0,136738000.0,140887000.0,165745000.0
Total Expenses,555054000.0,497880000.0,503011000.0,489157000.0,486852000.0
Diluted Average Shares,606233573.0,612999873.0,613084571.0,613261904.0,613361880.0
Basic Average Shares,605997344.0,612879916.0,613084571.0,613048193.0,612777606.0
Diluted EPS,0.26,0.24,0.22,0.23,0.27
Basic EPS,0.26,0.24,0.22,0.23,0.27
Diluted NI Availto Com Stockholders,159800000.0,144308000.0,136474000.0,140665000.0,165517000.0
Net Income Common Stockholders,159800000.0,144308000.0,136474000.0,140665000.0,165517000.0
Otherunder Preferred Stock Dividend,708000.0,246000.0,264000.0,222000.0,228000.0
Net Income,160508000.0,144554000.0,136738000.0,140887000.0,165745000.0
Minority Interests,-557000.0,-496000.0,-472000.0,-480000.0,-537000.0
Net Income Including Noncontrolling Interests,161065000.0,145050000.0,137210000.0,141367000.0,166282000.0
Net Income Continuous Operations,161065000.0,145050000.0,137210000.0,141367000.0,166282000.0
Pretax Income,161065000.0,145050000.0,137210000.0,141367000.0,166282000.0
Other Income Expense,77320000.0,48558000.0,42836000.0,36537000.0,62909000.0
Other Non Operating Income Expenses,-2131000.0,-1808000.0,-1769000.0,-2133000.0,1365000.0
Special Income Charges,-4345000.0,-311000.0,-3420000.0,-3029000.0,-4683000.0
Impairment Of Capital Assets,4345000.0,311000.0,3420000.0,3029000.0,4683000.0
Earnings From Equity Interest,-3085000.0,-3717000.0,2130000.0,-4802000.0,-5218000.0
Gain On Sale Of Security,86881000.0,54394000.0,45895000.0,46501000.0,71445000.0
Net Non Operating Interest Income Expense,-95313000.0,-90878000.0,-90781000.0,-87414000.0,-84254000.0
Interest Expense Non Operating,95313000.0,90878000.0,90781000.0,87414000.0,84254000.0
Operating Income,179058000.0,187370000.0,185155000.0,192244000.0,187627000.0
Operating Expense,225461000.0,213572000.0,206901000.0,209046000.0,212664000.0
Depreciation Amortization Depletion Income Statement,193142000.0,189875000.0,188457000.0,185455000.0,183146000.0
Depreciation And Amortization In Income Statement,193142000.0,189875000.0,188457000.0,185455000.0,183146000.0
Selling General And Administration,32319000.0,23697000.0,18444000.0,23591000.0,29518000.0
General And Administrative Expense,32319000.0,23697000.0,18444000.0,23591000.0,29518000.0
Other Gand A,32319000.0,23697000.0,18444000.0,23591000.0,29518000.0
Gross Profit,404519000.0,400942000.0,392056000.0,401290000.0,400291000.0
Cost Of Revenue,329593000.0,284308000.0,296110000.0,280111000.0,274188000.0
Total Revenue,734112000.0,685250000.0,688166000.0,681401000.0,674479000.0
Operating Revenue,734112000.0,685250000.0,688166000.0,681401000.0,674479000.0
