,2026-03-31,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0
Tax Rate For Calcs,0.251691,0.251706
Normalized EBITDA,77126000.0,54514000.0
Net Income From Continuing Operation Net Minority Interest,56965000.0,40137000.0
Reconciled Cost Of Revenue,916291000.0,935854000.0
EBITDA,77126000.0,54514000.0
EBIT,77126000.0,54514000.0
Net Interest Income,-1001000.0,-876000.0
Interest Expense,1001000.0,876000.0
Normalized Income,56965000.0,40137000.0
Net Income From Continuing And Discontinued Operation,56965000.0,40137000.0
Total Expenses,949986000.0,964549000.0
Diluted Average Shares,11601833.0,14442691.0
Basic Average Shares,11601833.0,14442691.0
Diluted EPS,4.91,2.779053
Basic EPS,4.91,2.779053
Diluted NI Availto Com Stockholders,56965000.0,40137000.0
Net Income Common Stockholders,56965000.0,40137000.0
Otherunder Preferred Stock Dividend,0.0,0.0
Net Income,56965000.0,40137000.0
Net Income Including Noncontrolling Interests,56965000.0,40137000.0
Net Income Continuous Operations,56965000.0,40137000.0
Tax Provision,19160000.0,13501000.0
Pretax Income,76125000.0,53638000.0
Other Non Operating Income Expenses,21446000.0,4359000.0
Net Non Operating Interest Income Expense,-1001000.0,-876000.0
Interest Expense Non Operating,1001000.0,876000.0
Operating Income,55680000.0,50155000.0
Operating Expense,33695000.0,28695000.0
Other Operating Expenses,33695000.0,28695000.0
Gross Profit,89375000.0,78850000.0
Cost Of Revenue,916291000.0,935854000.0
Total Revenue,1005666000.0,1014704000.0
Operating Revenue,1005666000.0,1014704000.0
