,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-321006.033661,-1987650.0,-828450.0,-1101240.0,-149257.403358
Tax Rate For Calcs,0.15751,0.21,0.21,0.21,0.027946
Normalized EBITDA,-14155000.0,35249000.0,22179000.0,23173000.0,4130000.0
Total Unusual Items,-2038000.0,-9465000.0,-3945000.0,-5244000.0,-5341000.0
Total Unusual Items Excluding Goodwill,-2038000.0,-9465000.0,-3945000.0,-5244000.0,-5341000.0
Net Income From Continuing Operation Net Minority Interest,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Reconciled Depreciation,14678000.0,14954000.0,15415000.0,15540000.0,15012000.0
Reconciled Cost Of Revenue,83893000.0,97092000.0,97923000.0,101711000.0,90052000.0
EBITDA,-16193000.0,25784000.0,18234000.0,17929000.0,-1211000.0
EBIT,-30871000.0,10830000.0,2819000.0,2389000.0,-16223000.0
Net Interest Income,-9756000.0,-10928000.0,-11606000.0,-10977000.0,-10500000.0
Interest Expense,10066000.0,11071000.0,11796000.0,11299000.0,10758000.0
Interest Income,310000.0,143000.0,190000.0,322000.0,258000.0
Normalized Income,-32772006.033661,96542350.0,-8992450.0,-6950240.0,-21035257.403358
Net Income From Continuing And Discontinued Operation,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Total Expenses,192263000.0,208561000.0,208663000.0,211113000.0,195548000.0
Total Operating Income As Reported,-31695000.0,9297000.0,2763000.0,4226000.0,-19610000.0
Diluted Average Shares,175661000.0,178724000.0,176620000.0,176749000.0,175719000.0
Basic Average Shares,175661000.0,175704000.0,176620000.0,176749000.0,175719000.0
Diluted EPS,-0.2,0.5,-0.07,-0.06,-0.15
Basic EPS,-0.2,0.51,-0.07,-0.06,-0.15
Diluted NI Availto Com Stockholders,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Net Income Common Stockholders,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Net Income,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Net Income Including Noncontrolling Interests,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Net Income Continuous Operations,-34489000.0,89065000.0,-12109000.0,-11093000.0,-26227000.0
Tax Provision,-6448000.0,-89306000.0,3132000.0,2183000.0,-754000.0
Pretax Income,-40937000.0,-241000.0,-8977000.0,-8910000.0,-26981000.0
Other Income Expense,-1524000.0,-8075000.0,-4079000.0,-7403000.0,-2212000.0
Other Non Operating Income Expenses,514000.0,1390000.0,-134000.0,-2159000.0,3129000.0
Special Income Charges,-2038000.0,-9465000.0,-3945000.0,-5244000.0,-5341000.0
Restructuring And Mergern Acquisition,2038000.0,9465000.0,3945000.0,5244000.0,5341000.0
Net Non Operating Interest Income Expense,-9756000.0,-10928000.0,-11606000.0,-10977000.0,-10500000.0
Interest Expense Non Operating,10066000.0,11071000.0,11796000.0,11299000.0,10758000.0
Interest Income Non Operating,310000.0,143000.0,190000.0,322000.0,258000.0
Operating Income,-29657000.0,18762000.0,6708000.0,9470000.0,-14269000.0
Operating Expense,99348000.0,102301000.0,101258000.0,99837000.0,96639000.0
Depreciation Amortization Depletion Income Statement,5656000.0,5786000.0,5933000.0,5975000.0,6155000.0
Depreciation And Amortization In Income Statement,5656000.0,5786000.0,5933000.0,5975000.0,6155000.0
Amortization,5656000.0,5786000.0,5933000.0,5975000.0,6155000.0
Amortization Of Intangibles Income Statement,5656000.0,5786000.0,5933000.0,5975000.0,6155000.0
Research And Development,44445000.0,44714000.0,45894000.0,44696000.0,43568000.0
Selling General And Administration,49247000.0,51801000.0,49431000.0,49166000.0,46916000.0
Selling And Marketing Expense,32269000.0,35688000.0,33063000.0,32536000.0,31788000.0
General And Administrative Expense,16978000.0,16113000.0,16368000.0,16630000.0,15128000.0
Other Gand A,16978000.0,16113000.0,16368000.0,16630000.0,15128000.0
Gross Profit,69691000.0,121063000.0,107966000.0,109307000.0,82370000.0
Cost Of Revenue,92915000.0,106260000.0,107405000.0,111276000.0,98909000.0
Total Revenue,162606000.0,227323000.0,215371000.0,220583000.0,181279000.0
Operating Revenue,162606000.0,227323000.0,215371000.0,220583000.0,181279000.0
