,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.067,0.071577,0.118,0.21,0.083
Normalized EBITDA,-26678000.0,14715000.0,12266000.0,12294000.0,-129865000.0
Net Income From Continuing Operation Net Minority Interest,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Reconciled Depreciation,53105000.0,53451000.0,52792000.0,52466000.0,52065000.0
Reconciled Cost Of Revenue,99030000.0,96365000.0,94894000.0,86553000.0,102813000.0
EBITDA,-26678000.0,14715000.0,12266000.0,12294000.0,-129865000.0
EBIT,-79783000.0,-38736000.0,-40526000.0,-40172000.0,-181930000.0
Net Interest Income,2784000.0,2434000.0,2241000.0,643000.0,-19163000.0
Interest Expense,265000.0,271000.0,282000.0,1693000.0,22389000.0
Interest Income,3049000.0,2705000.0,2523000.0,2336000.0,3226000.0
Normalized Income,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Net Income From Continuing And Discontinued Operation,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Total Expenses,359968000.0,334748000.0,323564000.0,305157000.0,415433000.0
Total Operating Income As Reported,-79826000.0,-40101000.0,-41622000.0,-40798000.0,-184965000.0
Diluted Average Shares,564548000.0,561890000.0,557520000.0,555757000.0,500029000.0
Basic Average Shares,564548000.0,561890000.0,557520000.0,555757000.0,500029000.0
Diluted EPS,-0.13,-0.06,-0.06,-0.02,-0.42
Basic EPS,-0.13,-0.06,-0.06,-0.02,-0.42
Diluted NI Availto Com Stockholders,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-211098000.0
Net Income Common Stockholders,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-211098000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,23786000.0
Net Income,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Net Income Including Noncontrolling Interests,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Net Income Continuous Operations,-74674000.0,-36215000.0,-35975000.0,-10552000.0,-187312000.0
Tax Provision,-5374000.0,-2792000.0,-4833000.0,-31313000.0,-17007000.0
Pretax Income,-80048000.0,-39007000.0,-40808000.0,-41865000.0,-204319000.0
Other Income Expense,-3006000.0,-1340000.0,-1427000.0,-1710000.0,-191000.0
Other Non Operating Income Expenses,-3006000.0,-1340000.0,-1427000.0,-1710000.0,-191000.0
Net Non Operating Interest Income Expense,2784000.0,2434000.0,2241000.0,643000.0,-19163000.0
Interest Expense Non Operating,265000.0,271000.0,282000.0,1693000.0,22389000.0
Interest Income Non Operating,3049000.0,2705000.0,2523000.0,2336000.0,3226000.0
Operating Income,-79826000.0,-40101000.0,-41622000.0,-40798000.0,-184965000.0
Operating Expense,260938000.0,238383000.0,228670000.0,218604000.0,312620000.0
Research And Development,61686000.0,56366000.0,51214000.0,48111000.0,67270000.0
Selling General And Administration,199252000.0,182017000.0,177456000.0,170493000.0,245350000.0
Selling And Marketing Expense,154276000.0,140692000.0,138335000.0,131289000.0,164530000.0
General And Administrative Expense,44976000.0,41325000.0,39121000.0,39204000.0,80820000.0
Other Gand A,44976000.0,41325000.0,39121000.0,39204000.0,80820000.0
Gross Profit,181112000.0,198282000.0,187048000.0,177806000.0,127655000.0
Cost Of Revenue,99030000.0,96365000.0,94894000.0,86553000.0,102813000.0
Total Revenue,280142000.0,294647000.0,281942000.0,264359000.0,230468000.0
Operating Revenue,280142000.0,294647000.0,281942000.0,264359000.0,230468000.0
