,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.19,0.21,0.21,0.06,0.133637
Normalized EBITDA,84926000.0,34176000.0,50503000.0,58301000.0,-33116000.0
Net Income From Continuing Operation Net Minority Interest,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Reconciled Depreciation,7040000.0,6362000.0,6220000.0,5965000.0,5728000.0
Reconciled Cost Of Revenue,127574000.0,123117000.0,124759000.0,110810000.0,110328000.0
EBITDA,84926000.0,34176000.0,50503000.0,58301000.0,-33116000.0
EBIT,77886000.0,27814000.0,44283000.0,52336000.0,-38844000.0
Net Interest Income,9153000.0,11338000.0,10205000.0,10126000.0,11539000.0
Interest Expense,3334000.0,3312000.0,3298000.0,3668000.0,4183000.0
Interest Income,12487000.0,14650000.0,13503000.0,13794000.0,15722000.0
Normalized Income,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Net Income From Continuing And Discontinued Operation,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Total Expenses,320654000.0,314161000.0,326973000.0,289040000.0,277757000.0
Total Operating Income As Reported,38441000.0,18478000.0,29597000.0,4468000.0,11723000.0
Diluted Average Shares,86116567.0,86451737.0,86267658.0,85880643.0,83705700.0
Basic Average Shares,84858179.0,84780201.0,84366889.0,84044661.0,83705700.0
Diluted EPS,0.7,0.36,0.6,0.54,-0.45
Basic EPS,0.71,0.37,0.62,0.55,-0.45
Diluted NI Availto Com Stockholders,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Net Income Common Stockholders,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Net Income,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Net Income Including Noncontrolling Interests,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Net Income Continuous Operations,60110000.0,31308000.0,51951000.0,45991000.0,-37277000.0
Tax Provision,14442000.0,-6806000.0,-10966000.0,2677000.0,-5750000.0
Pretax Income,74552000.0,24502000.0,40985000.0,48668000.0,-43027000.0
Other Income Expense,26958000.0,-5314000.0,1183000.0,34074000.0,-66289000.0
Other Non Operating Income Expenses,26958000.0,-5314000.0,1183000.0,34074000.0,-66289000.0
Net Non Operating Interest Income Expense,9153000.0,11338000.0,10205000.0,10126000.0,11539000.0
Interest Expense Non Operating,3334000.0,3312000.0,3298000.0,3668000.0,4183000.0
Interest Income Non Operating,12487000.0,14650000.0,13503000.0,13794000.0,15722000.0
Operating Income,38441000.0,18478000.0,29597000.0,4468000.0,11723000.0
Operating Expense,193080000.0,191044000.0,202214000.0,178230000.0,167429000.0
Research And Development,83324000.0,78317000.0,84097000.0,72915000.0,70268000.0
Selling General And Administration,109756000.0,112727000.0,118117000.0,105315000.0,97161000.0
Selling And Marketing Expense,61475000.0,64258000.0,65648000.0,57768000.0,55452000.0
General And Administrative Expense,48281000.0,48469000.0,52469000.0,47547000.0,41709000.0
Other Gand A,48281000.0,48469000.0,52469000.0,47547000.0,41709000.0
Gross Profit,231521000.0,209522000.0,231811000.0,182698000.0,179152000.0
Cost Of Revenue,127574000.0,123117000.0,124759000.0,110810000.0,110328000.0
Total Revenue,359095000.0,332639000.0,356570000.0,293508000.0,289480000.0
Operating Revenue,359095000.0,332639000.0,356570000.0,293508000.0,289480000.0
