,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-741600.0,-1193430.0,-278460.0,-10710.0,-327390.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,3034000.0,6306000.0,4289000.0,6159000.0,9785000.0
Total Unusual Items,-1854000.0,-5683000.0,-1326000.0,-51000.0,-1559000.0
Total Unusual Items Excluding Goodwill,-1854000.0,-5683000.0,-1326000.0,-51000.0,-1559000.0
Net Income From Continuing Operation Net Minority Interest,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Reconciled Depreciation,9833000.0,9617000.0,9576000.0,9535000.0,9632000.0
Reconciled Cost Of Revenue,12045000.0,13496000.0,13629000.0,14563000.0,15779000.0
EBITDA,1180000.0,623000.0,2963000.0,6108000.0,8226000.0
EBIT,-8653000.0,-8994000.0,-6613000.0,-3427000.0,-1406000.0
Net Interest Income,722000.0,174000.0,917000.0,946000.0,906000.0
Interest Income,722000.0,174000.0,917000.0,946000.0,906000.0
Normalized Income,-9563600.0,-9203430.0,-8070460.0,-2907710.0,-1648390.0
Net Income From Continuing And Discontinued Operation,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Total Expenses,67063000.0,64396000.0,64261000.0,62765000.0,64115000.0
Total Operating Income As Reported,-13305000.0,-9828000.0,-7866000.0,-3487000.0,-2741000.0
Diluted Average Shares,127660000.0,126312000.0,125695000.0,125448000.0,125256000.0
Basic Average Shares,127660000.0,126312000.0,125695000.0,125448000.0,125256000.0
Diluted EPS,-0.08,-0.11,-0.07,-0.02,-0.02
Basic EPS,-0.08,-0.11,-0.07,-0.02,-0.02
Diluted NI Availto Com Stockholders,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Net Income Common Stockholders,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Net Income,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Net Income Including Noncontrolling Interests,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Net Income Continuous Operations,-10676000.0,-13693000.0,-9118000.0,-2948000.0,-2880000.0
Tax Provision,610000.0,1087000.0,294000.0,209000.0,348000.0
Pretax Income,-10066000.0,-12606000.0,-8824000.0,-2739000.0,-2532000.0
Other Income Expense,-2135000.0,-3786000.0,-3128000.0,-258000.0,-2032000.0
Other Non Operating Income Expenses,-281000.0,1897000.0,-1802000.0,-207000.0,-473000.0
Special Income Charges,-1872000.0,-5802000.0,-1253000.0,-60000.0,-1660000.0
Restructuring And Mergern Acquisition,1872000.0,5802000.0,1253000.0,60000.0,1660000.0
Gain On Sale Of Security,18000.0,119000.0,-73000.0,9000.0,101000.0
Net Non Operating Interest Income Expense,722000.0,174000.0,917000.0,946000.0,906000.0
Interest Income Non Operating,722000.0,174000.0,917000.0,946000.0,906000.0
Operating Income,-8653000.0,-8994000.0,-6613000.0,-3427000.0,-1406000.0
Operating Expense,55018000.0,50900000.0,50632000.0,48202000.0,48336000.0
Depreciation Amortization Depletion Income Statement,9833000.0,9617000.0,9576000.0,9535000.0,9632000.0
Depreciation And Amortization In Income Statement,9833000.0,9617000.0,9576000.0,9535000.0,9632000.0
Research And Development,14724000.0,15674000.0,14814000.0,14214000.0,13674000.0
Selling General And Administration,30461000.0,25609000.0,26242000.0,24453000.0,25030000.0
Selling And Marketing Expense,21025000.0,15012000.0,14186000.0,13108000.0,13169000.0
General And Administrative Expense,9436000.0,10597000.0,12056000.0,11345000.0,11861000.0
Other Gand A,9436000.0,10597000.0,12056000.0,11345000.0,11861000.0
Gross Profit,46365000.0,41906000.0,44019000.0,44775000.0,46930000.0
Cost Of Revenue,12045000.0,13496000.0,13629000.0,14563000.0,15779000.0
Total Revenue,58410000.0,55402000.0,57648000.0,59338000.0,62709000.0
Operating Revenue,58405000.0,55397000.0,57638000.0,59336000.0,62703000.0
