,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.106452,0.099129,0.149934,0.087252,0.100228
Normalized EBITDA,27266000.0,-42528000.0,31845000.0,42896000.0,32700000.0
Net Income From Continuing Operation Net Minority Interest,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Reconciled Cost Of Revenue,60730000.0,64024000.0,62951000.0,60706000.0,58074000.0
EBITDA,27266000.0,-42528000.0,31845000.0,42896000.0,32700000.0
EBIT,27266000.0,-42528000.0,31845000.0,42896000.0,32700000.0
Net Interest Income,8149000.0,8163000.0,6526000.0,4942000.0,5433000.0
Interest Income,8149000.0,12136000.0,6526000.0,7308000.0,5433000.0
Normalized Income,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Net Income From Continuing And Discontinued Operation,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Total Expenses,94393000.0,96440000.0,94148000.0,91343000.0,85938000.0
Total Operating Income As Reported,27266000.0,31684000.0,31845000.0,31974000.0,32700000.0
Diluted Average Shares,51471000.0,51337000.0,45755000.0,49327000.0,49286000.0
Basic Average Shares,46348000.0,45814000.0,45755000.0,45682000.0,45561000.0
Diluted EPS,0.63,0.71,-1.16,0.69,0.7
Basic EPS,0.68,0.78,-1.16,0.74,0.75
Diluted NI Availto Com Stockholders,31645000.0,37394000.0,-53181000.0,33695000.0,34311000.0
Net Income Common Stockholders,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Net Income,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Net Income Including Noncontrolling Interests,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Net Income Continuous Operations,31645000.0,35897000.0,-53181000.0,33695000.0,34311000.0
Tax Provision,3770000.0,3950000.0,-9380000.0,3221000.0,3822000.0
Pretax Income,35415000.0,39847000.0,-62561000.0,36916000.0,38133000.0
Other Income Expense,,0.0,-100932000.0,,
Other Non Operating Income Expenses,,0.0,-100932000.0,,
Net Non Operating Interest Income Expense,8149000.0,8163000.0,6526000.0,4942000.0,5433000.0
Interest Income Non Operating,8149000.0,12136000.0,6526000.0,7308000.0,5433000.0
Operating Income,27266000.0,31684000.0,31845000.0,31974000.0,32700000.0
Operating Expense,33663000.0,32416000.0,31197000.0,30637000.0,27864000.0
Research And Development,14323000.0,13056000.0,13453000.0,11474000.0,10362000.0
Selling General And Administration,19340000.0,19360000.0,17744000.0,19163000.0,17502000.0
Gross Profit,60929000.0,64100000.0,63042000.0,62611000.0,60564000.0
Cost Of Revenue,60730000.0,64024000.0,62951000.0,60706000.0,58074000.0
Total Revenue,121659000.0,128124000.0,125993000.0,123317000.0,118638000.0
Operating Revenue,121659000.0,128124000.0,125993000.0,123317000.0,118638000.0
