,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.283,0.238941,0.209,0.142932,0.157786
Normalized EBITDA,104260000.0,107246000.0,123432000.0,102224000.0,110370000.0
Net Income From Continuing Operation Net Minority Interest,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Reconciled Depreciation,53741000.0,52728000.0,52975000.0,52837000.0,51667000.0
Reconciled Cost Of Revenue,62650000.0,58021000.0,63423000.0,64905000.0,61654000.0
EBITDA,104260000.0,107246000.0,123432000.0,102224000.0,110370000.0
EBIT,50519000.0,54518000.0,70457000.0,49387000.0,58703000.0
Net Interest Income,-19366000.0,-21083000.0,-22593000.0,-22752000.0,-21824000.0
Interest Expense,19366000.0,21083000.0,22593000.0,22752000.0,21824000.0
Normalized Income,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Net Income From Continuing And Discontinued Operation,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Total Expenses,168344000.0,157691000.0,156850000.0,166648000.0,154490000.0
Total Operating Income As Reported,50713000.0,55249000.0,70085000.0,50258000.0,60388000.0
Diluted Average Shares,106557000.0,104918000.0,106476000.0,108184000.0,110671000.0
Basic Average Shares,105768000.0,104918000.0,106095000.0,107813000.0,109759000.0
Diluted EPS,0.2,0.236995,0.35,0.2,0.27
Basic EPS,0.2,0.236995,0.35,0.2,0.28
Diluted NI Availto Com Stockholders,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Net Income Common Stockholders,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Net Income,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Net Income Including Noncontrolling Interests,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Net Income Continuous Operations,21594000.0,24865000.0,37127000.0,21968000.0,30412000.0
Earnings From Equity Interest Net Of Tax,-732000.0,-581000.0,-734000.0,-860000.0,-648000.0
Tax Provision,8827000.0,7989000.0,10003000.0,3807000.0,5819000.0
Pretax Income,31153000.0,33435000.0,47864000.0,26635000.0,36879000.0
Other Income Expense,-194000.0,-731000.0,372000.0,-871000.0,-1685000.0
Other Non Operating Income Expenses,-194000.0,-731000.0,372000.0,-871000.0,-1685000.0
Net Non Operating Interest Income Expense,-19366000.0,-21083000.0,-22593000.0,-22752000.0,-21824000.0
Interest Expense Non Operating,19366000.0,21083000.0,22593000.0,22752000.0,21824000.0
Operating Income,50713000.0,55249000.0,70085000.0,50258000.0,60388000.0
Operating Expense,105694000.0,99670000.0,93427000.0,101743000.0,92836000.0
Depreciation Amortization Depletion Income Statement,53741000.0,52728000.0,52975000.0,52837000.0,51667000.0
Depreciation And Amortization In Income Statement,53741000.0,52728000.0,52975000.0,52837000.0,51667000.0
Research And Development,6174000.0,5118000.0,4944000.0,4279000.0,5417000.0
Selling General And Administration,45779000.0,41824000.0,35508000.0,44627000.0,35752000.0
Gross Profit,156407000.0,154919000.0,163512000.0,152001000.0,153224000.0
Cost Of Revenue,62650000.0,58021000.0,63423000.0,64905000.0,61654000.0
Total Revenue,219057000.0,212940000.0,226935000.0,216906000.0,214878000.0
Operating Revenue,219057000.0,212940000.0,226935000.0,216906000.0,214878000.0
