,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,,
Normalized EBITDA,4684000.0,21233000.0,22316000.0,-21106000.0,-8104000.0,,
Total Unusual Items,,,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Reconciled Depreciation,14774000.0,14778000.0,14529000.0,14528000.0,15262000.0,,
Reconciled Cost Of Revenue,112092000.0,161489000.0,150154000.0,131429000.0,113868000.0,,
EBITDA,4684000.0,21233000.0,22316000.0,-21106000.0,-8104000.0,,
EBIT,-10090000.0,6455000.0,7787000.0,-35634000.0,-23366000.0,,
Net Interest Income,-4884000.0,-5199000.0,-5611000.0,-4522000.0,-3849000.0,,
Interest Expense,4884000.0,5199000.0,5611000.0,4522000.0,3849000.0,,
Normalized Income,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Net Income From Continuing And Discontinued Operation,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Total Expenses,210553000.0,267122000.0,244477000.0,228216000.0,213937000.0,,
Total Operating Income As Reported,-9634000.0,5974000.0,6428000.0,-34747000.0,-23198000.0,,
Diluted Average Shares,55424793.0,55501000.0,54707000.0,54362000.0,53530000.0,,
Basic Average Shares,55424793.0,54988000.0,54649000.0,54362000.0,53530000.0,,
Diluted EPS,-0.33,0.0,0.02,-0.74,-0.52,,
Basic EPS,-0.33,0.0,0.02,-0.74,-0.52,,
Diluted NI Availto Com Stockholders,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Net Income Common Stockholders,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Net Income,-18075000.0,-183000.0,901000.0,-40490000.0,-27588000.0,,
Minority Interests,52000.0,-3000.0,-47000.0,514000.0,471000.0,,
Net Income Including Noncontrolling Interests,-18127000.0,-180000.0,948000.0,-41004000.0,-28059000.0,,
Net Income Continuous Operations,-18127000.0,-180000.0,948000.0,-41004000.0,-28059000.0,,
Tax Provision,3153000.0,1436000.0,1228000.0,848000.0,844000.0,,
Pretax Income,-14974000.0,1256000.0,2176000.0,-40156000.0,-27215000.0,,
Other Income Expense,-456000.0,481000.0,1359000.0,-887000.0,-168000.0,,
Other Non Operating Income Expenses,-456000.0,481000.0,1359000.0,-887000.0,-168000.0,,
Special Income Charges,,,,,,0.0,0.0
Net Non Operating Interest Income Expense,-4884000.0,-5199000.0,-5611000.0,-4522000.0,-3849000.0,,
Interest Expense Non Operating,4884000.0,5199000.0,5611000.0,4522000.0,3849000.0,,
Operating Income,-9634000.0,5974000.0,6428000.0,-34747000.0,-23198000.0,,
Operating Expense,98461000.0,105633000.0,94323000.0,96787000.0,100069000.0,,
Depreciation Amortization Depletion Income Statement,14774000.0,14778000.0,14529000.0,14528000.0,15262000.0,,
Depreciation And Amortization In Income Statement,14774000.0,14778000.0,14529000.0,14528000.0,15262000.0,,
Selling General And Administration,83687000.0,90855000.0,79794000.0,82259000.0,84807000.0,,
Gross Profit,88827000.0,111607000.0,100751000.0,62040000.0,76871000.0,,
Cost Of Revenue,112092000.0,161489000.0,150154000.0,131429000.0,113868000.0,,
Total Revenue,200919000.0,273096000.0,250905000.0,193469000.0,190739000.0,,
Operating Revenue,200919000.0,273096000.0,250905000.0,193469000.0,190739000.0,,
