,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-79902.0,-76868.88203,-85680.0,-57618.0,-77068.912046
Tax Rate For Calcs,0.207,0.208883,0.306,0.194,0.170885
Normalized EBITDA,31577000.0,34884000.0,29945000.0,32951000.0,26234000.0
Total Unusual Items,-386000.0,-368000.0,-280000.0,-297000.0,-451000.0
Total Unusual Items Excluding Goodwill,-386000.0,-368000.0,-280000.0,-297000.0,-451000.0
Net Income From Continuing Operation Net Minority Interest,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Reconciled Depreciation,8810000.0,8658000.0,8835000.0,8551000.0,8494000.0
Reconciled Cost Of Revenue,84244000.0,83565000.0,87629000.0,82878000.0,79220000.0
EBITDA,31191000.0,34516000.0,29665000.0,32654000.0,25783000.0
EBIT,22381000.0,25858000.0,20830000.0,24103000.0,17289000.0
Net Interest Income,-228000.0,-380000.0,-575000.0,-499000.0,-720000.0
Interest Expense,708000.0,911000.0,1110000.0,1121000.0,1167000.0
Interest Income,480000.0,531000.0,535000.0,622000.0,447000.0
Normalized Income,17503098.0,20027131.11797,13881320.0,18766382.0,13740931.087954
Net Income From Continuing And Discontinued Operation,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Total Expenses,116862000.0,114215000.0,121752000.0,112281000.0,109033000.0
Total Operating Income As Reported,21982000.0,22688000.0,20938000.0,22731000.0,16285000.0
Diluted Average Shares,29002000.0,29254000.0,29627000.0,29990000.0,30326000.0
Basic Average Shares,28689000.0,28945000.0,29348000.0,29739000.0,30013000.0
Diluted EPS,0.59,0.67,0.46,0.62,0.44
Basic EPS,0.6,0.68,0.47,0.62,0.45
Diluted NI Availto Com Stockholders,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Net Income Common Stockholders,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Net Income,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Net Income Including Noncontrolling Interests,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Net Income Continuous Operations,17197000.0,19736000.0,13687000.0,18527000.0,13367000.0
Tax Provision,4476000.0,5211000.0,6033000.0,4455000.0,2755000.0
Pretax Income,21673000.0,24947000.0,19720000.0,22982000.0,16122000.0
Other Income Expense,-467000.0,2271000.0,-923000.0,453000.0,106000.0
Other Non Operating Income Expenses,-81000.0,2639000.0,-643000.0,750000.0,557000.0
Special Income Charges,-386000.0,-368000.0,-280000.0,-297000.0,-451000.0
Restructuring And Mergern Acquisition,386000.0,368000.0,280000.0,297000.0,451000.0
Net Non Operating Interest Income Expense,-228000.0,-380000.0,-575000.0,-499000.0,-720000.0
Interest Expense Non Operating,708000.0,911000.0,1110000.0,1121000.0,1167000.0
Interest Income Non Operating,480000.0,531000.0,535000.0,622000.0,447000.0
Operating Income,22368000.0,23056000.0,21218000.0,23028000.0,16736000.0
Operating Expense,32618000.0,30650000.0,34123000.0,29403000.0,29813000.0
Research And Development,6634000.0,5852000.0,6901000.0,6326000.0,6190000.0
Selling General And Administration,25984000.0,24798000.0,27222000.0,23077000.0,23623000.0
Gross Profit,54986000.0,53706000.0,55341000.0,52431000.0,46549000.0
Cost Of Revenue,84244000.0,83565000.0,87629000.0,82878000.0,79220000.0
Total Revenue,139230000.0,137271000.0,142970000.0,135309000.0,125769000.0
Operating Revenue,139230000.0,137271000.0,142970000.0,135309000.0,125769000.0
