,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-143301.0,-2089466.0,-263703.0,-131919.0,-330925.0
Net Income From Continuing Operation Net Minority Interest,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
EBITDA,-143301.0,-2089466.0,-263703.0,-131919.0,-330925.0
EBIT,-143301.0,-2089466.0,-263703.0,-131919.0,-330925.0
Net Interest Income,2113760.0,2302424.0,2448266.0,2420498.0,1585468.0
Interest Income,2113760.0,2302424.0,2448266.0,2420498.0,1585468.0
Normalized Income,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Income From Continuing And Discontinued Operation,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Total Expenses,143301.0,2089466.0,263703.0,131919.0,330925.0
Total Operating Income As Reported,-143301.0,-2089466.0,-263703.0,-131919.0,-330925.0
Diluted Average Shares,33717143.0,,33517143.0,33517143.0,25508254.0
Basic Average Shares,33717143.0,,33517143.0,33517143.0,24790540.0
Diluted EPS,0.06,,0.07,0.07,0.05
Basic EPS,0.06,,0.07,0.07,0.05
Diluted NI Availto Com Stockholders,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Income Common Stockholders,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Income,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Income Including Noncontrolling Interests,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Income Continuous Operations,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Pretax Income,1970459.0,212958.0,2184563.0,2288579.0,1254543.0
Net Non Operating Interest Income Expense,2113760.0,2302424.0,2448266.0,2420498.0,1585468.0
Interest Income Non Operating,2113760.0,2302424.0,2448266.0,2420498.0,1585468.0
Operating Income,-143301.0,-2089466.0,-263703.0,-131919.0,-330925.0
Operating Expense,143301.0,2089466.0,263703.0,131919.0,330925.0
Selling General And Administration,143301.0,2089466.0,263703.0,131919.0,330925.0
General And Administrative Expense,143301.0,2089466.0,263703.0,131919.0,330925.0
Other Gand A,143301.0,2089466.0,263703.0,131919.0,330925.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
