,2025-12-31,2025-09-30,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0
Normalized EBITDA,-1088640.0,757905.0,-105685.0
Net Income From Continuing Operation Net Minority Interest,-2227472.0,-287237.0,-233943.0
Reconciled Depreciation,944239.0,955142.0,1951231.0
Reconciled Cost Of Revenue,2743150.0,852152.0,-221230.0
EBITDA,-1088640.0,757905.0,-105685.0
EBIT,-2032879.0,-197237.0,-105685.0
Net Interest Income,-106102.0,-90000.0,-16891.0
Interest Expense,106102.0,90000.0,16891.0
Normalized Income,-2227472.0,-287237.0,-233943.0
Net Income From Continuing And Discontinued Operation,-2227472.0,-287237.0,-233943.0
Total Expenses,4651549.0,2238583.0,1918414.0
Total Operating Income As Reported,348611.0,1189195.0,2240231.0
Diluted Average Shares,,2369995.0,
Basic Average Shares,,2369995.0,
Diluted EPS,,-0.121197,
Basic EPS,,-0.121197,
Diluted NI Availto Com Stockholders,-2224876.0,-287237.0,-255992.0
Net Income Common Stockholders,-2224876.0,-287237.0,-255992.0
Net Income,-2224876.0,-287237.0,-255992.0
Net Income Including Noncontrolling Interests,-2224876.0,-287237.0,-255992.0
Net Income Continuous Operations,-2227472.0,-287237.0,-233943.0
Pretax Income,-2138981.0,-287237.0,-122576.0
Other Income Expense,,429832.0,
Earnings From Equity Interest,,429832.0,
Net Non Operating Interest Income Expense,-106102.0,-90000.0,-16891.0
Interest Expense Non Operating,106102.0,90000.0,16891.0
Operating Income,-1129956.0,-627068.0,-140516.0
Operating Expense,1908399.0,1386431.0,2139644.0
Other Operating Expenses,-7190.0,-9679.0,-450890.0
Depreciation Amortization Depletion Income Statement,944239.0,955142.0,1951231.0
Depreciation And Amortization In Income Statement,944239.0,955142.0,1951231.0
Depreciation Income Statement,944239.0,955142.0,1951231.0
Selling General And Administration,971350.0,440968.0,639303.0
General And Administrative Expense,971350.0,440968.0,639303.0
Other Gand A,971350.0,440968.0,639303.0
Gross Profit,778443.0,759363.0,1999128.0
Cost Of Revenue,2743150.0,852152.0,-221230.0
Total Revenue,3521593.0,1611515.0,1777898.0
Operating Revenue,3521593.0,1611515.0,1777898.0
