,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.00147,0.21,0.0,0.0
Normalized EBITDA,-6365000.0,-2510000.0,-2265000.0,-2653000.0,-1773000.0
Net Income From Continuing Operation Net Minority Interest,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Reconciled Depreciation,10000.0,16000.0,12000.0,13000.0,12000.0
Reconciled Cost Of Revenue,2300000.0,2668000.0,2620000.0,1940000.0,2176000.0
EBITDA,-6365000.0,-2510000.0,-2265000.0,-2653000.0,-1773000.0
EBIT,-6375000.0,-2526000.0,-2277000.0,-2666000.0,-1785000.0
Net Interest Income,-292000.0,-196000.0,-318000.0,-369000.0,-377000.0
Interest Expense,292000.0,196000.0,318000.0,369000.0,377000.0
Normalized Income,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Net Income From Continuing And Discontinued Operation,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Total Expenses,8722000.0,5170000.0,5016000.0,5012000.0,4034000.0
Total Operating Income As Reported,-6375000.0,-2452000.0,-2280000.0,-2737000.0,-1785000.0
Diluted Average Shares,16989000.0,,13861405.0,,13861405.0
Basic Average Shares,16989000.0,,13861405.0,,13861405.0
Diluted EPS,-0.41,,-0.190024,,-0.155973
Basic EPS,-0.41,,-0.190024,,-0.155973
Diluted NI Availto Com Stockholders,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Net Income Common Stockholders,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Net Income,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Net Income Including Noncontrolling Interests,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Net Income Continuous Operations,-6703000.0,-2718000.0,-2634000.0,-3035000.0,-2162000.0
Tax Provision,36000.0,-4000.0,39000.0,0.0,0.0
Pretax Income,-6667000.0,-2722000.0,-2595000.0,-3035000.0,-2162000.0
Other Income Expense,,,3000.0,,
Other Non Operating Income Expenses,,,3000.0,,
Net Non Operating Interest Income Expense,-292000.0,-196000.0,-318000.0,-369000.0,-377000.0
Interest Expense Non Operating,292000.0,196000.0,318000.0,369000.0,377000.0
Operating Income,-6375000.0,-2452000.0,-2280000.0,-2737000.0,-1785000.0
Operating Expense,6422000.0,2502000.0,2396000.0,3072000.0,1858000.0
Research And Development,691000.0,675000.0,632000.0,664000.0,555000.0
Selling General And Administration,5731000.0,1827000.0,1764000.0,2408000.0,1303000.0
Selling And Marketing Expense,3290000.0,-342000.0,557000.0,838000.0,277000.0
General And Administrative Expense,2441000.0,2169000.0,1207000.0,1570000.0,1026000.0
Other Gand A,2441000.0,2169000.0,1207000.0,1570000.0,1026000.0
Gross Profit,47000.0,50000.0,116000.0,335000.0,73000.0
Cost Of Revenue,2300000.0,2668000.0,2620000.0,1940000.0,2176000.0
Total Revenue,2347000.0,2718000.0,2736000.0,2275000.0,2249000.0
Operating Revenue,2347000.0,2718000.0,2736000.0,2275000.0,2249000.0
