,2026-03-31,2025-09-30,2025-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-167382.0,-248140.0,0.0
Net Income From Continuing Operation Net Minority Interest,1601866.0,1820558.0,0.0
EBITDA,-167382.0,-248140.0,0.0
EBIT,-167382.0,-248140.0,0.0
Net Interest Income,1769248.0,2068698.0,
Interest Income,1769248.0,2068698.0,
Normalized Income,1601866.0,1820558.0,0.0
Net Income From Continuing And Discontinued Operation,1601866.0,1820558.0,0.0
Total Expenses,167382.0,248140.0,0.0
Diluted Average Shares,25000000.0,24565217.0,25750000.0
Basic Average Shares,25000000.0,24565217.0,25750000.0
Diluted EPS,0.064075,0.01,0.0
Basic EPS,0.064075,0.01,0.0
Diluted NI Availto Com Stockholders,1601866.0,1820558.0,0.0
Net Income Common Stockholders,1601866.0,1820558.0,0.0
Net Income,1601866.0,1820558.0,0.0
Net Income Including Noncontrolling Interests,1601866.0,1820558.0,0.0
Net Income Continuous Operations,1601866.0,1820558.0,0.0
Pretax Income,1601866.0,1820558.0,0.0
Net Non Operating Interest Income Expense,1769248.0,2068698.0,
Interest Income Non Operating,1769248.0,2068698.0,
Operating Income,-167382.0,-248140.0,0.0
Operating Expense,167382.0,248140.0,0.0
Other Operating Expenses,167382.0,248140.0,
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
