,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-5130000.0,-4462059.620596,-9802000.0,-44622000.0,-2450000.0,,
Tax Rate For Calcs,0.171,0.120596,0.058,0.222,0.175,,
Normalized EBITDA,406000000.0,-738000000.0,778000000.0,1020000000.0,354000000.0,,
Total Unusual Items,-30000000.0,-37000000.0,-169000000.0,-201000000.0,-14000000.0,,
Total Unusual Items Excluding Goodwill,-30000000.0,-37000000.0,-169000000.0,-201000000.0,-14000000.0,,
Net Income From Continuing Operation Net Minority Interest,147000000.0,-655000000.0,292000000.0,227000000.0,72000000.0,,
Reconciled Depreciation,155000000.0,-125000000.0,183000000.0,429000000.0,160000000.0,,
Reconciled Cost Of Revenue,992000000.0,-816000000.0,1815000000.0,1752000000.0,984000000.0,,
EBITDA,376000000.0,-775000000.0,609000000.0,819000000.0,340000000.0,,
EBIT,221000000.0,-691000000.0,426000000.0,390000000.0,180000000.0,,
Net Interest Income,-30000000.0,-17000000.0,-72000000.0,-64000000.0,-63000000.0,,
Interest Expense,40000000.0,47000000.0,99000000.0,84000000.0,83000000.0,,
Interest Income,10000000.0,30000000.0,27000000.0,20000000.0,20000000.0,,
Normalized Income,171870000.0,-622462059.620596,451198000.0,383378000.0,83550000.0,,
Net Income From Continuing And Discontinued Operation,161000000.0,-126000000.0,-123000000.0,59000000.0,-589000000.0,,
Total Expenses,1449000000.0,-1219000000.0,2525000000.0,2728000000.0,1428000000.0,,
Diluted Average Shares,412800000.0,413700000.0,420100000.0,419700000.0,418500000.0,,
Basic Average Shares,410100000.0,413700000.0,419000000.0,418900000.0,418500000.0,,
Diluted EPS,0.39,-0.3,-0.29,0.14,-1.41,,
Basic EPS,0.39,-0.3,-0.29,0.14,-1.41,,
Diluted NI Availto Com Stockholders,161000000.0,-126000000.0,-123000000.0,59000000.0,-589000000.0,,
Net Income Common Stockholders,161000000.0,-126000000.0,-123000000.0,59000000.0,-589000000.0,,
Net Income,161000000.0,-126000000.0,-123000000.0,59000000.0,-589000000.0,,
Minority Interests,-3000000.0,-6000000.0,-16000000.0,-11000000.0,-8000000.0,,
Net Income Including Noncontrolling Interests,164000000.0,-120000000.0,-107000000.0,70000000.0,-581000000.0,,
Net Income Discontinuous Operations,14000000.0,529000000.0,-415000000.0,-168000000.0,-661000000.0,,
Net Income Continuous Operations,150000000.0,-649000000.0,308000000.0,238000000.0,80000000.0,,
Tax Provision,31000000.0,-89000000.0,19000000.0,68000000.0,17000000.0,,
Pretax Income,181000000.0,-738000000.0,327000000.0,306000000.0,97000000.0,,
Other Income Expense,-21000000.0,-69000000.0,-148000000.0,-159000000.0,-24000000.0,,
Other Non Operating Income Expenses,10000000.0,5000000.0,7000000.0,12000000.0,5000000.0,,
Special Income Charges,-40000000.0,-19000000.0,-155000000.0,-156000000.0,-89000000.0,,
Gain On Sale Of Business,,-1000000.0,4000000.0,,0.0,15000000.0,3000000.0
Other Special Charges,,,,,,0.0,
Write Off,,,,,47000000.0,,
Impairment Of Capital Assets,,,,0.0,768000000.0,,
Restructuring And Mergern Acquisition,40000000.0,-96000000.0,159000000.0,156000000.0,89000000.0,,
Earnings From Equity Interest,-1000000.0,-37000000.0,14000000.0,30000000.0,-15000000.0,,
Gain On Sale Of Security,10000000.0,-18000000.0,-14000000.0,-45000000.0,75000000.0,,
Net Non Operating Interest Income Expense,-30000000.0,-17000000.0,-72000000.0,-64000000.0,-63000000.0,,
Interest Expense Non Operating,40000000.0,47000000.0,99000000.0,84000000.0,83000000.0,,
Interest Income Non Operating,10000000.0,30000000.0,27000000.0,20000000.0,20000000.0,,
Operating Income,232000000.0,-652000000.0,547000000.0,529000000.0,184000000.0,,
Operating Expense,370000000.0,-403000000.0,648000000.0,687000000.0,359000000.0,,
Depreciation Amortization Depletion Income Statement,68000000.0,-84000000.0,121000000.0,140000000.0,75000000.0,,
Depreciation And Amortization In Income Statement,68000000.0,-84000000.0,121000000.0,140000000.0,75000000.0,,
Amortization,68000000.0,-84000000.0,121000000.0,140000000.0,75000000.0,,
Amortization Of Intangibles Income Statement,68000000.0,-84000000.0,121000000.0,140000000.0,75000000.0,,
Research And Development,47000000.0,-211000000.0,140000000.0,142000000.0,50000000.0,,
Selling General And Administration,255000000.0,-108000000.0,387000000.0,405000000.0,234000000.0,,
Gross Profit,602000000.0,-1055000000.0,1195000000.0,1216000000.0,543000000.0,,
Cost Of Revenue,1079000000.0,-816000000.0,1877000000.0,2041000000.0,1069000000.0,,
Total Revenue,1681000000.0,-1871000000.0,3072000000.0,3257000000.0,1612000000.0,,
Operating Revenue,1681000000.0,-1871000000.0,3072000000.0,3257000000.0,1612000000.0,,
