,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-404460.0,982840.566216,1151977.441245,-2298600.0,-3669900.0
Tax Rate For Calcs,0.27,0.267512,0.28097,0.3,0.3
Normalized EBITDA,97207000.0,130922000.0,159301000.0,151568000.0,95753000.0
Total Unusual Items,-1498000.0,3674000.0,4100000.0,-7662000.0,-12233000.0
Total Unusual Items Excluding Goodwill,-1498000.0,3674000.0,4100000.0,-7662000.0,-12233000.0
Net Income From Continuing Operation Net Minority Interest,19989000.0,38978000.0,57168000.0,46098000.0,2803000.0
Reconciled Depreciation,48066000.0,48766000.0,46635000.0,45632000.0,44176000.0
Reconciled Cost Of Revenue,886433000.0,914092000.0,960420000.0,935334000.0,841468000.0
EBITDA,95709000.0,134596000.0,163401000.0,143906000.0,83520000.0
EBIT,47643000.0,85830000.0,116766000.0,98274000.0,39344000.0
Net Interest Income,-15275000.0,-17093000.0,-18179000.0,-19166000.0,-19264000.0
Interest Expense,15275000.0,17093000.0,18179000.0,19166000.0,19264000.0
Normalized Income,21082540.0,36286840.566216,54219977.441245,51461400.0,11366100.0
Net Income From Continuing And Discontinued Operation,19989000.0,38978000.0,57168000.0,46098000.0,2803000.0
Total Expenses,1268927000.0,1301136000.0,1336037000.0,1310793000.0,1199335000.0
Total Operating Income As Reported,46662000.0,85914000.0,115628000.0,97278000.0,39258000.0
Diluted Average Shares,45903000.0,45830000.0,45924000.0,45656000.0,45610000.0
Basic Average Shares,45866000.0,45717000.0,45568000.0,45448000.0,45368000.0
Diluted EPS,0.44,0.85,1.24,1.01,0.06
Basic EPS,0.44,0.85,1.25,1.01,0.06
Diluted NI Availto Com Stockholders,19989000.0,38978000.0,57168000.0,46098000.0,2803000.0
Net Income Common Stockholders,19989000.0,38978000.0,57168000.0,46098000.0,2803000.0
Net Income,19989000.0,38978000.0,57168000.0,46098000.0,2803000.0
Minority Interests,-3634000.0,-11371000.0,-13719000.0,-9333000.0,-11277000.0
Net Income Including Noncontrolling Interests,23623000.0,50349000.0,70887000.0,55431000.0,14080000.0
Net Income Continuous Operations,23623000.0,50349000.0,70887000.0,55431000.0,14080000.0
Tax Provision,8745000.0,18388000.0,27700000.0,23677000.0,6000000.0
Pretax Income,32368000.0,68737000.0,98587000.0,79108000.0,20080000.0
Other Income Expense,-517000.0,3590000.0,5238000.0,-6666000.0,-12147000.0
Other Non Operating Income Expenses,981000.0,-84000.0,1138000.0,996000.0,86000.0
Special Income Charges,-1498000.0,3674000.0,4100000.0,-7662000.0,-12233000.0
Restructuring And Mergern Acquisition,1498000.0,-3674000.0,-4100000.0,7662000.0,12233000.0
Net Non Operating Interest Income Expense,-15275000.0,-17093000.0,-18179000.0,-19166000.0,-19264000.0
Interest Expense Non Operating,15275000.0,17093000.0,18179000.0,19166000.0,19264000.0
Operating Income,48160000.0,82240000.0,111528000.0,104940000.0,51491000.0
Operating Expense,382494000.0,387044000.0,375617000.0,375459000.0,357867000.0
Depreciation Amortization Depletion Income Statement,48066000.0,48766000.0,46635000.0,45632000.0,44176000.0
Depreciation And Amortization In Income Statement,48066000.0,48766000.0,46635000.0,45632000.0,44176000.0
Amortization,20061000.0,20187000.0,18828000.0,19706000.0,18517000.0
Amortization Of Intangibles Income Statement,20061000.0,20187000.0,18828000.0,19706000.0,18517000.0
Depreciation Income Statement,28005000.0,28579000.0,27807000.0,25926000.0,25659000.0
Selling General And Administration,334428000.0,338278000.0,328982000.0,329827000.0,313691000.0
Gross Profit,430654000.0,469284000.0,487145000.0,480399000.0,409358000.0
Cost Of Revenue,886433000.0,914092000.0,960420000.0,935334000.0,841468000.0
Total Revenue,1317087000.0,1383376000.0,1447565000.0,1415733000.0,1250826000.0
Operating Revenue,1317087000.0,1383376000.0,1447565000.0,1415733000.0,1250826000.0
