,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,1584645.0,749291.81359,3524724.0,-177660.0,2406680.642418,
Tax Rate For Calcs,0.267,0.126719,0.213,0.187743,0.21544,
Normalized EBITDA,58974000.0,52590000.0,44611000.0,40189000.0,37191000.0,
Total Unusual Items,5935000.0,5913000.0,16548000.0,-945000.0,11171000.0,
Total Unusual Items Excluding Goodwill,5935000.0,5913000.0,16548000.0,-945000.0,11171000.0,
Net Income From Continuing Operation Net Minority Interest,29492000.0,27490000.0,26617000.0,8549000.0,15681000.0,
Reconciled Depreciation,20919000.0,22613000.0,22632000.0,23281000.0,22891000.0,
Reconciled Cost Of Revenue,93582000.0,100269000.0,93389000.0,74615000.0,73037000.0,
EBITDA,64909000.0,58503000.0,61159000.0,39244000.0,48362000.0,
EBIT,43990000.0,35890000.0,38527000.0,15963000.0,25471000.0,
Net Interest Income,-3769000.0,-4411000.0,-4727000.0,-5438000.0,-5484000.0,
Interest Expense,3769000.0,4411000.0,4727000.0,5438000.0,5484000.0,
Normalized Income,25141645.0,22326291.81359,13593724.0,9316340.0,6916680.642418,
Net Income From Continuing And Discontinued Operation,29492000.0,27490000.0,26617000.0,8549000.0,15681000.0,
Total Expenses,198756000.0,217933000.0,204981000.0,196202000.0,183020000.0,
Total Operating Income As Reported,38888000.0,34767000.0,36240000.0,13892000.0,26194000.0,
Diluted Average Shares,21544000.0,21774000.0,21093000.0,20308000.0,20046000.0,
Basic Average Shares,20914000.0,20686000.0,20074000.0,19834000.0,19607000.0,
Diluted EPS,1.28,1.18,1.13,0.36,0.69,
Basic EPS,1.31,1.24,1.19,0.37,0.7,
Diluted NI Availto Com Stockholders,29492000.0,20879000.0,26273000.0,8142000.0,15275000.0,
Net Income Common Stockholders,29492000.0,20527000.0,26273000.0,8142000.0,15275000.0,
Preferred Stock Dividends,,0.0,344000.0,407000.0,406000.0,406000.0
Net Income,29492000.0,27490000.0,26617000.0,8549000.0,15681000.0,
Net Income Including Noncontrolling Interests,29492000.0,27490000.0,26617000.0,8549000.0,15681000.0,
Net Income Continuous Operations,29492000.0,27490000.0,26617000.0,8549000.0,15681000.0,
Tax Provision,10729000.0,3989000.0,7183000.0,1976000.0,4306000.0,
Pretax Income,40221000.0,31479000.0,33800000.0,10525000.0,19987000.0,
Other Income Expense,5284000.0,6763000.0,15695000.0,794000.0,11369000.0,
Other Non Operating Income Expenses,-651000.0,850000.0,-853000.0,1739000.0,198000.0,
Special Income Charges,182000.0,5640000.0,13408000.0,-1277000.0,12092000.0,
Gain On Sale Of Ppe,,-87000.0,-295000.0,0.0,0.0,0.0
Other Special Charges,,,,,,0.0
Impairment Of Capital Assets,,0.0,767000.0,,,
Restructuring And Mergern Acquisition,-182000.0,-5727000.0,-14470000.0,1277000.0,-12092000.0,
Gain On Sale Of Security,5753000.0,273000.0,3140000.0,332000.0,-921000.0,
Net Non Operating Interest Income Expense,-3769000.0,-4411000.0,-4727000.0,-5438000.0,-5484000.0,
Interest Expense Non Operating,3769000.0,4411000.0,4727000.0,5438000.0,5484000.0,
Operating Income,38706000.0,29127000.0,22832000.0,15169000.0,14102000.0,
Operating Expense,105174000.0,117664000.0,111592000.0,121587000.0,109983000.0,
Depreciation Amortization Depletion Income Statement,20919000.0,22613000.0,22632000.0,23281000.0,22891000.0,
Depreciation And Amortization In Income Statement,20919000.0,22613000.0,22632000.0,23281000.0,22891000.0,
Research And Development,10600000.0,12261000.0,12304000.0,16535000.0,10564000.0,
Selling General And Administration,73655000.0,82790000.0,76656000.0,81771000.0,76528000.0,
Gross Profit,143880000.0,146791000.0,134424000.0,136756000.0,124085000.0,
Cost Of Revenue,93582000.0,100269000.0,93389000.0,74615000.0,73037000.0,
Total Revenue,237462000.0,247060000.0,227813000.0,211371000.0,197122000.0,
Operating Revenue,237462000.0,247060000.0,227813000.0,211371000.0,197122000.0,
