,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.102348,0.176426,0.21,0.158449,0.21
Normalized EBITDA,105825000.0,97846000.0,87406000.0,87064000.0,66803000.0
Net Income From Continuing Operation Net Minority Interest,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Reconciled Depreciation,56911000.0,56201000.0,56420000.0,54921000.0,55061000.0
Reconciled Cost Of Revenue,179430000.0,183507000.0,180326000.0,178950000.0,180450000.0
EBITDA,105825000.0,97846000.0,87406000.0,87064000.0,66803000.0
EBIT,48914000.0,41645000.0,30986000.0,32143000.0,11742000.0
Net Interest Income,-14805000.0,-13758000.0,-13940000.0,-16466000.0,-16115000.0
Interest Expense,14805000.0,13758000.0,13940000.0,16466000.0,16115000.0
Normalized Income,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Net Income From Continuing And Discontinued Operation,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Total Expenses,594171000.0,601592000.0,607848000.0,583435000.0,601716000.0
Total Operating Income As Reported,50028000.0,42441000.0,30807000.0,36963000.0,10340000.0
Diluted Average Shares,86991000.0,87959000.0,91964000.0,92056000.0,91015000.0
Basic Average Shares,84662000.0,86106000.0,90141000.0,90710000.0,91015000.0
Diluted EPS,0.35,0.26,0.19,0.14,-0.11
Basic EPS,0.36,0.27,0.19,0.14,-0.11
Diluted NI Availto Com Stockholders,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Net Income Common Stockholders,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Net Income,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Net Income Including Noncontrolling Interests,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Net Income Continuous Operations,30618000.0,22967000.0,17559000.0,13193000.0,-10328000.0
Tax Provision,3491000.0,4920000.0,-513000.0,2484000.0,5955000.0
Pretax Income,34109000.0,27887000.0,17046000.0,15677000.0,-4373000.0
Other Income Expense,-1114000.0,-796000.0,179000.0,-4820000.0,1402000.0
Other Non Operating Income Expenses,-1114000.0,-796000.0,179000.0,-4820000.0,1402000.0
Net Non Operating Interest Income Expense,-14805000.0,-13758000.0,-13940000.0,-16466000.0,-16115000.0
Interest Expense Non Operating,14805000.0,13758000.0,13940000.0,16466000.0,16115000.0
Operating Income,50028000.0,42441000.0,30807000.0,36963000.0,10340000.0
Operating Expense,414741000.0,418085000.0,427522000.0,404485000.0,421266000.0
Research And Development,81713000.0,77563000.0,79908000.0,77539000.0,81983000.0
Selling General And Administration,333028000.0,340522000.0,347614000.0,326946000.0,339283000.0
Selling And Marketing Expense,272843000.0,275906000.0,281558000.0,263585000.0,274898000.0
General And Administrative Expense,60185000.0,64616000.0,66056000.0,63361000.0,64385000.0
Other Gand A,60185000.0,64616000.0,66056000.0,63361000.0,64385000.0
Gross Profit,464769000.0,460526000.0,458329000.0,441448000.0,431606000.0
Cost Of Revenue,179430000.0,183507000.0,180326000.0,178950000.0,180450000.0
Total Revenue,644199000.0,644033000.0,638655000.0,620398000.0,612056000.0
Operating Revenue,623166000.0,622218000.0,615821000.0,598728000.0,590112000.0
