,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.029,0.21,0.21,0.21,0.21
Normalized EBITDA,929000.0,-321000.0,177000.0,-87000.0,158000.0
Net Income From Continuing Operation Net Minority Interest,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Reconciled Depreciation,158000.0,165000.0,163000.0,171000.0,173000.0
Reconciled Cost Of Revenue,7162000.0,6005000.0,6620000.0,7146000.0,6694000.0
EBITDA,929000.0,-321000.0,177000.0,-87000.0,158000.0
EBIT,771000.0,-486000.0,14000.0,-258000.0,-15000.0
Net Interest Income,66000.0,75000.0,61000.0,40000.0,22000.0
Normalized Income,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Net Income From Continuing And Discontinued Operation,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Total Expenses,13644000.0,12609000.0,13162000.0,14056000.0,13068000.0
Total Operating Income As Reported,771000.0,-1156000.0,14000.0,-258000.0,-15000.0
Diluted Average Shares,10233000.0,10118000.0,10157000.0,10085000.0,10054000.0
Basic Average Shares,10178000.0,10118000.0,10103000.0,10085000.0,10043000.0
Diluted EPS,0.07,-0.11,0.0,-0.01,0.0
Basic EPS,0.08,-0.11,0.0,-0.01,0.0
Diluted NI Availto Com Stockholders,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Net Income Common Stockholders,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Net Income,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Net Income Including Noncontrolling Interests,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Net Income Continuous Operations,766000.0,-1131000.0,15000.0,-143000.0,19000.0
Tax Provision,23000.0,40000.0,25000.0,40000.0,51000.0
Pretax Income,789000.0,-1091000.0,40000.0,-103000.0,70000.0
Other Income Expense,-48000.0,-10000.0,-35000.0,115000.0,63000.0
Other Non Operating Income Expenses,-48000.0,-10000.0,-35000.0,115000.0,63000.0
Net Non Operating Interest Income Expense,66000.0,75000.0,61000.0,40000.0,22000.0
Total Other Finance Cost,-66000.0,,-61000.0,-40000.0,-22000.0
Operating Income,771000.0,-1156000.0,14000.0,-258000.0,-15000.0
Operating Expense,6482000.0,6604000.0,6542000.0,6910000.0,6374000.0
Research And Development,1380000.0,1685000.0,1656000.0,1725000.0,1635000.0
Selling General And Administration,5102000.0,4919000.0,4886000.0,5185000.0,4739000.0
Selling And Marketing Expense,2197000.0,2154000.0,2091000.0,2103000.0,2085000.0
General And Administrative Expense,2905000.0,2765000.0,2795000.0,3082000.0,2654000.0
Other Gand A,2905000.0,2765000.0,2795000.0,3082000.0,2654000.0
Gross Profit,7253000.0,5448000.0,6556000.0,6652000.0,6359000.0
Cost Of Revenue,7162000.0,6005000.0,6620000.0,7146000.0,6694000.0
Total Revenue,14415000.0,11453000.0,13176000.0,13798000.0,13053000.0
Operating Revenue,14415000.0,11453000.0,13176000.0,13798000.0,13053000.0
