,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-3100400.0,-607320.0,-1035748.0,-4103400.0,-3571680.0,,
Tax Rate For Calcs,0.4,0.21,0.284,0.21,0.21,,
Normalized EBITDA,32219000.0,30026000.0,41233000.0,39275000.0,35578000.0,,
Total Unusual Items,-7751000.0,-2892000.0,-3647000.0,-19540000.0,-17008000.0,,
Total Unusual Items Excluding Goodwill,-7751000.0,-2892000.0,-3647000.0,-19540000.0,-17008000.0,,
Net Income From Continuing Operation Net Minority Interest,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Reconciled Depreciation,14221000.0,13901000.0,13389000.0,13158000.0,12931000.0,,
Reconciled Cost Of Revenue,296479000.0,291987000.0,291722000.0,285328000.0,267389000.0,,
EBITDA,24468000.0,27134000.0,37586000.0,19735000.0,18570000.0,,
EBIT,10247000.0,13233000.0,24197000.0,6577000.0,5639000.0,,
Net Interest Income,-2633000.0,-2900000.0,-3313000.0,-4043000.0,-3555000.0,,
Interest Expense,2633000.0,2900000.0,3313000.0,4043000.0,3555000.0,,
Normalized Income,8868600.0,5271680.0,17560252.0,15913600.0,13308320.0,,
Net Income From Continuing And Discontinued Operation,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Total Expenses,375730000.0,363148000.0,359026000.0,348973000.0,330083000.0,,
Total Operating Income As Reported,11285000.0,17772000.0,23858000.0,24009000.0,17061000.0,,
Diluted Average Shares,30757000.0,30939000.0,,30652000.0,30779000.0,31054000.0,
Basic Average Shares,30517000.0,30485000.0,,30600000.0,30779000.0,30912000.0,
Diluted EPS,0.14,0.1,,0.02,0.0,0.49,
Basic EPS,0.14,0.1,,0.02,0.0,0.5,
Diluted NI Availto Com Stockholders,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Net Income Common Stockholders,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Net Income,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Net Income Including Noncontrolling Interests,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Net Income Continuous Operations,4218000.0,2987000.0,14949000.0,477000.0,-128000.0,,
Tax Provision,3396000.0,7346000.0,5935000.0,2057000.0,2212000.0,,
Pretax Income,7614000.0,10333000.0,20884000.0,2534000.0,2084000.0,,
Other Income Expense,-7729000.0,-6407000.0,-3647000.0,-19540000.0,-18132000.0,,
Other Non Operating Income Expenses,22000.0,-3515000.0,,,-1124000.0,-1000.0,263000.0
Special Income Charges,-6691000.0,-1868000.0,-3986000.0,-2108000.0,-6710000.0,,
Gain On Sale Of Ppe,0.0,0.0,0.0,0.0,-2196000.0,,
Impairment Of Capital Assets,,,,,,2501000.0,0.0
Restructuring And Mergern Acquisition,6691000.0,1868000.0,3986000.0,2108000.0,4514000.0,,
Gain On Sale Of Security,-1060000.0,-1024000.0,339000.0,-17432000.0,-10298000.0,,
Net Non Operating Interest Income Expense,-2633000.0,-2900000.0,-3313000.0,-4043000.0,-3555000.0,,
Interest Expense Non Operating,2633000.0,2900000.0,3313000.0,4043000.0,3555000.0,,
Operating Income,17976000.0,19640000.0,27844000.0,26117000.0,23771000.0,,
Operating Expense,79251000.0,71161000.0,67304000.0,63645000.0,62694000.0,,
Research And Development,23946000.0,23556000.0,24429000.0,22558000.0,24216000.0,,
Selling General And Administration,55305000.0,47605000.0,42875000.0,41087000.0,38478000.0,,
Gross Profit,97227000.0,90801000.0,95148000.0,89762000.0,86465000.0,,
Cost Of Revenue,296479000.0,291987000.0,291722000.0,285328000.0,267389000.0,,
Total Revenue,393706000.0,382788000.0,386870000.0,375090000.0,353854000.0,,
Operating Revenue,393706000.0,382788000.0,386870000.0,375090000.0,353854000.0,,
