,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.11829,0.21,0.21,0.33249,0.247028,,
Normalized EBITDA,141833000.0,121205000.0,89446000.0,86827000.0,72647000.0,,
Total Unusual Items,,,,,,-6693000.0,-4497000.0
Total Unusual Items Excluding Goodwill,,,,,,-6693000.0,-4497000.0
Net Income From Continuing Operation Net Minority Interest,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Reconciled Depreciation,34167000.0,47543000.0,48498000.0,49838000.0,49565000.0,,
Reconciled Cost Of Revenue,722663000.0,703580000.0,668325000.0,625685000.0,590896000.0,,
EBITDA,141833000.0,121205000.0,89446000.0,86827000.0,72647000.0,,
EBIT,107666000.0,73662000.0,40948000.0,36989000.0,23082000.0,,
Normalized Income,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Net Income From Continuing And Discontinued Operation,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Total Expenses,1299241000.0,1292268000.0,1259454000.0,1191436000.0,1149381000.0,,
Total Operating Income As Reported,107666000.0,56783000.0,40948000.0,36989000.0,23082000.0,,
Diluted Average Shares,157759141.0,152338371.0,159209951.0,159691758.0,161794287.0,,
Basic Average Shares,152424306.0,152338371.0,153119639.0,153228766.0,153345192.0,,
Diluted EPS,0.57,-0.3,0.23,0.14,0.12,,
Basic EPS,0.59,-0.3,0.23,0.15,0.13,,
Diluted NI Availto Com Stockholders,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Net Income Common Stockholders,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Net Income,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Net Income Including Noncontrolling Interests,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Net Income Continuous Operations,90139000.0,-45854000.0,37248000.0,22423000.0,20017000.0,,
Tax Provision,12093000.0,8088000.0,-4564000.0,11169000.0,6567000.0,,
Pretax Income,102232000.0,-37766000.0,32684000.0,33592000.0,26584000.0,,
Other Income Expense,-5434000.0,-111428000.0,-8264000.0,-3397000.0,3502000.0,,
Other Non Operating Income Expenses,21789000.0,15098000.0,19242000.0,21825000.0,22973000.0,,
Special Income Charges,,,,,,-6693000.0,-4497000.0
Write Off,,,,,,6750000.0,803000.0
Impairment Of Capital Assets,,,,,,0.0,0.0
Restructuring And Mergern Acquisition,,,,,,-57000.0,3694000.0
Earnings From Equity Interest,-27223000.0,-29018000.0,-27506000.0,-25222000.0,-19471000.0,,
Operating Income,107666000.0,73662000.0,40948000.0,36989000.0,23082000.0,,
Operating Expense,576578000.0,588688000.0,591129000.0,565751000.0,558485000.0,,
Research And Development,262166000.0,260058000.0,262311000.0,243495000.0,254295000.0,,
Selling General And Administration,314412000.0,283023000.0,328818000.0,322256000.0,304190000.0,,
Selling And Marketing Expense,211866000.0,174145000.0,220627000.0,220724000.0,212113000.0,,
General And Administrative Expense,102546000.0,108878000.0,108191000.0,101532000.0,92077000.0,,
Other Gand A,102546000.0,108878000.0,108191000.0,101532000.0,92077000.0,,
Gross Profit,684244000.0,662350000.0,632077000.0,602740000.0,581567000.0,,
Cost Of Revenue,722663000.0,703580000.0,668325000.0,625685000.0,590896000.0,,
Total Revenue,1406907000.0,1365930000.0,1300402000.0,1228425000.0,1172463000.0,,
Operating Revenue,1406907000.0,1365930000.0,1300402000.0,1228425000.0,1172463000.0,,
