,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.1875,0.197368,0.210526,0.206,0.228571
Normalized EBITDA,220000000.0,193000000.0,187000000.0,184000000.0,179000000.0
Net Income From Continuing Operation Net Minority Interest,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Reconciled Depreciation,82000000.0,89000000.0,84000000.0,353000000.0,81000000.0
Reconciled Cost Of Revenue,621000000.0,628000000.0,695000000.0,702000000.0,669000000.0
EBITDA,220000000.0,193000000.0,187000000.0,184000000.0,179000000.0
EBIT,138000000.0,104000000.0,103000000.0,-169000000.0,98000000.0
Net Interest Income,-26000000.0,-28000000.0,-27000000.0,-21000000.0,-28000000.0
Normalized Income,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Net Income From Continuing And Discontinued Operation,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Total Expenses,1131000000.0,1153000000.0,1216000000.0,1480000000.0,1166000000.0
Total Operating Income As Reported,138000000.0,104000000.0,103000000.0,-169000000.0,98000000.0
Diluted Average Shares,26795000.0,26919000.0,27010000.0,27021000.0,27017000.0
Basic Average Shares,26638000.0,26729000.0,26753000.0,26747000.0,26743000.0
Diluted EPS,3.3,2.15,2.05,-7.8,1.95
Basic EPS,3.3,2.15,2.1,-7.8,2.0
Diluted NI Availto Com Stockholders,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Net Income Common Stockholders,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,88000000.0,58000000.0,56000000.0,-209000000.0,53000000.0
Minority Interests,-3000000.0,-3000000.0,-4000000.0,-2000000.0,-1000000.0
Net Income Including Noncontrolling Interests,91000000.0,61000000.0,60000000.0,-207000000.0,54000000.0
Net Income Continuous Operations,91000000.0,61000000.0,60000000.0,-207000000.0,54000000.0
Tax Provision,21000000.0,15000000.0,16000000.0,17000000.0,16000000.0
Pretax Income,112000000.0,76000000.0,76000000.0,-190000000.0,70000000.0
Net Non Operating Interest Income Expense,-26000000.0,-28000000.0,-27000000.0,-21000000.0,-28000000.0
Operating Income,138000000.0,104000000.0,103000000.0,-169000000.0,98000000.0
Operating Expense,510000000.0,525000000.0,521000000.0,778000000.0,497000000.0
Other Operating Expenses,198000000.0,163000000.0,157000000.0,144000000.0,146000000.0
Depreciation And Amortization In Income Statement,82000000.0,89000000.0,84000000.0,353000000.0,81000000.0
Depreciation Income Statement,82000000.0,89000000.0,84000000.0,353000000.0,81000000.0
Gross Profit,648000000.0,629000000.0,624000000.0,609000000.0,595000000.0
Cost Of Revenue,621000000.0,628000000.0,695000000.0,702000000.0,669000000.0
Total Revenue,1269000000.0,1257000000.0,1319000000.0,1311000000.0,1264000000.0
Operating Revenue,1269000000.0,1257000000.0,1319000000.0,1311000000.0,1264000000.0
