,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-318584.25053,-69196.221147,-70545.379768,-2378137.98159,-573863.27504
Tax Rate For Calcs,0.128151,0.047953,0.179505,0.338429,0.152623
Normalized EBITDA,287407000.0,368987000.0,339635000.0,265893000.0,200179000.0
Total Unusual Items,-2486000.0,-1443000.0,-393000.0,-7027000.0,-3760000.0
Total Unusual Items Excluding Goodwill,-2486000.0,-1443000.0,-393000.0,-7027000.0,-3760000.0
Net Income From Continuing Operation Net Minority Interest,83351000.0,171761000.0,126589000.0,54417000.0,21128000.0
Reconciled Depreciation,170903000.0,165731000.0,163614000.0,158842000.0,153821000.0
Reconciled Cost Of Revenue,1445669000.0,1573417000.0,1702478000.0,1329495000.0,1163992000.0
EBITDA,284921000.0,367544000.0,339242000.0,258866000.0,196419000.0
EBIT,114018000.0,201813000.0,175628000.0,100024000.0,42598000.0
Net Interest Income,-1490000.0,-4751000.0,-4122000.0,-1818000.0,-2356000.0
Interest Expense,17710000.0,20594000.0,21231000.0,16810000.0,16809000.0
Interest Income,16220000.0,15843000.0,17109000.0,14992000.0,14453000.0
Normalized Income,85518415.74947,173134803.778853,126911454.620232,59065862.01841,24314136.72496
Net Income From Continuing And Discontinued Operation,83351000.0,171761000.0,126589000.0,54417000.0,21128000.0
Total Expenses,1584414000.0,1703078000.0,1828041000.0,1419425000.0,1290052000.0
Total Operating Income As Reported,100287000.0,184968000.0,158927000.0,91967000.0,31523000.0
Diluted Average Shares,249570000.0,249076000.0,248302000.0,247806000.0,247845000.0
Basic Average Shares,247550000.0,247221000.0,247158000.0,247090000.0,246854000.0
Diluted EPS,0.33,0.69,0.51,0.22,0.09
Basic EPS,0.34,0.69,0.51,0.22,0.09
Diluted NI Availto Com Stockholders,83351000.0,171761000.0,126589000.0,54417000.0,21128000.0
Net Income Common Stockholders,83351000.0,171761000.0,126589000.0,54417000.0,21128000.0
Net Income,83351000.0,171761000.0,126589000.0,54417000.0,21128000.0
Minority Interests,-615000.0,-768000.0,-93000.0,-635000.0,-725000.0
Net Income Including Noncontrolling Interests,83966000.0,172529000.0,126682000.0,55052000.0,21853000.0
Net Income Continuous Operations,83966000.0,172529000.0,126682000.0,55052000.0,21853000.0
Tax Provision,12342000.0,8690000.0,27715000.0,28162000.0,3936000.0
Pretax Income,96308000.0,181219000.0,154397000.0,83214000.0,25789000.0
Other Income Expense,-2489000.0,1002000.0,-408000.0,-6935000.0,-3378000.0
Other Non Operating Income Expenses,-3000.0,2445000.0,-15000.0,92000.0,382000.0
Special Income Charges,,-1332000.0,-455000.0,,
Other Special Charges,,1332000.0,455000.0,,
Gain On Sale Of Security,-2486000.0,-111000.0,62000.0,-7027000.0,-3760000.0
Net Non Operating Interest Income Expense,-1490000.0,-4751000.0,-4122000.0,-1818000.0,-2356000.0
Interest Expense Non Operating,17710000.0,20594000.0,21231000.0,16810000.0,16809000.0
Interest Income Non Operating,16220000.0,15843000.0,17109000.0,14992000.0,14453000.0
Operating Income,100287000.0,184968000.0,158927000.0,91967000.0,31523000.0
Operating Expense,138745000.0,129661000.0,125563000.0,89930000.0,126060000.0
Research And Development,41758000.0,36731000.0,42352000.0,42008000.0,45652000.0
Selling General And Administration,96987000.0,92930000.0,83211000.0,47922000.0,80408000.0
Gross Profit,239032000.0,314629000.0,284490000.0,181897000.0,157583000.0
Cost Of Revenue,1445669000.0,1573417000.0,1702478000.0,1329495000.0,1163992000.0
Total Revenue,1684701000.0,1888046000.0,1986968000.0,1511392000.0,1321575000.0
Operating Revenue,1684701000.0,1888046000.0,1986968000.0,1511392000.0,1321575000.0
