,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30
Tax Effect Of Unusual Items,-14000.0,16400.0,95550.0,-227010.0,-159180.0
Tax Rate For Calcs,0.4,0.4,0.21,0.21,0.21
Normalized EBITDA,-6250000.0,-24341000.0,-61023000.0,-39922000.0,-32353000.0
Total Unusual Items,-35000.0,41000.0,455000.0,-1081000.0,-758000.0
Total Unusual Items Excluding Goodwill,-35000.0,41000.0,455000.0,-1081000.0,-758000.0
Net Income From Continuing Operation Net Minority Interest,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Reconciled Depreciation,6052000.0,6119000.0,5809000.0,5146000.0,4963000.0
Reconciled Cost Of Revenue,25414000.0,25004000.0,22307000.0,20221000.0,19227000.0
EBITDA,-6285000.0,-24300000.0,-60568000.0,-41003000.0,-33111000.0
EBIT,-12337000.0,-30419000.0,-66377000.0,-46149000.0,-38074000.0
Net Interest Income,3246000.0,2589000.0,3308000.0,3324000.0,3441000.0
Interest Expense,649000.0,793000.0,767000.0,797000.0,791000.0
Interest Income,3895000.0,3382000.0,4075000.0,4121000.0,4232000.0
Normalized Income,-14384000.0,-32237600.0,-68792450.0,-47506010.0,-39419180.0
Net Income From Continuing And Discontinued Operation,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Total Expenses,220335000.0,239555000.0,271019000.0,246392000.0,231171000.0
Total Operating Income As Reported,-15240000.0,-33985000.0,-69986000.0,-49456000.0,-43904000.0
Diluted Average Shares,238164000.0,238355000.0,237790000.0,236218000.0,234859000.0
Basic Average Shares,238164000.0,238355000.0,237790000.0,236218000.0,234859000.0
Diluted EPS,-0.06,-0.14,-0.29,-0.2,-0.17
Basic EPS,-0.06,-0.14,-0.29,-0.2,-0.17
Diluted NI Availto Com Stockholders,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Net Income Common Stockholders,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Net Income,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Net Income Including Noncontrolling Interests,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Net Income Continuous Operations,-14405000.0,-32213000.0,-68433000.0,-48360000.0,-40018000.0
Tax Provision,1419000.0,1001000.0,1289000.0,1414000.0,1153000.0
Pretax Income,-12986000.0,-31212000.0,-67144000.0,-46946000.0,-38865000.0
Other Income Expense,-992000.0,184000.0,-466000.0,-814000.0,1598000.0
Other Non Operating Income Expenses,-957000.0,143000.0,-921000.0,267000.0,2356000.0
Gain On Sale Of Security,-35000.0,41000.0,455000.0,-1081000.0,-758000.0
Net Non Operating Interest Income Expense,3246000.0,2589000.0,3308000.0,3324000.0,3441000.0
Interest Expense Non Operating,649000.0,793000.0,767000.0,797000.0,791000.0
Interest Income Non Operating,3895000.0,3382000.0,4075000.0,4121000.0,4232000.0
Operating Income,-15240000.0,-33985000.0,-69986000.0,-49456000.0,-43904000.0
Operating Expense,194921000.0,214551000.0,248712000.0,226171000.0,211944000.0
Research And Development,66089000.0,73180000.0,73813000.0,79376000.0,75127000.0
Selling General And Administration,128832000.0,141371000.0,174899000.0,146795000.0,136817000.0
Selling And Marketing Expense,92464000.0,100191000.0,100243000.0,106677000.0,99841000.0
General And Administrative Expense,36368000.0,41180000.0,74656000.0,40118000.0,36976000.0
Other Gand A,36368000.0,41180000.0,74656000.0,40118000.0,36976000.0
Gross Profit,179681000.0,180566000.0,178726000.0,176715000.0,168040000.0
Cost Of Revenue,25414000.0,25004000.0,22307000.0,20221000.0,19227000.0
Total Revenue,205095000.0,205570000.0,201033000.0,196936000.0,187267000.0
Operating Revenue,205095000.0,205570000.0,201033000.0,196936000.0,187267000.0
