,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.223901,0.269087,0.27,0.252038,0.271831
Normalized EBITDA,36475000.0,36425000.0,47923000.0,54566000.0,34528000.0
Net Income From Continuing Operation Net Minority Interest,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Reconciled Depreciation,13579000.0,13410000.0,13262000.0,12291000.0,10580000.0
Reconciled Cost Of Revenue,211673000.0,193267000.0,212791000.0,220910000.0,193081000.0
EBITDA,36475000.0,36425000.0,47923000.0,54566000.0,34528000.0
EBIT,22896000.0,23015000.0,34661000.0,42275000.0,23948000.0
Net Interest Income,-2972000.0,-3434000.0,-3832000.0,-3269000.0,-1526000.0
Interest Expense,2972000.0,3434000.0,3832000.0,3269000.0,1526000.0
Normalized Income,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Net Income From Continuing And Discontinued Operation,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Total Expenses,242446000.0,221524000.0,246494000.0,251939000.0,220743000.0
Total Operating Income As Reported,23464000.0,22556000.0,33940000.0,41333000.0,24575000.0
Diluted Average Shares,20870810.0,20843980.0,20845744.0,20810562.0,20848118.0
Basic Average Shares,20751747.0,20740284.0,20737743.0,20717485.0,20728528.0
Diluted EPS,0.74,0.69,1.08,1.4,0.78
Basic EPS,0.75,0.69,1.09,1.41,0.79
Diluted NI Availto Com Stockholders,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Net Income Common Stockholders,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Net Income,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Net Income Including Noncontrolling Interests,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Net Income Continuous Operations,15463000.0,14312000.0,22598000.0,29175000.0,16327000.0
Tax Provision,4461000.0,5269000.0,8231000.0,9831000.0,6095000.0
Pretax Income,19924000.0,19581000.0,30829000.0,39006000.0,22422000.0
Other Income Expense,-568000.0,459000.0,721000.0,942000.0,-627000.0
Other Non Operating Income Expenses,-568000.0,459000.0,721000.0,942000.0,-627000.0
Net Non Operating Interest Income Expense,-2972000.0,-3434000.0,-3832000.0,-3269000.0,-1526000.0
Interest Expense Non Operating,2972000.0,3434000.0,3832000.0,3269000.0,1526000.0
Operating Income,23464000.0,22556000.0,33940000.0,41333000.0,24575000.0
Operating Expense,30773000.0,28257000.0,33703000.0,31029000.0,27662000.0
Selling General And Administration,30773000.0,28257000.0,33703000.0,31029000.0,27662000.0
Gross Profit,54237000.0,50813000.0,67643000.0,72362000.0,52237000.0
Cost Of Revenue,211673000.0,193267000.0,212791000.0,220910000.0,193081000.0
Total Revenue,265910000.0,244080000.0,280434000.0,293272000.0,245318000.0
Operating Revenue,262298000.0,240666000.0,277303000.0,289918000.0,241912000.0
