,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-307577.0,-77574.0,-48926.0
Net Income From Continuing Operation Net Minority Interest,1726095.0,154404.0,-48926.0
EBITDA,-307577.0,-77574.0,-48926.0
EBIT,-307577.0,-77574.0,-48926.0
Net Interest Income,2033672.0,,
Interest Income,2033672.0,,
Normalized Income,1726095.0,154404.0,-48926.0
Net Income From Continuing And Discontinued Operation,1726095.0,154404.0,-48926.0
Total Expenses,307577.0,77574.0,48926.0
Total Operating Income As Reported,-307577.0,-77574.0,-48926.0
Diluted Average Shares,28750000.0,,25000000.0
Basic Average Shares,28750000.0,,25000000.0
Diluted EPS,0.06,,-0.001957
Basic EPS,0.06,,-0.001957
Diluted NI Availto Com Stockholders,1726095.0,154404.0,-48926.0
Net Income Common Stockholders,1726095.0,154404.0,-48926.0
Net Income,1726095.0,154404.0,-48926.0
Net Income Including Noncontrolling Interests,1726095.0,154404.0,-48926.0
Net Income Continuous Operations,1726095.0,154404.0,-48926.0
Pretax Income,1726095.0,154404.0,-48926.0
Net Non Operating Interest Income Expense,2033672.0,,
Interest Income Non Operating,2033672.0,,
Operating Income,-307577.0,-77574.0,-48926.0
Operating Expense,307577.0,77574.0,48926.0
Selling General And Administration,307577.0,77574.0,48926.0
General And Administrative Expense,307577.0,77574.0,48926.0
Other Gand A,307577.0,77574.0,48926.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
