,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,808800.0,503735.507073,454107.0,623300.0,880715.214564
Tax Rate For Calcs,0.4,0.21381,0.229,0.271,0.336151
Normalized EBITDA,-4245000.0,20700000.0,26911000.0,25112000.0,-2156000.0
Total Unusual Items,2022000.0,2356000.0,1983000.0,2300000.0,2620000.0
Total Unusual Items Excluding Goodwill,2022000.0,2356000.0,1983000.0,2300000.0,2620000.0
Net Income From Continuing Operation Net Minority Interest,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Reconciled Depreciation,2173000.0,2163000.0,2097000.0,2038000.0,1958000.0
Reconciled Cost Of Revenue,263820000.0,252861000.0,242184000.0,234398000.0,249942000.0
EBITDA,-2223000.0,23056000.0,28894000.0,27412000.0,464000.0
EBIT,-4396000.0,20893000.0,26797000.0,25374000.0,-1494000.0
Net Interest Income,-42000.0,-38000.0,-45000.0,-44000.0,-44000.0
Interest Expense,42000.0,38000.0,45000.0,44000.0,44000.0
Normalized Income,-16016200.0,14543735.507073,19090107.0,16777300.0,-2760284.785436
Net Income From Continuing And Discontinued Operation,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Total Expenses,313473000.0,302606000.0,294167000.0,284624000.0,296738000.0
Total Operating Income As Reported,-6468000.0,18520000.0,24782000.0,23033000.0,-4172000.0
Diluted Average Shares,25031000.0,25777000.0,26171000.0,26215000.0,25809000.0
Basic Average Shares,25031000.0,25362000.0,25688000.0,25592000.0,25809000.0
Diluted EPS,-0.59,0.64,0.79,0.7,-0.04
Basic EPS,-0.59,0.65,0.8,0.72,-0.04
Diluted NI Availto Com Stockholders,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Net Income Common Stockholders,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Net Income,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Net Income Including Noncontrolling Interests,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Net Income Continuous Operations,-14803000.0,16396000.0,20619000.0,18454000.0,-1021000.0
Tax Provision,10365000.0,4459000.0,6133000.0,6876000.0,-517000.0
Pretax Income,-4438000.0,20855000.0,26752000.0,25330000.0,-1538000.0
Other Income Expense,2072000.0,2373000.0,2015000.0,2341000.0,2678000.0
Other Non Operating Income Expenses,50000.0,17000.0,32000.0,41000.0,58000.0
Gain On Sale Of Security,2022000.0,2356000.0,1983000.0,2300000.0,2620000.0
Net Non Operating Interest Income Expense,-42000.0,-38000.0,-45000.0,-44000.0,-44000.0
Interest Expense Non Operating,42000.0,38000.0,45000.0,44000.0,44000.0
Operating Income,-6468000.0,18520000.0,24782000.0,23033000.0,-4172000.0
Operating Expense,49653000.0,49745000.0,51983000.0,50226000.0,46796000.0
Depreciation Amortization Depletion Income Statement,2173000.0,2163000.0,2097000.0,2038000.0,1958000.0
Depreciation And Amortization In Income Statement,2173000.0,2163000.0,2097000.0,2038000.0,1958000.0
Selling General And Administration,47480000.0,47582000.0,49886000.0,48188000.0,44838000.0
Gross Profit,43185000.0,68265000.0,76765000.0,73259000.0,42624000.0
Cost Of Revenue,263820000.0,252861000.0,242184000.0,234398000.0,249942000.0
Total Revenue,307005000.0,321126000.0,318949000.0,307657000.0,292566000.0
Operating Revenue,307005000.0,321126000.0,318949000.0,307657000.0,292566000.0
