,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-17692000.0,-12691000.0,-16271000.0,-14780000.0,-15471000.0,
Total Unusual Items,6882000.0,,,,0.0,20000.0
Total Unusual Items Excluding Goodwill,6882000.0,,,,0.0,20000.0
Net Income From Continuing Operation Net Minority Interest,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Reconciled Depreciation,688000.0,893000.0,-200000.0,2018000.0,926000.0,
EBITDA,-10810000.0,-12691000.0,-16271000.0,-14780000.0,-15471000.0,
EBIT,-11498000.0,-13584000.0,-16948000.0,-16798000.0,-16397000.0,
Net Interest Income,101000.0,97000.0,166000.0,270000.0,394000.0,
Interest Income,101000.0,97000.0,166000.0,270000.0,394000.0,
Normalized Income,-11103000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Net Income From Continuing And Discontinued Operation,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Total Expenses,11514000.0,13606000.0,16948000.0,16798000.0,16397000.0,
Total Operating Income As Reported,-4616000.0,-18636000.0,-16948000.0,-16798000.0,-16397000.0,
Diluted Average Shares,30971573.0,27380373.0,26228274.0,26081273.0,10012908.0,
Basic Average Shares,30971573.0,27380373.0,26228274.0,26081273.0,10012908.0,
Diluted EPS,-0.14,-0.53,-0.69,-0.56,-1.41,
Basic EPS,-0.14,-0.53,-0.69,-0.56,-1.41,
Diluted NI Availto Com Stockholders,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Net Income Common Stockholders,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Net Income,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Net Income Including Noncontrolling Interests,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Net Income Discontinuous Operations,,,,,,0.0
Net Income Continuous Operations,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Pretax Income,-4221000.0,-14467000.0,-18126000.0,-14733000.0,-14112000.0,
Other Income Expense,7176000.0,-980000.0,-1344000.0,1795000.0,1891000.0,
Other Non Operating Income Expenses,294000.0,4072000.0,-1344000.0,1795000.0,1891000.0,
Special Income Charges,6882000.0,,,,0.0,20000.0
Other Special Charges,-6882000.0,,,,,
Impairment Of Capital Assets,,,,,,0.0
Restructuring And Mergern Acquisition,,,,,,-20000.0
Gain On Sale Of Security,,,,,,0.0
Net Non Operating Interest Income Expense,101000.0,97000.0,166000.0,270000.0,394000.0,
Interest Income Non Operating,101000.0,97000.0,166000.0,270000.0,394000.0,
Operating Income,-11498000.0,-13584000.0,-16948000.0,-16798000.0,-16397000.0,
Operating Expense,11514000.0,13606000.0,16948000.0,16798000.0,16397000.0,
Depreciation Amortization Depletion Income Statement,469000.0,667000.0,677000.0,690000.0,701000.0,
Depreciation And Amortization In Income Statement,469000.0,667000.0,677000.0,690000.0,701000.0,
Research And Development,5281000.0,7760000.0,10516000.0,10029000.0,9281000.0,
Selling General And Administration,5764000.0,5179000.0,5755000.0,6079000.0,6415000.0,
General And Administrative Expense,5764000.0,5179000.0,5755000.0,6079000.0,6415000.0,
Other Gand A,3070000.0,2470000.0,2720000.0,2895000.0,3830000.0,
Salaries And Wages,2694000.0,2709000.0,3035000.0,3184000.0,2585000.0,
Total Revenue,16000.0,22000.0,0.0,0.0,0.0,
Operating Revenue,16000.0,22000.0,0.0,0.0,0.0,
