,2026-03-31,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.242546,0.256005,0.265322,0.315343,0.269404
Normalized EBITDA,737790000.0,743190000.0,179100000.0,158770000.0,600220000.0
Total Unusual Items,0.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Reconciled Depreciation,18470000.0,17920000.0,14330000.0,720000.0,580000.0
Reconciled Cost Of Revenue,5169080000.0,4980810000.0,1128220000.0,1386770000.0,1382470000.0
EBITDA,737790000.0,743190000.0,179100000.0,158770000.0,600220000.0
EBIT,719320000.0,725270000.0,164770000.0,158050000.0,599640000.0
Net Interest Income,-71690000.0,-63720000.0,-38320000.0,-20200000.0,-15350000.0
Interest Expense,71690000.0,63720000.0,38320000.0,20200000.0,15350000.0
Normalized Income,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Net Income From Continuing And Discontinued Operation,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Total Expenses,5355170000.0,5142150000.0,1240770000.0,1629240000.0,1451270000.0
Diluted Average Shares,86669611.0,86653169.0,74919355.0,86672654.0,74919355.0
Basic Average Shares,86669611.0,86653169.0,74919355.0,86672654.0,74919355.0
Diluted EPS,5.66,5.68,1.24,1.088925,5.69786
Basic EPS,5.66,5.68,1.24,1.088925,5.69786
Diluted NI Availto Com Stockholders,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Net Income Common Stockholders,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Net Income Continuous Operations,490550000.0,492190000.0,92900000.0,94380000.0,426880000.0
Tax Provision,157080000.0,169360000.0,33550000.0,43470000.0,157410000.0
Pretax Income,647630000.0,661550000.0,126450000.0,137850000.0,584290000.0
Other Non Operating Income Expenses,151410000.0,96170000.0,28430000.0,28540000.0,12720000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0
Other Special Charges,,,,-210000.0,
Net Non Operating Interest Income Expense,-71690000.0,-63720000.0,-38320000.0,-20200000.0,-15350000.0
Interest Expense Non Operating,71690000.0,63720000.0,38320000.0,20200000.0,15350000.0
Operating Income,562950000.0,640140000.0,138010000.0,134830000.0,587150000.0
Operating Expense,186090000.0,161340000.0,112550000.0,242470000.0,68800000.0
Other Operating Expenses,83420000.0,74200000.0,45510000.0,205510000.0,40690000.0
Depreciation And Amortization In Income Statement,18470000.0,17920000.0,14330000.0,720000.0,580000.0
Depreciation Income Statement,18470000.0,17920000.0,14330000.0,720000.0,580000.0
Gross Profit,749040000.0,801480000.0,250560000.0,377300000.0,655950000.0
Cost Of Revenue,5169080000.0,4980810000.0,1128220000.0,1386770000.0,1382470000.0
Total Revenue,5918120000.0,5782290000.0,1378780000.0,1764070000.0,2038420000.0
Operating Revenue,5918120000.0,5782290000.0,1378780000.0,1764070000.0,2038420000.0
