,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.328128,0.21,0.21,0.21,0.263064
Normalized EBITDA,37354000.0,22197000.0,29609000.0,29766000.0,10222000.0
Net Income From Continuing Operation Net Minority Interest,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Reconciled Depreciation,20500000.0,21782000.0,21365000.0,21646000.0,21841000.0
Reconciled Cost Of Revenue,169517000.0,183659000.0,176128000.0,162884000.0,158732000.0
EBITDA,37354000.0,22197000.0,29609000.0,29766000.0,10222000.0
EBIT,16854000.0,415000.0,8244000.0,8120000.0,-11619000.0
Net Interest Income,51000.0,284000.0,1459000.0,2333000.0,2089000.0
Normalized Income,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Net Income From Continuing And Discontinued Operation,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Total Expenses,293026000.0,313569000.0,302387000.0,282442000.0,281287000.0
Total Operating Income As Reported,16854000.0,415000.0,8244000.0,8120000.0,-11619000.0
Diluted Average Shares,45943000.0,44959000.0,45900000.0,46986000.0,46596000.0
Basic Average Shares,45323000.0,44959000.0,45540000.0,46788000.0,46596000.0
Diluted EPS,0.25,-0.05,0.12,0.12,-0.15
Basic EPS,0.25,-0.05,0.12,0.12,-0.15
Diluted NI Availto Com Stockholders,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Net Income Common Stockholders,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Net Income,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Net Income Including Noncontrolling Interests,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Net Income Continuous Operations,11358000.0,-2026000.0,5462000.0,5639000.0,-7023000.0
Tax Provision,5547000.0,2725000.0,4241000.0,4814000.0,-2507000.0
Pretax Income,16905000.0,699000.0,9703000.0,10453000.0,-9530000.0
Net Non Operating Interest Income Expense,51000.0,284000.0,1459000.0,2333000.0,2089000.0
Total Other Finance Cost,-51000.0,-284000.0,-1459000.0,-2333000.0,-2089000.0
Operating Income,16854000.0,415000.0,8244000.0,8120000.0,-11619000.0
Operating Expense,123509000.0,129910000.0,126259000.0,119558000.0,122555000.0
Research And Development,21519000.0,22552000.0,24021000.0,21573000.0,20526000.0
Selling General And Administration,101990000.0,107358000.0,102238000.0,97985000.0,102029000.0
Gross Profit,140363000.0,130325000.0,134503000.0,127678000.0,110936000.0
Cost Of Revenue,169517000.0,183659000.0,176128000.0,162884000.0,158732000.0
Total Revenue,309880000.0,313984000.0,310631000.0,290562000.0,269668000.0
Operating Revenue,309880000.0,313984000.0,310631000.0,290562000.0,269668000.0
