,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-2774.492583,307.678155,4290.122974,4174.242813,1127.371126
Tax Rate For Calcs,0.048501,0.097305,0.125829,0.130376,0.039647
Normalized EBITDA,6211774.0,5340066.0,8510117.0,7939765.0,7119989.0
Total Unusual Items,-57205.0,3162.0,34095.0,32017.0,28435.0
Total Unusual Items Excluding Goodwill,-57205.0,3162.0,34095.0,32017.0,28435.0
Net Income From Continuing Operation Net Minority Interest,3820471.0,2954873.0,5569564.0,5178761.0,4924110.0
Reconciled Depreciation,1972527.0,1933396.0,1970802.0,1866651.0,1847242.0
Reconciled Cost Of Revenue,19057687.0,19353569.0,22172797.0,20759094.0,21409098.0
EBITDA,6154569.0,5343228.0,8544212.0,7971782.0,7148424.0
EBIT,4182042.0,3409832.0,6573410.0,6105131.0,5301182.0
Net Interest Income,644492.0,658120.0,636631.0,755803.0,615066.0
Interest Expense,2736.0,806.0,901.0,1185.0,1528.0
Interest Income,647228.0,658926.0,637532.0,756988.0,616594.0
Normalized Income,3874901.507417,2952018.678155,5539759.122974,5150918.242813,4896802.371126
Net Income From Continuing And Discontinued Operation,3777429.0,2917095.0,5532344.0,5096205.0,4791029.0
Total Expenses,26476755.0,26946978.0,29391519.0,28339332.0,29133057.0
Total Operating Income As Reported,3439740.0,2704382.0,5761282.0,5283764.0,4610763.0
Diluted Average Shares,16107053.0,,16054557.0,16044311.0,16041847.0
Basic Average Shares,16000081.0,,15924851.0,15916685.0,15915867.0
Diluted EPS,0.23,,0.34,0.32,0.3
Basic EPS,0.24,,0.35,0.32,0.3
Diluted NI Availto Com Stockholders,3771980.0,2911564.0,5526773.0,5089227.0,4786538.0
Net Income Common Stockholders,3771980.0,2911564.0,5526773.0,5089227.0,4786538.0
Preferred Stock Dividends,5449.0,5531.0,5571.0,6978.0,4491.0
Net Income,3777429.0,2917095.0,5532344.0,5096205.0,4791029.0
Minority Interests,-156135.0,-122438.0,-175936.0,-129378.0,-165427.0
Net Income Including Noncontrolling Interests,3933564.0,3039533.0,5708280.0,5225583.0,4956456.0
Net Income Discontinuous Operations,-43042.0,-37778.0,-37220.0,-82556.0,-133081.0
Net Income Continuous Operations,3976606.0,3077311.0,5745500.0,5308139.0,5089537.0
Tax Provision,202700.0,331715.0,827009.0,795807.0,210117.0
Pretax Income,4179306.0,3409026.0,6572509.0,6103946.0,5299654.0
Other Income Expense,37869.0,49686.0,208691.0,96396.0,102260.0
Other Non Operating Income Expenses,43465.0,-18295.0,94282.0,12100.0,43351.0
Special Income Charges,-57205.0,3162.0,34095.0,32017.0,28435.0
Gain On Sale Of Ppe,-57205.0,3162.0,34095.0,32017.0,28435.0
Earnings From Equity Interest,51609.0,64819.0,80314.0,52279.0,30474.0
Net Non Operating Interest Income Expense,644492.0,658120.0,636631.0,755803.0,615066.0
Interest Expense Non Operating,2736.0,806.0,901.0,1185.0,1528.0
Interest Income Non Operating,647228.0,658926.0,637532.0,756988.0,616594.0
Operating Income,3496945.0,2701220.0,5727187.0,5251747.0,4582328.0
Operating Expense,7419068.0,7593409.0,7218722.0,7580238.0,7723959.0
Selling General And Administration,7419068.0,6780628.0,7218722.0,7580238.0,7723959.0
General And Administrative Expense,7419068.0,6780628.0,7218722.0,7580238.0,7723959.0
Other Gand A,7419068.0,-11295883.0,7218722.0,7580238.0,7723959.0
Gross Profit,10916013.0,10294629.0,12945909.0,12831985.0,12306287.0
Cost Of Revenue,19057687.0,19353569.0,22172797.0,20759094.0,21409098.0
Total Revenue,29973700.0,29648198.0,35118706.0,33591079.0,33715385.0
Operating Revenue,29973700.0,29648198.0,35118706.0,33591079.0,33715385.0
