,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.263265,0.261,0.21,0.091,0.260711
Normalized EBITDA,30158000.0,17062000.0,5427000.0,-14485000.0,25783000.0
Net Income From Continuing Operation Net Minority Interest,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Reconciled Depreciation,5125000.0,5289000.0,5320000.0,5387000.0,5653000.0
Reconciled Cost Of Revenue,179909000.0,149329000.0,138257000.0,129028000.0,178127000.0
EBITDA,30158000.0,17062000.0,5427000.0,-14485000.0,25783000.0
EBIT,25033000.0,11773000.0,107000.0,-19872000.0,20130000.0
Net Interest Income,784000.0,881000.0,753000.0,2255000.0,742000.0
Interest Income,784000.0,881000.0,753000.0,2255000.0,742000.0
Normalized Income,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Net Income From Continuing And Discontinued Operation,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Total Expenses,266275000.0,227359000.0,214168000.0,204215000.0,259030000.0
Total Operating Income As Reported,25033000.0,11773000.0,107000.0,-19872000.0,20130000.0
Diluted Average Shares,16800000.0,16653000.0,16698000.0,18116000.0,18806000.0
Basic Average Shares,16087000.0,16205000.0,16698000.0,18116000.0,18464000.0
Diluted EPS,1.16,0.55,-0.06,-0.79,0.78
Basic EPS,1.22,0.57,-0.06,-0.79,0.8
Diluted NI Availto Com Stockholders,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Net Income Common Stockholders,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Net Income,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Net Income Including Noncontrolling Interests,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Net Income Continuous Operations,19550000.0,9160000.0,-1002000.0,-14330000.0,14754000.0
Tax Provision,6986000.0,3229000.0,1914000.0,-1443000.0,5203000.0
Pretax Income,26536000.0,12389000.0,912000.0,-15773000.0,19957000.0
Other Income Expense,719000.0,-265000.0,52000.0,1844000.0,-915000.0
Other Non Operating Income Expenses,719000.0,-265000.0,52000.0,1844000.0,-915000.0
Net Non Operating Interest Income Expense,784000.0,881000.0,753000.0,2255000.0,742000.0
Interest Income Non Operating,784000.0,881000.0,753000.0,2255000.0,742000.0
Operating Income,25033000.0,11773000.0,107000.0,-19872000.0,20130000.0
Operating Expense,86366000.0,78030000.0,75911000.0,75187000.0,80903000.0
Selling General And Administration,86366000.0,78030000.0,75911000.0,75187000.0,80903000.0
Gross Profit,111399000.0,89803000.0,76018000.0,55315000.0,101033000.0
Cost Of Revenue,179909000.0,149329000.0,138257000.0,129028000.0,178127000.0
Total Revenue,291308000.0,239132000.0,214275000.0,184343000.0,279160000.0
Operating Revenue,291308000.0,239132000.0,214275000.0,184343000.0,279160000.0
