,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-38710000.0,-36992000.0,-36365000.0,-41552000.0,-44109000.0
Net Income From Continuing Operation Net Minority Interest,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Reconciled Depreciation,351000.0,368000.0,415000.0,515000.0,501000.0
EBITDA,-38710000.0,-36992000.0,-36365000.0,-41552000.0,-44109000.0
EBIT,-39061000.0,-37360000.0,-36780000.0,-42067000.0,-44610000.0
Net Interest Income,1660000.0,1461000.0,1993000.0,2350000.0,2800000.0
Interest Expense,667000.0,444000.0,7000.0,14000.0,25000.0
Interest Income,2327000.0,1905000.0,2000000.0,2364000.0,2825000.0
Normalized Income,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Net Income From Continuing And Discontinued Operation,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Total Expenses,41367000.0,39282000.0,38727000.0,44410000.0,47408000.0
Total Operating Income As Reported,-41367000.0,-39282000.0,-38727000.0,-44410000.0,-47408000.0
Diluted Average Shares,60434200.0,47155840.0,43415367.0,43225365.0,43215577.0
Basic Average Shares,60434200.0,47155840.0,43415367.0,43225365.0,43215577.0
Diluted EPS,-0.66,-0.8,-0.85,-0.97,-1.03
Basic EPS,-0.66,-0.8,-0.85,-0.97,-1.03
Diluted NI Availto Com Stockholders,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Net Income Common Stockholders,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Net Income,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Net Income Including Noncontrolling Interests,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Net Income Continuous Operations,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Pretax Income,-39728000.0,-37804000.0,-36787000.0,-42081000.0,-44635000.0
Other Income Expense,-21000.0,17000.0,-53000.0,-21000.0,-27000.0
Other Non Operating Income Expenses,-21000.0,17000.0,-53000.0,-21000.0,-27000.0
Net Non Operating Interest Income Expense,1660000.0,1461000.0,1993000.0,2350000.0,2800000.0
Interest Expense Non Operating,667000.0,444000.0,7000.0,14000.0,25000.0
Interest Income Non Operating,2327000.0,1905000.0,2000000.0,2364000.0,2825000.0
Operating Income,-41367000.0,-39282000.0,-38727000.0,-44410000.0,-47408000.0
Operating Expense,41367000.0,39282000.0,38727000.0,44410000.0,47408000.0
Research And Development,30073000.0,30014000.0,30457000.0,35816000.0,37433000.0
Selling General And Administration,11294000.0,9268000.0,8270000.0,8594000.0,9975000.0
General And Administrative Expense,11294000.0,9268000.0,8270000.0,8594000.0,9975000.0
Other Gand A,11294000.0,9268000.0,8270000.0,8594000.0,9975000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
