,2026-03-31,2025-03-31
Tax Effect Of Unusual Items,-122000.0,-3570.0
Tax Rate For Calcs,0.4,0.21
Normalized EBITDA,-57926000.0,-40459000.0
Total Unusual Items,-305000.0,-17000.0
Total Unusual Items Excluding Goodwill,-305000.0,-17000.0
Net Income From Continuing Operation Net Minority Interest,-61446000.0,-41685000.0
Reconciled Depreciation,3273000.0,3414000.0
EBITDA,-58231000.0,-40476000.0
EBIT,-61504000.0,-43890000.0
Net Interest Income,2731000.0,3913000.0
Interest Expense,182000.0,368000.0
Interest Income,2913000.0,4281000.0
Normalized Income,-61263000.0,-41671570.0
Net Income From Continuing And Discontinued Operation,-61446000.0,-41685000.0
Total Expenses,71336000.0,56972000.0
Total Operating Income As Reported,-64112000.0,-48154000.0
Diluted Average Shares,64871295.0,102307938.0
Basic Average Shares,64871295.0,102307938.0
Diluted EPS,-1.07,-0.520751
Basic EPS,-1.07,-0.520751
Diluted NI Availto Com Stockholders,-69195000.0,-53277000.0
Net Income Common Stockholders,-69195000.0,-53277000.0
Preferred Stock Dividends,7749000.0,11592000.0
Net Income,-61446000.0,-41685000.0
Minority Interests,268000.0,2629000.0
Net Income Including Noncontrolling Interests,-61714000.0,-44314000.0
Net Income Continuous Operations,-61714000.0,-44314000.0
Tax Provision,28000.0,56000.0
Pretax Income,-61686000.0,-44258000.0
Other Income Expense,-305000.0,-17000.0
Gain On Sale Of Security,-305000.0,-17000.0
Net Non Operating Interest Income Expense,2731000.0,3913000.0
Interest Expense Non Operating,182000.0,368000.0
Interest Income Non Operating,2913000.0,4281000.0
Operating Income,-64112000.0,-48154000.0
Operating Expense,71336000.0,56972000.0
Research And Development,57812000.0,46825000.0
Selling General And Administration,13524000.0,10147000.0
General And Administrative Expense,13524000.0,10147000.0
Other Gand A,5193000.0,3425000.0
Salaries And Wages,8331000.0,6722000.0
Total Revenue,7224000.0,8818000.0
Operating Revenue,7224000.0,8818000.0
