,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.272,0.21,0.283,0.309,0.368
Normalized EBITDA,121917000.0,99460000.0,93532000.0,98272000.0,98589000.0
Net Income From Continuing Operation Net Minority Interest,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Reconciled Depreciation,41452000.0,40442000.0,33300000.0,33426000.0,33380000.0
Reconciled Cost Of Revenue,97035000.0,92637000.0,85136000.0,87044000.0,83345000.0
EBITDA,121917000.0,99460000.0,93532000.0,98272000.0,98589000.0
EBIT,80465000.0,59018000.0,60232000.0,64846000.0,65209000.0
Net Interest Income,-20647000.0,-22872000.0,-17515000.0,-18255000.0,-18900000.0
Interest Expense,20647000.0,22872000.0,17515000.0,18255000.0,18900000.0
Normalized Income,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Net Income From Continuing And Discontinued Operation,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Total Expenses,233409000.0,244520000.0,208419000.0,205808000.0,191226000.0
Total Operating Income As Reported,80465000.0,59018000.0,60232000.0,64846000.0,65209000.0
Diluted Average Shares,195155126.0,197336164.0,181240033.0,181599133.0,180691994.0
Basic Average Shares,191666913.0,191394748.0,174352079.0,173358382.0,172188237.0
Diluted EPS,0.22,0.1,0.17,0.18,0.16
Basic EPS,0.23,0.1,0.18,0.19,0.17
Diluted NI Availto Com Stockholders,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Net Income Common Stockholders,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Net Income,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Net Income Including Noncontrolling Interests,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Net Income Continuous Operations,43283000.0,19988000.0,30648000.0,32184000.0,29269000.0
Tax Provision,16535000.0,16158000.0,12069000.0,14407000.0,17040000.0
Pretax Income,59818000.0,36146000.0,42717000.0,46591000.0,46309000.0
Net Non Operating Interest Income Expense,-20647000.0,-22872000.0,-17515000.0,-18255000.0,-18900000.0
Interest Expense Non Operating,20647000.0,22872000.0,17515000.0,18255000.0,18900000.0
Operating Income,80465000.0,59018000.0,60232000.0,64846000.0,65209000.0
Operating Expense,136374000.0,151883000.0,123283000.0,118764000.0,107881000.0
Depreciation Amortization Depletion Income Statement,41452000.0,40442000.0,33300000.0,33426000.0,33380000.0
Depreciation And Amortization In Income Statement,41452000.0,40442000.0,33300000.0,33426000.0,33380000.0
Research And Development,18368000.0,18520000.0,12403000.0,12622000.0,11078000.0
Selling General And Administration,76554000.0,92921000.0,77580000.0,72716000.0,63423000.0
Selling And Marketing Expense,45830000.0,49212000.0,45158000.0,43524000.0,40123000.0
General And Administrative Expense,30724000.0,43709000.0,32422000.0,29192000.0,23300000.0
Other Gand A,30724000.0,43709000.0,32422000.0,29192000.0,23300000.0
Gross Profit,216839000.0,210901000.0,183515000.0,183610000.0,173090000.0
Cost Of Revenue,97035000.0,92637000.0,85136000.0,87044000.0,83345000.0
Total Revenue,313874000.0,303538000.0,268651000.0,270654000.0,256435000.0
Operating Revenue,313874000.0,303538000.0,268651000.0,270654000.0,256435000.0
