,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.0,0.21
Normalized EBITDA,-387273.0,-731354.0,-135337.0,-47545.0,-135337.0
Net Income From Continuing Operation Net Minority Interest,1724603.0,1850172.0,390364.0,-47545.0,390364.0
EBITDA,-387273.0,-731354.0,-135337.0,-47545.0,-135337.0
EBIT,-387273.0,-731354.0,-135337.0,-47545.0,-135337.0
Net Interest Income,2111876.0,2581526.0,1730201.0,,1730201.0
Interest Income,2111876.0,2581526.0,1730201.0,,1730201.0
Normalized Income,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Net Income From Continuing And Discontinued Operation,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Total Expenses,387273.0,731354.0,135337.0,47545.0,135337.0
Total Operating Income As Reported,-387273.0,-731354.0,-135337.0,-47545.0,-135337.0
Diluted Average Shares,33733333.0,,24108333.0,30433333.0,24108333.0
Basic Average Shares,33733333.0,,23689855.0,30433333.0,23689855.0
Diluted EPS,0.05,,0.02,-0.001621,0.02
Basic EPS,0.05,,0.02,-0.001621,0.02
Diluted NI Availto Com Stockholders,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Net Income Common Stockholders,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Net Income,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Net Income Including Noncontrolling Interests,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Net Income Continuous Operations,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Pretax Income,1724603.0,1850172.0,390364.0,-47545.0,390364.0
Other Income Expense,,0.0,-1204500.0,,-1204500.0
Other Non Operating Income Expenses,,0.0,-1204500.0,,-1204500.0
Net Non Operating Interest Income Expense,2111876.0,2581526.0,1730201.0,,1730201.0
Interest Income Non Operating,2111876.0,2581526.0,1730201.0,,1730201.0
Operating Income,-387273.0,-731354.0,-135337.0,-47545.0,-135337.0
Operating Expense,387273.0,731354.0,135337.0,47545.0,135337.0
Selling General And Administration,387273.0,731354.0,135337.0,47545.0,135337.0
General And Administrative Expense,387273.0,731354.0,135337.0,47545.0,135337.0
Other Gand A,387273.0,731354.0,135337.0,47545.0,135337.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
