,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-2999811.472915,-21663.0,4013352.0,-1727904.0,-922950.997783
Tax Rate For Calcs,0.135879,0.249,0.252,0.246,0.233481
Normalized EBITDA,146472000.0,196931000.0,270074000.0,269703000.0,175512000.0
Total Unusual Items,-22077000.0,-87000.0,15926000.0,-7024000.0,-3953000.0
Total Unusual Items Excluding Goodwill,-22077000.0,-87000.0,15926000.0,-7024000.0,-3953000.0
Net Income From Continuing Operation Net Minority Interest,33990000.0,93626000.0,156017000.0,143922000.0,77157000.0
Reconciled Depreciation,59818000.0,51522000.0,54693000.0,50228000.0,49610000.0
Reconciled Cost Of Revenue,397957000.0,396180000.0,469095000.0,462921000.0,354328000.0
EBITDA,124395000.0,196844000.0,286000000.0,262679000.0,171559000.0
EBIT,64577000.0,145322000.0,231307000.0,212451000.0,121949000.0
Net Interest Income,-23361000.0,-14080000.0,-15104000.0,-16324000.0,-18108000.0
Interest Expense,25145000.0,22579000.0,23116000.0,23029000.0,22729000.0
Interest Income,1784000.0,8499000.0,8012000.0,6705000.0,4621000.0
Normalized Income,53067188.527085,93691337.0,144104352.0,149218096.0,80187049.002217
Net Income From Continuing And Discontinued Operation,32900000.0,93626000.0,156017000.0,143922000.0,77157000.0
Total Expenses,595397000.0,556444000.0,643012000.0,617110000.0,495354000.0
Total Operating Income As Reported,53338000.0,136823000.0,223295000.0,205746000.0,116981000.0
Diluted Average Shares,78482000.0,78447000.0,78310000.0,78122000.0,78109000.0
Basic Average Shares,77818000.0,77815000.0,77752000.0,77641000.0,77576000.0
Diluted EPS,0.42,1.19,1.99,1.84,0.99
Basic EPS,0.42,1.2,2.01,1.85,0.99
Diluted NI Availto Com Stockholders,32900000.0,93626000.0,156017000.0,143922000.0,77157000.0
Net Income Common Stockholders,32900000.0,93626000.0,156017000.0,143922000.0,77157000.0
Net Income,32900000.0,93626000.0,156017000.0,143922000.0,77157000.0
Minority Interests,-1245000.0,-411000.0,-483000.0,-169000.0,369000.0
Net Income Including Noncontrolling Interests,34145000.0,94037000.0,156500000.0,144091000.0,76788000.0
Net Income Continuous Operations,35235000.0,94037000.0,156500000.0,144091000.0,76788000.0
Earnings From Equity Interest Net Of Tax,1161000.0,1851000.0,708000.0,1343000.0,734000.0
Tax Provision,5358000.0,30557000.0,52399000.0,46674000.0,23166000.0
Pretax Income,39432000.0,122743000.0,208191000.0,189422000.0,99220000.0
Other Income Expense,-18571000.0,-87000.0,15926000.0,-7024000.0,-3079000.0
Special Income Charges,-28026000.0,-87000.0,15926000.0,-7024000.0,-3426000.0
Gain On Sale Of Ppe,-28026000.0,-87000.0,15926000.0,-7024000.0,-3426000.0
Net Non Operating Interest Income Expense,-23361000.0,-14080000.0,-15104000.0,-16324000.0,-18108000.0
Interest Expense Non Operating,25145000.0,22579000.0,23116000.0,23029000.0,22729000.0
Interest Income Non Operating,1784000.0,8499000.0,8012000.0,6705000.0,4621000.0
Operating Income,81364000.0,136910000.0,207369000.0,212770000.0,120407000.0
Operating Expense,156300000.0,122242000.0,132763000.0,117668000.0,105845000.0
Depreciation Amortization Depletion Income Statement,18678000.0,13500000.0,13539000.0,13707000.0,14429000.0
Depreciation And Amortization In Income Statement,18678000.0,13500000.0,13539000.0,13707000.0,14429000.0
Amortization,18678000.0,13500000.0,13539000.0,13707000.0,14429000.0
Amortization Of Intangibles Income Statement,18678000.0,13500000.0,13539000.0,13707000.0,14429000.0
Selling General And Administration,137622000.0,108742000.0,119224000.0,103961000.0,91416000.0
Gross Profit,237664000.0,259152000.0,340132000.0,330438000.0,226252000.0
Cost Of Revenue,439097000.0,434202000.0,510249000.0,499442000.0,389509000.0
Total Revenue,676761000.0,693354000.0,850381000.0,829880000.0,615761000.0
Operating Revenue,676761000.0,693354000.0,850381000.0,829880000.0,615761000.0
