,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,3472.730461,-14492.1476,320319.6,-153461.4,130919.7,
Tax Rate For Calcs,0.006431,0.0028,0.3,0.3,0.3,
Normalized EBITDA,-4913349.0,-834610.0,-3653701.0,-2443271.0,1196962.0,
Total Unusual Items,539965.0,-5175767.0,1067732.0,-511538.0,436399.0,
Total Unusual Items Excluding Goodwill,539965.0,-5175767.0,1067732.0,-511538.0,436399.0,
Net Income From Continuing Operation Net Minority Interest,-7253911.0,-9148437.0,-2108104.0,-4005770.0,-135678.0,
Reconciled Depreciation,1057462.0,311600.0,750206.0,125000.0,1046940.0,
Reconciled Cost Of Revenue,5537522.0,5213025.0,6057580.0,4469453.0,3912371.0,
EBITDA,-4373384.0,-6010377.0,-2585969.0,-2954809.0,1633361.0,
EBIT,-5430846.0,-6321977.0,-3336176.0,-3079809.0,586421.0,
Net Interest Income,-1871764.0,-3187180.0,-1249540.0,-941319.0,-713985.0,
Interest Expense,1871764.0,3187180.0,,941319.0,713985.0,1085326.0
Normalized Income,-7790403.269539,-3987162.1476,-2855516.4,-3647693.4,-441157.3,
Net Income From Continuing And Discontinued Operation,-7253911.0,-9148437.0,-2108104.0,-4005770.0,-135678.0,
Total Expenses,21898340.0,16719168.0,17015443.0,13385894.0,15112612.0,
Total Operating Income As Reported,-5777036.0,-2363493.0,-3336176.0,-2520349.0,-3708415.0,
Diluted NI Availto Com Stockholders,-7253911.0,-9148437.0,-2108104.0,-4005770.0,-135678.0,
Net Income Common Stockholders,-7253911.0,-9148437.0,-2108104.0,-4005770.0,-135678.0,
Net Income,-7253911.0,-9148437.0,-2108104.0,-4005770.0,-135678.0,
Minority Interests,1733.0,337093.0,66777.0,95337.0,61595.0,
Net Income Including Noncontrolling Interests,-7255644.0,-9485530.0,-2174881.0,-4101107.0,-197273.0,
Net Income Continuous Operations,-7255644.0,-9485530.0,-2174881.0,-4101107.0,-197273.0,
Tax Provision,-46966.0,-23627.0,10826.0,79979.0,69709.0,
Pretax Income,-7302610.0,-9509157.0,-2164055.0,-4021128.0,-127564.0,
Other Income Expense,346190.0,-3958484.0,2421661.0,-559460.0,4294836.0,
Other Non Operating Income Expenses,-193775.0,1217283.0,1353929.0,-47922.0,3858437.0,
Earnings From Equity Interest,,0.0,,,,0.0
Gain On Sale Of Security,635187.0,-5175767.0,1067732.0,-511538.0,1681725.0,
Net Non Operating Interest Income Expense,-1871764.0,-3187180.0,-1249540.0,-941319.0,-713985.0,
Total Other Finance Cost,,,1249540.0,,,
Interest Expense Non Operating,1871764.0,3187180.0,,941319.0,713985.0,1085326.0
Operating Income,-5777036.0,-2363493.0,-3336176.0,-2520349.0,-3708415.0,
Operating Expense,16360818.0,11506143.0,10957864.0,8916441.0,11200241.0,
Depreciation Amortization Depletion Income Statement,1057462.0,311600.0,750207.0,125000.0,1046940.0,
Depreciation And Amortization In Income Statement,1057462.0,311600.0,750207.0,125000.0,1046940.0,
Research And Development,-115664.0,293956.0,148529.0,81534.0,244177.0,
Selling General And Administration,15419020.0,10900587.0,10059128.0,8709907.0,9909124.0,
Selling And Marketing Expense,9349677.0,7377646.0,6252328.0,6132010.0,7334485.0,
General And Administrative Expense,6069343.0,3522941.0,3806800.0,2577897.0,2574639.0,
Other Gand A,6069343.0,3522941.0,3806800.0,2577897.0,2574639.0,
Gross Profit,10583782.0,9142650.0,7621688.0,6396092.0,7491826.0,
Cost Of Revenue,5537522.0,5213025.0,6057579.0,4469453.0,3912371.0,
Total Revenue,16121304.0,14355675.0,13679267.0,10865545.0,11404197.0,
Operating Revenue,16121304.0,14355675.0,13679267.0,10865545.0,11404197.0,
