,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1792.0,5321.43199,-21301.163693,-61530.0,85190.097259,
Tax Rate For Calcs,0.056,0.07495,0.040497,0.21,0.044209,
Normalized EBITDA,-3048000.0,-5698000.0,-539000.0,1010000.0,-370000.0,
Total Unusual Items,-32000.0,71000.0,-526000.0,-293000.0,1927000.0,
Total Unusual Items Excluding Goodwill,-32000.0,71000.0,-526000.0,-293000.0,1927000.0,
Net Income From Continuing Operation Net Minority Interest,-6525000.0,-9664000.0,-6184000.0,-4719000.0,-3243000.0,
Reconciled Depreciation,2556000.0,2599000.0,2627000.0,2591000.0,2463000.0,
Reconciled Cost Of Revenue,15503000.0,20373000.0,20802000.0,20062000.0,14380000.0,
EBITDA,-3080000.0,-5627000.0,-1065000.0,717000.0,1557000.0,
EBIT,-5636000.0,-8226000.0,-3692000.0,-1874000.0,-906000.0,
Net Interest Income,-1274000.0,-2221000.0,-2753000.0,-2571000.0,-2487000.0,
Interest Expense,1274000.0,2221000.0,2753000.0,2571000.0,2487000.0,
Normalized Income,-6494792.0,-9729678.56801,-5679301.163693,-4487530.0,-5084809.902741,
Net Income From Continuing And Discontinued Operation,-6525000.0,-9664000.0,-6184000.0,-4719000.0,-3243000.0,
Total Expenses,27346000.0,32244000.0,33281000.0,34764000.0,25331000.0,
Total Operating Income As Reported,-4904000.0,-5610000.0,-3944000.0,-3912000.0,-2908000.0,
Diluted Average Shares,3038178.0,,576666.0,549333.0,421541.0,
Basic Average Shares,3038178.0,,576666.0,549333.0,421541.0,
Diluted EPS,-2.25,,-11.28,-9.18,-8.45,
Basic EPS,-2.25,,-11.28,-9.18,-8.45,
Diluted NI Availto Com Stockholders,-6842000.0,-9982000.0,-6501000.0,-5036000.0,-3560000.0,
Net Income Common Stockholders,-6842000.0,-9982000.0,-6501000.0,-5036000.0,-3560000.0,
Preferred Stock Dividends,317000.0,318000.0,317000.0,317000.0,317000.0,
Net Income,-6525000.0,-9664000.0,-6184000.0,-4719000.0,-3243000.0,
Net Income Including Noncontrolling Interests,-6525000.0,-9664000.0,-6184000.0,-4719000.0,-3243000.0,
Net Income Continuous Operations,-6525000.0,-9664000.0,-6184000.0,-4719000.0,-3243000.0,
Tax Provision,-385000.0,-783000.0,-261000.0,274000.0,-150000.0,
Pretax Income,-6910000.0,-10447000.0,-6445000.0,-4445000.0,-3393000.0,
Other Income Expense,-732000.0,-2616000.0,252000.0,2038000.0,2002000.0,
Other Non Operating Income Expenses,-700000.0,-2687000.0,778000.0,2331000.0,75000.0,
Special Income Charges,,,,,,0.0
Impairment Of Capital Assets,,,,,,0.0
Gain On Sale Of Security,-32000.0,71000.0,-526000.0,-293000.0,1927000.0,
Net Non Operating Interest Income Expense,-1274000.0,-2221000.0,-2753000.0,-2571000.0,-2487000.0,
Interest Expense Non Operating,1274000.0,2221000.0,2753000.0,2571000.0,2487000.0,
Operating Income,-4904000.0,-5610000.0,-3944000.0,-3912000.0,-2908000.0,
Operating Expense,11843000.0,11871000.0,12479000.0,14702000.0,10951000.0,
Depreciation Amortization Depletion Income Statement,2556000.0,2599000.0,2627000.0,,2463000.0,
Depreciation And Amortization In Income Statement,2556000.0,2599000.0,2627000.0,,2463000.0,
Research And Development,936000.0,1107000.0,1122000.0,1128000.0,912000.0,
Selling General And Administration,8351000.0,8165000.0,8730000.0,13574000.0,7576000.0,
General And Administrative Expense,8351000.0,8165000.0,8730000.0,13574000.0,7576000.0,
Other Gand A,8351000.0,8165000.0,8730000.0,13574000.0,7576000.0,
Gross Profit,6939000.0,6261000.0,8535000.0,10790000.0,8043000.0,
Cost Of Revenue,15503000.0,20373000.0,20802000.0,20062000.0,14380000.0,
Total Revenue,22442000.0,26634000.0,29337000.0,30852000.0,22423000.0,
Operating Revenue,22442000.0,26634000.0,29337000.0,30852000.0,22423000.0,
