,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-872760.0,,
Tax Rate For Calcs,0.4,0.005095,0.21,0.21,0.21,,
Normalized EBITDA,-4243000.0,3295000.0,-11979000.0,5709000.0,10077000.0,,
Total Unusual Items,0.0,0.0,0.0,,-4156000.0,-5564000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,,-4156000.0,-5564000.0,
Net Income From Continuing Operation Net Minority Interest,-19046000.0,-11521000.0,-27142000.0,-8932000.0,-6450000.0,,
Reconciled Depreciation,1340000.0,1035000.0,998000.0,742000.0,575000.0,,
Reconciled Cost Of Revenue,19146000.0,,16287000.0,,16067000.0,,25365000.0
EBITDA,-4243000.0,3295000.0,-11979000.0,5709000.0,5921000.0,,
EBIT,-5583000.0,2260000.0,-12977000.0,4967000.0,5346000.0,,
Net Interest Income,29205000.0,30076000.0,30808000.0,31908000.0,25511000.0,,
Interest Expense,13271000.0,13840000.0,14021000.0,13840000.0,11646000.0,,
Interest Income,42476000.0,43916000.0,44829000.0,45748000.0,37157000.0,,
Normalized Income,-19046000.0,-11521000.0,-27142000.0,-8932000.0,-3166760.0,,
Net Income From Continuing And Discontinued Operation,-19058000.0,-11403000.0,-26776000.0,-8519000.0,-6351000.0,,
Total Expenses,25006000.0,20785000.0,18823000.0,23846000.0,21989000.0,,
Diluted Average Shares,5201905.0,,5199581.0,5174381.0,5163109.0,1822293.0,
Basic Average Shares,5201905.0,,5199581.0,5174381.0,5163109.0,1822293.0,
Diluted EPS,-3.77,,-5.15,-1.65,-1.23,-20.07,
Basic EPS,-3.77,,-5.15,-1.65,-1.23,-20.07,
Diluted NI Availto Com Stockholders,-19058000.0,-11403000.0,-26776000.0,-8519000.0,-6351000.0,,
Net Income Common Stockholders,-19058000.0,-11403000.0,-26776000.0,-8519000.0,-6351000.0,,
Net Income,-19058000.0,-11403000.0,-26776000.0,-8519000.0,-6351000.0,,
Net Income Including Noncontrolling Interests,-19058000.0,-11403000.0,-26776000.0,-8519000.0,-6351000.0,,
Net Income Discontinuous Operations,-12000.0,118000.0,366000.0,413000.0,99000.0,,
Net Income Continuous Operations,-19046000.0,-11521000.0,-27142000.0,-8932000.0,-6450000.0,,
Tax Provision,192000.0,-59000.0,144000.0,59000.0,150000.0,,
Pretax Income,-18854000.0,-11580000.0,-26998000.0,-8873000.0,-6300000.0,,
Other Income Expense,-23053000.0,-27785000.0,-38983000.0,-16935000.0,-9822000.0,,
Other Non Operating Income Expenses,-23053000.0,-27785000.0,-38983000.0,-16935000.0,-5666000.0,,
Special Income Charges,0.0,0.0,0.0,,-4156000.0,-5564000.0,
Write Off,0.0,0.0,0.0,,4156000.0,0.0,
Restructuring And Mergern Acquisition,0.0,0.0,,,0.0,,
Net Non Operating Interest Income Expense,29205000.0,30076000.0,30808000.0,31908000.0,25511000.0,,
Interest Expense Non Operating,13271000.0,13840000.0,14021000.0,13840000.0,11646000.0,,
Interest Income Non Operating,42476000.0,43916000.0,44829000.0,45748000.0,37157000.0,,
Operating Income,-25006000.0,-13871000.0,-18823000.0,-23846000.0,-21989000.0,,
Operating Expense,5860000.0,74230000.0,2536000.0,23846000.0,5922000.0,,
Depreciation Amortization Depletion Income Statement,1340000.0,1035000.0,998000.0,742000.0,575000.0,,
Depreciation And Amortization In Income Statement,1340000.0,1035000.0,998000.0,742000.0,575000.0,,
Selling General And Administration,4520000.0,73195000.0,1538000.0,23104000.0,5347000.0,,
General And Administrative Expense,4520000.0,73195000.0,1538000.0,23104000.0,5347000.0,,
Other Gand A,4520000.0,2973000.0,1538000.0,2013000.0,5347000.0,,
Salaries And Wages,,,,21091000.0,16067000.0,,
Gross Profit,-19146000.0,,-16287000.0,,-16067000.0,,-25365000.0
Cost Of Revenue,19146000.0,,16287000.0,,16067000.0,,25365000.0
Total Revenue,0.0,6914000.0,0.0,0.0,0.0,,
Operating Revenue,0.0,6914000.0,0.0,0.0,0.0,,
