,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-99536000.0,-88006000.0,-100463000.0,-108408000.0,-72512000.0
Total Unusual Items,-3337000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-3337000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Reconciled Depreciation,335000.0,425000.0,423000.0,417000.0,393000.0
EBITDA,-102873000.0,-88006000.0,-100463000.0,-108408000.0,-72512000.0
EBIT,-103208000.0,-88431000.0,-100886000.0,-108825000.0,-72905000.0
Net Interest Income,633000.0,992000.0,1399000.0,2205000.0,2411000.0
Interest Expense,2302000.0,2534000.0,1334000.0,1206000.0,1818000.0
Interest Income,2935000.0,3526000.0,2733000.0,3411000.0,4229000.0
Normalized Income,-102173000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Net Income From Continuing And Discontinued Operation,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Total Expenses,102016000.0,91896000.0,103550000.0,112109000.0,77090000.0
Total Operating Income As Reported,-102016000.0,-91896000.0,-103550000.0,-112109000.0,-77090000.0
Diluted Average Shares,127277144.0,103087377.0,113729850.0,112703014.0,111838272.0
Basic Average Shares,127277144.0,103087377.0,113729850.0,112703014.0,111838272.0
Diluted EPS,-0.83,-0.88,-0.9,-0.98,-0.67
Basic EPS,-0.83,-0.88,-0.9,-0.98,-0.67
Diluted NI Availto Com Stockholders,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Net Income Common Stockholders,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Net Income,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Net Income Including Noncontrolling Interests,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Net Income Continuous Operations,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Pretax Income,-105510000.0,-90965000.0,-102220000.0,-110031000.0,-74723000.0
Other Income Expense,-4127000.0,-61000.0,-69000.0,-127000.0,-44000.0
Other Non Operating Income Expenses,-790000.0,-61000.0,-69000.0,-127000.0,-44000.0
Special Income Charges,-3337000.0,,,,0.0
Other Special Charges,3337000.0,,,,
Net Non Operating Interest Income Expense,633000.0,992000.0,1399000.0,2205000.0,2411000.0
Interest Expense Non Operating,2302000.0,2534000.0,1334000.0,1206000.0,1818000.0
Interest Income Non Operating,2935000.0,3526000.0,2733000.0,3411000.0,4229000.0
Operating Income,-102016000.0,-91896000.0,-103550000.0,-112109000.0,-77090000.0
Operating Expense,102016000.0,91896000.0,103550000.0,112109000.0,77090000.0
Research And Development,51814000.0,46875000.0,50486000.0,62401000.0,48678000.0
Selling General And Administration,50202000.0,45021000.0,53064000.0,49708000.0,28412000.0
General And Administrative Expense,50202000.0,45021000.0,53064000.0,49708000.0,28412000.0
Other Gand A,50202000.0,45021000.0,53064000.0,49708000.0,28412000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
